Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.04166666666667e-02 6.23654612429280e-01 6.15562894920073e-03 
3.12500000000000e-02 6.23369578518659e-01 8.09673407919809e-03 
5.20833333333333e-02 6.22361068944939e-01 2.13156170120731e-02 
7.29166666666667e-02 6.20752748911743e-01 3.32562928878327e-02 
9.37500000000000e-02 6.18851518143297e-01 4.12224124574527e-02 
1.14583333333333e-01 6.16835099755602e-01 4.60731361213431e-02 
1.35416666666667e-01 6.14794955773066e-01 4.92114952240420e-02 
1.56250000000000e-01 6.12697960986966e-01 5.16019061777945e-02 
1.77083333333333e-01 6.10639547575897e-01 5.32018581924530e-02 
1.97916666666667e-01 6.08626145954748e-01 5.42047685231945e-02 
2.18750000000000e-01 6.06641222685209e-01 5.50037233940763e-02 
2.39583333333333e-01 6.04661134255773e-01 5.56826342457438e-02 
2.60416666666667e-01 6.02689501427129e-01 5.66737061109921e-02 
2.81250000000000e-01 6.00729955972407e-01 5.79186397967744e-02 
3.02083333333333e-01 5.98792823721773e-01 5.83274371250036e-02 
3.22916666666667e-01 5.96893072414547e-01 5.74182686961478e-02 
3.43750000000000e-01 5.95041581393083e-01 5.57080323275660e-02 
3.64583333333333e-01 5.93274452130271e-01 5.40957639803123e-02 
3.85416666666667e-01 5.91546299264123e-01 5.31508055973763e-02 
4.06250000000000e-01 5.89835381698884e-01 5.24669441896827e-02 
4.27083333333333e-01 5.88143806663731e-01 5.16596145712363e-02 
4.47916666666667e-01 5.86474578888424e-01 5.06257678885344e-02 
4.68750000000000e-01 5.84812262911498e-01 4.94657450947352e-02 
4.89583333333333e-01 5.83207883803131e-01 4.91501468658801e-02 
5.10416666666667e-01 5.81579173606764e-01 4.98081456041738e-02 
5.31250000000000e-01 5.79926165453157e-01 5.03718067251617e-02 
5.52083333333333e-01 5.78263122762548e-01 5.06169338069252e-02 
5.72916666666667e-01 5.76578535916136e-01 5.05775253957153e-02 
5.93750000000000e-01 5.74896870913713e-01 5.06751421684525e-02 
6.14583333333333e-01 5.73225064906745e-01 5.15583854326225e-02 
6.35416666666667e-01 5.71517528845959e-01 5.29488055996404e-02 
6.56250000000000e-01 5.69770552804047e-01 5.44432811420560e-02 
6.77083333333333e-01 5.67981755722953e-01 5.56725075125956e-02 
6.97916666666667e-01 5.66113866873860e-01 5.66128032193894e-02 
7.18750000000000e-01 5.64268257221891e-01 5.83349212362703e-02 
7.39583333333333e-01 5.62345860342580e-01 6.09404867605045e-02 
7.60416666666667e-01 5.60328327393499e-01 6.37777850541734e-02 
7.81250000000000e-01 5.58211236765513e-01 6.67583655390855e-02 
8.02083333333333e-01 5.55977186687098e-01 6.97621063669027e-02 
8.22916666666667e-01 5.53613080595655e-01 7.29351678300794e-02 
8.43750000000000e-01 5.51135968513078e-01 7.67304126302862e-02 
8.64583333333333e-01 5.48491789929031e-01 8.10430545337470e-02 
8.85416666666667e-01 5.45665792033007e-01 8.56495154864636e-02 
9.06250000000000e-01 5.42646056698564e-01 9.03438532038674e-02 
9.27083333333333e-01 5.39402889175126e-01 9.51150272845648e-02 
9.47916666666667e-01 5.36014254274833e-01 1.00473174248344e-01 
9.68750000000000e-01 5.32408230887563e-01 1.06336111588268e-01 
9.89583333333333e-01 5.28571910178413e-01 1.12457178700141e-01 
1.01041666666667e+00 5.24494972984456e-01 1.18792633978383e-01 
1.03125000000000e+00 5.20102870350914e-01 1.25191388418002e-01 
1.05208333333333e+00 5.15376579790873e-01 1.31642143084664e-01 
1.07291666666667e+00 5.10338400309765e-01 1.38269721656180e-01 
1.09375000000000e+00 5.04948378692321e-01 1.44967142554807e-01 
1.11458333333333e+00 4.99197754608017e-01 1.51633358933746e-01 
1.13541666666667e+00 4.93084731134343e-01 1.58202662461360e-01 
1.15625000000000e+00 4.86581032526617e-01 1.64628790545660e-01 
1.17708333333333e+00 4.79725226103915e-01 1.71007758887557e-01 
1.19791666666667e+00 4.72481539654972e-01 1.77248683986810e-01 
1.21875000000000e+00 4.64813626465848e-01 1.83219532650964e-01 
1.23958333333333e+00 4.56669943390044e-01 1.88799504652350e-01 
1.26041666666667e+00 4.48037756526251e-01 1.93874309663953e-01 
1.28125000000000e+00 4.38939229115971e-01 1.98346011766502e-01 
1.30208333333333e+00 4.29376398278896e-01 2.02088252662599e-01 
1.32291666666667e+00 4.19337829293562e-01 2.04967294811268e-01 
1.34375000000000e+00 4.08832775581147e-01 2.06867300829624e-01 
1.36458333333333e+00 3.97886744670610e-01 2.07725584662297e-01 
1.38541666666667e+00 3.86550356408911e-01 2.07529263533825e-01 
1.40625000000000e+00 3.74856804065223e-01 2.06278620441128e-01 
1.42708333333333e+00 3.62860692391178e-01 2.04007838603292e-01 
1.44791666666667e+00 3.50611114363587e-01 2.00788320006125e-01 
1.46875000000000e+00 3.38171436375734e-01 1.96734975491772e-01 
1.48958333333333e+00 3.25602629058399e-01 1.91997224221031e-01 
1.51041666666667e+00 3.12965053133740e-01 1.86742013770943e-01 
1.53125000000000e+00 3.00443459170576e-01 1.81107458527766e-01 
1.55208333333333e+00 2.88086605446159e-01 1.75264470273738e-01 
1.57291666666667e+00 2.75939071818097e-01 1.69343965072892e-01 
1.59375000000000e+00 2.64043034462803e-01 1.63461218373776e-01 
1.61458333333333e+00 2.52444381539863e-01 1.57688048709963e-01 
1.63541666666667e+00 2.41213793170897e-01 1.52041344982191e-01 
1.65625000000000e+00 2.30362648438452e-01 1.46538040772775e-01 
1.67708333333333e+00 2.19883818153174e-01 1.41160685965807e-01 
1.69791666666667e+00 2.09773475603131e-01 1.35880871439614e-01 
1.71875000000000e+00 2.00059415271182e-01 1.30659206848695e-01 
1.73958333333333e+00 1.90772481838521e-01 1.25446970397542e-01 
1.76041666666667e+00 1.81906555757489e-01 1.20227053555246e-01 
