Species               Population
--------------------------------------------------------------------------------------------------
O2[20.666228%]
 O2(X)                9.49882296595600e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             4.99136649717979e-02
 O2(b1Sg+)            1.90534491265153e-04
 O2(A3Su+_C3Du_c1Su-) 1.35039413369089e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[10.929921%]
 O(3P)                9.99924983054981e-01
 O(1D)                7.50169450185193e-05
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[16.140851%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[52.263001%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99926767082391e-01
 | | CO(X,v=0,J=0)    | | 9.11921549827711e-03
 | | CO(X,v=0,J=1)    | | 2.68921819152939e-02
 | | CO(X,v=0,J=2)    | | 4.33081272303474e-02
 | | CO(X,v=0,J=3)    | | 5.75889765600131e-02
 | | CO(X,v=0,J=4)    | | 6.91310348156332e-02
 | | CO(X,v=0,J=5)    | | 7.75460656313344e-02
 | | CO(X,v=0,J=6)    | | 8.26788214523960e-02
 | | CO(X,v=0,J=7)    | | 8.46005785168186e-02
 | | CO(X,v=0,J=8)    | | 8.35813633448642e-02
 | | CO(X,v=0,J=9)    | | 8.00460476661121e-02
 | | CO(X,v=0,J=10)   | | 7.45209970027308e-02
 | | CO(X,v=0,J=11)   | | 6.75783485575699e-02
 | | CO(X,v=0,J=12)   | | 5.97843388480305e-02
 | | CO(X,v=0,J=13)   | | 5.16566426987131e-02
 | | CO(X,v=0,J=14)   | | 4.36337669863706e-02
 | | CO(X,v=0,J=15)   | | 3.60575329044416e-02
 | | CO(X,v=0,J=16)   | | 2.91679002442320e-02
 | | CO(X,v=0,J=17)   | | 2.31080601268218e-02
 | CO(X,v=1)          | 7.32268823144265e-05
 | CO(X,v=2)          | 6.03473498036504e-09
 | CO(X,v=3)          | 5.59668893326733e-13
 | CO(X,v=4)          | 5.84103010272925e-17
 | CO(X,v=5)          | 6.86014077831389e-21
 | CO(X,v=6)          | 9.06696459814734e-25
 | CO(X,v=7)          | 1.34857815492862e-28
 | CO(X,v=8)          | 2.25722904140250e-32
 | CO(X,v=9)          | 4.25167878880303e-36
 | CO(X,v=10)         | 9.01219483300315e-40
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
