% # columns="iteration, evaluation, void, void, void, xmean", seed=405312, Mon Aug  4 13:22:42 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 32 0 0 0 -0.016632550286102707 -0.09310409876617994 0.39426140207731464 1.1059838083589586 1.0752606286358501 -0.002529099772723196 -0.012631095878875578 0.022805785218977824 -0.07134119501120602 0.09679062266501767 0.15099802317185312 0.28465146970131894 0.12766193588869768
2 64 0 0 0 -0.15670146434180368 0.02275170137954123 0.39559434949207356 1.0001179172171288 1.1467033986754105 -0.019384180995240047 0.0712223043971058 -0.1593781669548511 -0.029834957512722384 0.08445990421519964 0.1651171282029342 0.15463621586902604 0.21434705589812192
3 96 0 0 0 -0.04607593742499444 0.24556287742482485 0.588365463169536 0.9445524771752254 1.3279444101474027 -0.07284088078491663 -0.04528925069759575 -0.10871884196616452 -0.06104827943410764 0.09305040304599205 0.14438363415942587 0.053783074345721285 0.318304549509701
4 128 0 0 0 0.08858435348988992 0.15519699516611396 0.5114243690213929 1.0894001864542737 1.2930439749854488 -0.0673795057406924 -0.09540770511625404 -0.07885576725417777 -0.18039488588720098 0.3868245633055823 0.17781743688184465 0.12787650421956928 0.379962940877148
5 160 0 0 0 0.10728378785936732 0.15127652894733695 0.4781722577005919 1.2030605651491202 1.2921194678522787 -0.025712013690675436 0.04457344500417942 -0.035206282763274574 -0.12042012661358692 0.38251386971136436 0.026705874203364385 0.28591235611743104 0.36651294439920773
6 192 0 0 0 0.12420703438353406 0.33990883056202137 0.5527901500506174 1.206757483864724 1.2849532141332052 -0.08462587320065076 -0.022787246712631645 -0.10487785422508016 -0.07896471141675224 0.37226838457718137 -0.046507780998423565 0.19297582147716263 0.36357951912679937
7 224 0 0 0 0.09377391731847137 0.43836421565750094 0.5772421120315533 1.1595844132548487 1.4073311241378743 -0.21485027490098263 -0.16412515071602618 -0.0934678775100621 -0.031316420023228785 0.46592864456359795 -0.1421428635959611 0.27239588983899776 0.39542115439866043
8 256 0 0 0 0.09938373715762358 0.4876890404406272 0.5325000204794678 1.1306819391480545 1.2652893031636108 -0.15278991867833142 -0.19870227104748522 -0.11163448930131845 -0.06241163566222409 0.49626005347948265 -0.08045151392456021 0.2434469459404318 0.4401228499799722
9 288 0 0 0 0.06184106218711536 0.5306454644542241 0.5340837579666331 1.1755243399824322 1.3666782230534875 -0.03097457456489979 -0.1670303080417347 -0.13665081296364145 -0.10599343805039707 0.4072737869638976 -0.00741195786099735 0.3801304207615892 0.3725449448497198
10 320 0 0 0 0.0631340093500058 0.5025884965965002 0.466617802654253 1.2876410617291987 1.3578142735987324 -0.04013260601523973 -0.17205600859573422 -0.16156721328583284 -0.18854307627015485 0.4579985437514551 -0.010976362156014066 0.5528955622937196 0.3959216539282499
11 352 0 0 0 0.15344678093391229 0.42315700436312464 0.5223117881888637 1.3005256914269272 1.3636919659253899 -0.046769168594388344 -0.21563137821014564 -0.09310131491683185 -0.14094106313495175 0.4635495078767874 -0.0999524680523996 0.6216107254886275 0.42529765725987523
12 384 0 0 0 0.22928287781980913 0.41160266433930603 0.5702038021521596 1.285799143928564 1.2844069000111527 -0.07090510307372432 -0.0965013735082089 -0.10862043223736387 -0.0017987815410081195 0.39618480053384453 -0.17122971122235897 0.641118503815741 0.483992229102854
13 416 0 0 0 0.24405516971080388 0.43576495037843577 0.4783521852463347 1.3355084190846715 1.3197343595993245 -0.04129935585318115 -0.16894903756712695 -0.08593266013398296 0.013714548577170416 0.5449813835267407 -0.20021483290761638 0.6607966868785725 0.350066679634798
14 448 0 0 0 0.23363155397628513 0.4510749673238016 0.42409606133196187 1.3498842268501254 1.3326022734785887 -0.07666507233495212 -0.2114874507615636 -0.16714600150050085 0.04821750155604802 0.6117575999226529 -0.2235834075959244 0.6069673354404068 0.2909004189175928
15 480 0 0 0 0.22925552549938533 0.4509102243264767 0.3642485126128849 1.3360896543586773 1.268500862842218 -0.05542120782067002 -0.21639244174413613 -0.1620192143270171 0.008229904841649793 0.6300114878910718 -0.2343573111234139 0.6597898426521761 0.28783667246107925
16 512 0 0 0 0.17560455559302263 0.5012957717316251 0.4232664531550081 1.3045490858431612 1.246831829228947 -0.049474427248746775 -0.3245186356960318 -0.21173747359984368 -0.08925651841458299 0.6053144109037728 -0.28901860774783455 0.6601174967109218 0.2744452508010592
17 544 0 0 0 0.1577140657078854 0.5637196281823103 0.3645939922526503 1.3081945417062455 1.2874353313276248 -0.0669110229459105 -0.3762790692418431 -0.24103368356409405 -0.18237918622404287 0.6234950337156842 -0.20401401085575427 0.6174539126562528 0.2605958799560104
18 576 0 0 0 0.13531872317209398 0.5486312191491851 0.41304233378114563 1.3139750656997549 1.302526928195209 -0.04825415122141495 -0.3003196011145193 -0.26799499184441206 -0.2810630421569693 0.6243609103632222 -0.15132344323395908 0.5902391280431529 0.20037139228983702
19 608 0 0 0 0.05722228948949007 0.609716628057352 0.42055028541341977 1.237410890376893 1.2324340481321914 -0.06035978801664021 -0.24584598919218026 -0.2994497668297956 -0.1772430315393017 0.6434958042352796 -0.14061604265176314 0.4350978316365605 0.24947170053699028
20 640 0 0 0 0.1861752172441269 0.5419929211762928 0.4659360165460132 1.2434911048838366 1.1231931930782877 -0.04878910189843751 -0.17173782332787474 -0.32070186800866396 -0.2500782532084415 0.6241303741633251 -0.11182399223202957 0.481470888715189 0.28416130861118427
21 672 0 0 0 0.03939430230817342 0.5584147788989327 0.5933958884133377 1.2921895017384624 1.132143234488513 -0.04069058864530033 -0.020543833068001713 -0.2810197883346081 -0.1701537589317232 0.7120292483575019 -0.18294468215919854 0.5304237644861203 0.3167620928206909
22 704 0 0 0 0.16990832190896438 0.5073950482981744 0.5622422947939301 1.4179387284717921 1.1299954622374127 -0.0568382831138678 -0.00677575618807915 -0.3167118226956888 -0.20392261139465123 0.7730400163759924 -0.16786158665480233 0.6786863130905156 0.3490198050748705
23 736 0 0 0 0.21955792651195286 0.4940039078591639 0.5241831121469402 1.395472406839955 1.163124423308798 -0.04788451509567729 -0.03268097769967182 -0.4098349203480713 -0.18594194572666198 0.8582323471033617 -0.09681259744054507 0.6136941081318962 0.27689246769480086
24 768 0 0 0 0.2301114992649811 0.5243927174384957 0.46103326060589334 1.3539087453599161 1.0524728903946927 -0.05721493789391826 -0.04829626495872673 -0.4716826424857978 -0.21612926923916456 0.8794116644669642 -0.07072569142788823 0.5170431175224194 0.2934866624483231
25 800 0 0 0 0.2217040190969341 0.4788595088841259 0.48486529274085255 1.335455351584075 1.0228927946385642 -0.06588763321717345 -0.056158481647308744 -0.5029098589586009 -0.23258717469335488 0.8415362141869724 -0.02566980315561102 0.5942645229586968 0.2965539466978965
26 832 0 0 0 0.1753259714513823 0.47191838094518634 0.519923256044847 1.3144722011529018 1.1167853681405102 -0.04543369090078549 -0.04282414742300865 -0.4172656173265701 -0.2143235604716847 0.7579976588480627 -0.07909785074511219 0.607933627434495 0.30175603927835526
27 864 0 0 0 0.19861439079810952 0.49388819600939315 0.4995684468546869 1.2758910151268137 1.167604164254115 -0.05256220576201025 -0.09325947485725324 -0.5008687585566236 -0.24395919872896715 0.7271835765815003 -0.01587792219760819 0.6758726704403456 0.2763067940343783
28 896 0 0 0 0.2154405724802107 0.49205429031189196 0.47772388046666253 1.2853339727345268 1.0786454066239468 -0.05198562483556879 -0.10863420680360666 -0.4096485652010654 -0.23269874809828278 0.7556145260215191 -0.02663279677332448 0.6278221255349934 0.23948905003395582
29 928 0 0 0 0.208097316180075 0.49839606149238747 0.5458277206944772 1.2693999526890885 1.007516391188447 -0.05566113174632121 -0.1133221167827039 -0.3915363009220889 -0.21779001937532938 0.8194689631486358 -0.06744884453670279 0.6890329583247459 0.2571865715067928
30 960 0 0 0 0.18301544354167332 0.4961460647480454 0.56062046608702 1.256854482069886 1.1485279845566656 -0.04870505362456444 -0.10268945064654289 -0.3735517313230853 -0.22862339278613958 0.7678259632989398 -0.05296904492460346 0.65955389191098 0.32285813147963927
31 992 0 0 0 0.13935187191557696 0.5167851800776898 0.598925244964802 1.2483185988637984 1.1120290736989922 -0.045244445325615196 -0.09643647155333301 -0.35586967121345797 -0.14529031486897 0.8136271198856162 -0.09926627072326577 0.6051951068111848 0.33922705325120084
32 1024 0 0 0 0.1530921857250867 0.5081480487269348 0.6347595092939811 1.2342599477546061 1.1212385004836065 -0.05493095489047964 -0.07673114517285315 -0.36026520225506803 -0.1524925102937578 0.8263969885757749 -0.10663997884511764 0.6341117229093227 0.3874365826163171
33 1056 0 0 0 0.18382431095676033 0.48987839224816376 0.6320019431401371 1.2357551074355697 1.1053928410087872 -0.05372889271860887 -0.10847145636720576 -0.42543684462252246 -0.17837181990677836 0.8687900305807073 -0.10541275893450949 0.5928345837374147 0.3663582381925176
34 1088 0 0 0 0.15257328125997707 0.4953284069777697 0.6941223107945749 1.2179129971268534 1.173427169393054 -0.05092830278440533 -0.12649369634724195 -0.43342166118136893 -0.1900235448611045 0.8367981303904504 -0.0903809922288458 0.5730421383205512 0.3577344842358587
35 1120 0 0 0 0.15435876875147847 0.499801828373639 0.6981724353332868 1.2445240918110856 1.1880169904568847 -0.04739106045733305 -0.12387790260744996 -0.44486306181472546 -0.19299732405932524 0.8577041800469145 -0.08570789217310484 0.6263397358211266 0.34948157691621834
36 1152 0 0 0 0.1310228685418573 0.5117854816669578 0.7195719579578392 1.2181844073873087 1.1262988550239372 -0.048455801832594285 -0.1302362014523235 -0.4130299653088784 -0.18557390898314974 0.8903865290892943 -0.03386828888111095 0.693044914404279 0.3557817301575887
37 1184 0 0 0 0.1429262533421341 0.5046930641399541 0.7383118583143231 1.2623850023016954 1.080757216448129 -0.05230276237393476 -0.08311042440490096 -0.4159516946527424 -0.18624748011064007 0.9685559744301608 -0.012727022822739 0.6636731593510161 0.3276583351930387
38 1216 0 0 0 0.08113343587284973 0.5123026252889736 0.8183378636095677 1.2638648037635893 1.0997018770692177 -0.04905313730260417 -0.09566954993333958 -0.41222205164519543 -0.2046518884813896 0.9933120906777919 -0.050125486683890136 0.6296386482597205 0.3134716040383952
39 1248 0 0 0 0.05781941661746634 0.5386704635621802 0.8230157311426654 1.334100652582567 1.1091474582536631 -0.05322792132438051 -0.09962495340527712 -0.36531222767614513 -0.12972665171846023 0.9773916172799815 -0.08927501140270086 0.6086334115763549 0.33426954041257084
40 1280 0 0 0 0.05268744425364604 0.5630551298682438 0.7735243966202201 1.4099382070901163 1.0866096371887342 -0.04913330435321092 -0.06824557549447098 -0.4119026745527688 -0.11696088238999114 1.0536114444798028 -0.10317191482921054 0.6451584946118726 0.2548742122578645
41 1312 0 0 0 -0.01629661481840634 0.5740721469294803 0.8061497428272317 1.4045126895857738 1.0638229189664632 -0.048627168962549656 -0.049275564001143066 -0.4091441891616515 -0.060886299572981514 1.08125699751107 -0.11138650151657359 0.6275456545204083 0.2602247791403475
42 1344 0 0 0 0.041391930579558256 0.5334681803690112 0.8021929321619778 1.3398362589581945 1.0498924568144785 -0.051552100796679524 -0.09110684259598106 -0.27390778468229476 -0.05298445735118368 0.9595080355130507 -0.0595282096440601 0.6136443872905615 0.3494081838497838
43 1376 0 0 0 0.013993425916558309 0.5483201966339835 0.8563042495051995 1.3337639853764212 1.0789841726393563 -0.0535192025500069 -0.09817961975212262 -0.33457400160248474 -0.10069984533398663 0.9743061903531506 -0.05926968227079145 0.5479226824689944 0.33261021531950086
44 1408 0 0 0 0.04816018683370828 0.5356074770926508 0.8919873276694437 1.2943786774976305 1.0919284322342702 -0.05217431033035234 -0.16487118652651914 -0.32439551248187337 -0.10759926164550822 0.9162654568035453 -0.03801913648092428 0.5756036433019763 0.32608400454281994
45 1440 0 0 0 0.0452748389656431 0.5255152930799578 0.9280982109433624 1.3093104167718508 1.0417822681454603 -0.05238131397875995 -0.1492929213781679 -0.32653970012002465 -0.10080947419389064 0.9709044009411294 -0.0023996813394064217 0.5638998017726582 0.37681907949016125
46 1472 0 0 0 0.000752074098224492 0.545721667541576 0.9083572354700141 1.3272610169486354 0.9762133880857842 -0.04850861493619729 -0.12127157091491256 -0.3419642195230138 -0.05284671718199453 1.0525226775371652 -0.04439776207746561 0.5357011817178388 0.3787939374992159
47 1504 0 0 0 -0.00841253372090503 0.5421274406236629 0.9887058927039754 1.3020993572950879 0.97319653301806 -0.047888274058360575 -0.1244774938078117 -0.2996023127619458 -0.02469298392903614 1.072010310613243 -0.028291076941087928 0.48354266247791045 0.42441801190589334
48 1536 0 0 0 -0.0017714111988243342 0.5285142304554462 1.0130981152968064 1.269486734112693 0.9589755819426282 -0.04926792424584224 -0.15717012502325572 -0.2672487976269792 -0.026094862426368437 1.0555800667137014 0.02524456306226696 0.4688245938582526 0.42201180974626856
49 1568 0 0 0 0.010571267131365527 0.5281528283174086 0.9768759552392476 1.2635894137850547 0.9861556382557934 -0.048968097161859375 -0.15444459735979538 -0.30688792215313254 -0.1226719871955627 1.0550305445999895 -0.021578585028305404 0.5214435102621595 0.38918770919875834
50 1600 0 0 0 0.01147219891321197 0.5228394035326611 1.0127222105589817 1.2626210192475833 1.0067417791901152 -0.049622329807808965 -0.11874720274039041 -0.2816352086430244 -0.09855302611385773 1.0896242593294274 -0.02834673811289356 0.525505332543516 0.3719438842874877
51 1632 0 0 0 0.008423443247115204 0.5261561579768836 1.0609334751499726 1.2270952329182871 0.9778792890707827 -0.05025365741419856 -0.14303747360474287 -0.2564406575229004 -0.08217328164534243 1.0805304358629542 -0.002980429256597592 0.519460013284516 0.4212878048846086
52 1664 0 0 0 0.010018805260825029 0.5295438389042924 1.0404366347634835 1.2280565413346602 1.0004989050315096 -0.050067912927554706 -0.1471304000871908 -0.2662803845481315 -0.05779881229828393 1.0872522712206094 0.04203187011477657 0.4769437439509927 0.4205125231559683
53 1696 0 0 0 -0.002219024195235654 0.5329675753707537 1.055632963386623 1.212928097751382 0.9571654951965264 -0.04998437230898934 -0.15835277998404973 -0.23145252502696925 -0.06963396455919776 1.0650565867029427 0.07069226597964605 0.4826027981102485 0.4482322805536628
54 1728 0 0 0 -0.014347278491963695 0.541296031119896 1.0303353759437766 1.2458628765111661 0.9721246126231515 -0.05010097134850786 -0.15105501086519985 -0.2462575196385615 -0.04110814242638358 1.0631546383253745 0.04648204168437786 0.47700589886924205 0.4518061743295422
55 1760 0 0 0 -0.02659026600790731 0.5388905890193731 1.0483556634626634 1.2015890132963802 0.9684703299772471 -0.050037649331509504 -0.18759677174888878 -0.2333927964109627 -0.0871486644664329 1.0473699084724748 0.09733425442246194 0.4605645016126753 0.4512886756053547
56 1792 0 0 0 -0.02650173612640301 0.5405576788126409 1.0548630234010936 1.2047180390994496 0.9929151195398604 -0.04927285082979714 -0.18410881316657507 -0.24609079789052107 -0.06606093986402628 1.0599522320548307 0.08034532152787816 0.4820915970247104 0.4763811443856185
57 1824 0 0 0 -0.021763200933159605 0.5392378444209127 1.0384191566111551 1.2012777954483278 0.9716922862522233 -0.0497365314078577 -0.1691688438966358 -0.25886366772787467 -0.04004008853912985 1.061877501926531 0.10045913577351545 0.4545649538695927 0.48514857053445126
58 1856 0 0 0 -0.029749956362906033 0.5417251885850443 1.0374862021810844 1.1976118193460277 0.9578475840431946 -0.049745205635513795 -0.1907386953451654 -0.25681744444584476 -0.029895630721220555 1.0785064729356573 0.11704235688615393 0.456269910765299 0.4793834887069875
59 1888 0 0 0 -0.030415866682085055 0.5411269471980427 1.0412903406422211 1.172517888002519 0.9416651783942988 -0.04958449552790957 -0.20567841703879128 -0.23033294655832318 -0.019759849179794398 1.062714775709457 0.12635802042873073 0.4528950817446279 0.49056732225064537
60 1920 0 0 0 -0.034935233547851816 0.5424387472741657 1.043527040738934 1.1747495250128501 0.9513786955133912 -0.05018225472138454 -0.23144359050462537 -0.22230840257671228 -0.002416728904685866 1.0369909683760812 0.11998442681291704 0.46393743905155016 0.5235777176047365
61 1952 0 0 0 -0.03411017393093804 0.5425593184162656 1.0376984505819062 1.1858376994083426 0.9405153879930057 -0.05028060782219025 -0.2259274036186004 -0.248914454104311 -0.025269030788644325 1.034012869075918 0.12357486963083444 0.4836240703293982 0.5208700097231423
62 1984 0 0 0 -0.03729566164962715 0.5417699441595328 1.0492490256661469 1.1949124369046809 0.9253175194917125 -0.049606230919398635 -0.21618073914455999 -0.2478086995126535 0.00358259895064962 1.0330696207566354 0.1259074968169793 0.4823387469839698 0.5199893302368773
63 2016 0 0 0 -0.041308083538230136 0.5425263572963458 1.0474949669508855 1.180611248104728 0.9104557047666659 -0.048915726365388275 -0.21883339387187348 -0.2487911579032162 -0.011290755380293267 1.0351390748449896 0.1457578053264611 0.4764593120799522 0.5266604528093024
64 2048 0 0 0 -0.038956569160794624 0.540547141914405 1.0437806033835633 1.171469617079845 0.9171654477979534 -0.05024857350579832 -0.22900716485759137 -0.25424348097848004 -0.02450429220714896 1.0421993152092655 0.13439406954619265 0.4952115642031354 0.5169996704281813
65 2080 0 0 0 -0.0380225392020858 0.5423585731496576 1.0391622922658734 1.1734714382845863 0.906377251084735 -0.04999829000812876 -0.20117571901529702 -0.24982655521267128 -0.02321664590194286 1.0261153434814578 0.13374989998587702 0.49676145759119766 0.49799045697513444
66 2112 0 0 0 -0.04072910866913977 0.5427730551944121 1.0506918793245674 1.1726635108978112 0.9029797968700912 -0.04976182633868639 -0.20314486976915058 -0.26133253067664375 -0.04500169064614638 1.0172835195390673 0.15342711460581313 0.49414047257676447 0.5022430483903992
67 2144 0 0 0 -0.044822316507488275 0.5426902069018498 1.042499520025355 1.1648834512234338 0.8925928596977162 -0.050480690751425264 -0.2111064375784968 -0.25870003095708194 -0.06723708999442332 1.020347506571011 0.1638192231262423 0.5036246281042043 0.50365352158759
68 2176 0 0 0 -0.050844197726456236 0.5421199512577635 1.0522243632803 1.1361461137151978 0.877580007107251 -0.05031359519382708 -0.23551491167776378 -0.24898721713822541 -0.05841340214449067 1.0201929924377198 0.1838415792513406 0.49634459895655336 0.5352522983588959
69 2208 0 0 0 -0.04974973810224598 0.5418367174252136 1.0466203761839057 1.1538847663323435 0.8538263827888085 -0.050123603733206165 -0.22503114657937284 -0.26137324219341207 -0.05363472201597158 1.0302544636924584 0.20840163593144753 0.46075737933011784 0.533100908632488
70 2240 0 0 0 -0.050344228007733346 0.5429740223003171 1.0462876776762795 1.1455235935706432 0.8459046328666959 -0.050224818967564935 -0.23075791998919706 -0.261301758485337 -0.0570577410119916 1.0143985990405375 0.20554714501142582 0.4751252478349824 0.5389019963223913
71 2272 0 0 0 -0.04749478728610541 0.5414439397696396 1.0501260026302264 1.1263680067627668 0.8609078082695957 -0.050284332955559216 -0.2513652371004944 -0.2713867623217378 -0.06388206251764744 0.997125487210898 0.22490813680287494 0.47029507928908476 0.5496836819659157
72 2304 0 0 0 -0.05176718889511682 0.5415906768902237 1.0512428158769807 1.128219068560534 0.8486578979145016 -0.050223591426935846 -0.2451125920408473 -0.2763667574957419 -0.0574600924645651 0.9855359473353693 0.24245584745589296 0.5023848000172181 0.5636187280566196
73 2336 0 0 0 -0.0537194696737628 0.5423871591451701 1.0521937148559566 1.1081632816813198 0.8225021692999357 -0.0502702895086701 -0.23458730432051939 -0.2898109960939486 -0.03352830941897495 0.9763639436536482 0.24996893217440586 0.4777595671740557 0.5564609297402398
74 2368 0 0 0 -0.044985642116737584 0.542662524270043 1.0532649532109986 1.0946091849155652 0.826102814318755 -0.050047913359762886 -0.22834954096471372 -0.270105274593997 -0.037436963844710465 0.9613452334583283 0.26951889004921337 0.4719309178825301 0.5496980582099185
75 2400 0 0 0 -0.050207334867724586 0.5429618103802977 1.0493543819646525 1.0866031246725867 0.828547959725572 -0.05000094051999077 -0.2250253489380002 -0.26194849691790867 -0.02443537475602311 0.9274189542723337 0.27573445945795805 0.4160343787194859 0.548328543042275
