% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=405312, Mon Aug  4 13:22:42 2025, <python>{}</python>
1 32 0.4521257373900816 1.000046154911259 0.22600630661484614 2.2600630661484614e-01 0.457074706793069 173483.01589351177 14.110932368244779   
2 64 0.42380535207956316 1.194958570306141 0.15677830679179078 1.5677830679179078e-01 1.0855371069204232 2932700.592189102 5.4876795342462925   
3 96 0.44423691546142874 1.3332304297360393 0.15677830679179078 2.3667880984779530e-01 0.8188523991272285 577195.5315504955 39.23019692181046   
4 128 0.45313834485841 1.4543979612721967 0.15677830679179078 1.7779756641138786e-01 0.657125681865666 19134.110883429767 10.552702437754833   
5 160 0.4316866660131378 1.5084964194087442 0.15677830679179078 1.5881654229615630e-01 0.6748648282636036 1764282.5701308164 7.7630566123541955   
6 192 0.40141369328422344 1.6292963216416056 0.15677830679179078 2.2023697821616361e-01 0.5346627729296382 9751.42982247176 5.925714166175796   
7 224 0.41446603561734874 1.7229435703685727 0.15677830679179078 2.4295800499875655e-01 0.684097350825561 923284.2185422065 7.340068347498975   
8 256 0.37679426859989495 1.7472970412986288 0.15677830679179078 1.7804212883895926e-01 0.4307306828621212 12.717794429265126 1.0183954110985982   
9 288 0.3488221575810765 1.7689312462747473 0.15677830679179078 1.8046655737708583e-01 0.3445749453767415 75.6195497629373 0.2016948792908307   
10 320 0.3413555114400928 1.7884627690547332 0.15677830679179078 2.2791514098362159e-01 0.4374091948016475 5.268330615823218 0.22586086250185167   
11 352 0.3271301461690865 1.8623604105193672 0.15677830679179078 1.7231225617993509e-01 0.3507421884215991 133.1933261152706 0.1348299218859904   
12 384 0.33496533098607856 1.8350770906051064 0.15677830679179078 1.6310022426413931e-01 0.3456483119094516 6.703272703345192 0.20448988225358394   
13 416 0.3236691954179313 1.8926616837627699 0.15625913087658164 1.5625913087658164e-01 0.4220961250037614 3030.6908078688843 3.175391980655671   
14 448 0.30743558416247174 1.975691226241708 0.15625913087658164 1.9230534857712722e-01 0.3288337757400582 133.52664317639957 0.12935906538290504   
15 480 0.27892695349042473 2.023728908405815 0.15625913087658164 1.6362907218102746e-01 0.3206841016684491 3.123311534634738 0.18022918443215558   
16 512 0.2748917204019304 2.0472032438458494 0.15625913087658164 1.6134346421164186e-01 0.29631085148286884 2.383204121901214 0.12021648215639205   
17 544 0.27248341138468557 2.170817553421751 0.15625913087658164 1.6171203987678728e-01 0.2873001401714944 1.8338929650788816 0.16690968047500437   
18 576 0.2654723969701778 2.2811762245226648 0.15338223273273152 1.5338223273273152e-01 0.2664485565342276 0.415804508982678 0.09965951695311395   
19 608 0.2750521843634378 2.295065136343042 0.15338223273273152 1.5845228667080649e-01 0.24241406234944812 0.7871060134830592 0.12331328879527431   
20 640 0.2847007915913316 2.42063260308907 0.15326886892706368 1.5326886892706368e-01 0.28010589176705986 0.4840791672761746 0.10190217318306266   
21 672 0.31246892119761965 2.5663267542110324 0.15103455449737568 1.5103455449737568e-01 0.29077216775783415 0.49650546324700556 0.10180101369614325   
22 704 0.31863241946287896 2.8422148953357254 0.15103455449737568 1.5376258105565882e-01 0.29180095548963403 0.9843426900714078 0.18922876002416142   
23 736 0.3009129488835433 2.9009415726478136 0.15103455449737568 1.5257838497176482e-01 0.31232972485192473 2.5504403567916953 0.20429113405207155   
