Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.79024256943000e+02 3.48293415624350e+02 5.03084274000763e+21 5.03084274000763e-04 5.03084274000763e-04 5.03084274000763e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 5.03084274000763e+21 5.03084274000763e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.28093425417065e-16 3.79024256942931e+02 3.51498811385604e+02 5.03084274000762e+21 8.02243522063464e+06 1.83956112772116e+06 2.43486965682755e+06 8.56165645446960e+02 7.84354517169320e+06 2.23988882823528e+06 5.06029344605985e-02 3.49442853142323e+05 1.08016877635483e-06 3.00744483218977e-11 5.03084274000763e+21 3.18381056270781e+06 2.04865600780714e+02 6.06245540654813e+05 9.12657309334368e+04 1.06029326154714e-14 5.67747027561445e-13 
1.45618685083413e-15 3.79024256942863e+02 3.51498811385566e+02 5.03084274000760e+21 1.60448704407753e+07 3.67912225517908e+06 4.86973931314508e+06 1.71233129093279e+03 1.56870903445801e+07 4.47977765530298e+06 1.01205868748333e-01 6.98885706278393e+05 3.40914027303352e-06 9.49185120078615e-11 5.03084274000762e+21 6.36762112468156e+06 4.09731201519194e+02 1.21249108133017e+06 1.82531461844042e+05 3.34641079592095e-14 1.79187669460250e-12 
2.18428027625120e-15 3.79024256942794e+02 3.51498811385528e+02 5.03084274000758e+21 2.40673056609253e+07 5.51868338288189e+06 7.30460896945553e+06 2.56849693645832e+03 2.35306355186858e+07 6.71966648117849e+06 1.51808802859559e-01 1.04832855940808e+06 7.01324130827360e-06 1.95265191824418e-10 5.03084274000762e+21 9.55143168641946e+06 6.14596802214549e+02 1.81873662202652e+06 2.73797192731335e+05 6.88419499296185e-14 3.68622662831976e-12 
5.36098390328848e-15 3.79024256942494e+02 3.51498811385491e+02 5.03084274000751e+21 5.90695432473970e+07 1.35447694653510e+07 1.79280523333033e+07 6.30398529118875e+03 5.77523679822485e+07 1.64923998962144e+07 3.72591627309019e-01 2.57296309142943e+06 3.66607335498925e-05 1.02072135499383e-09 5.03084274000760e+21 2.34425371466891e+07 1.50843442486372e+03 4.46381257099402e+06 6.71993589000765e+05 3.59861618279200e-13 1.92692317714268e-11 
8.53768753032576e-15 3.79024256942195e+02 3.51498811385326e+02 5.03084274000743e+21 9.40717808340428e+07 2.15708555523971e+07 2.85514956970188e+07 1.00394736466611e+04 9.19741004685904e+07 2.62651332889692e+07 5.93374448459668e-01 4.09759762333145e+06 9.01394840339196e-05 2.50969599879470e-09 5.03084274000759e+21 3.73336426025509e+07 2.40227204670692e+03 7.10888852035364e+06 1.07018998483450e+06 8.84808820676765e-13 4.73781739084257e-11 
1.17143911573630e-14 3.79024256941895e+02 3.51498811385162e+02 5.03084274000736e+21 1.29074018420865e+08 2.95969416440924e+07 3.91749390605999e+07 1.37749620028870e+04 1.26195832978071e+08 3.60378666590907e+07 8.14157266259406e-01 5.62223215511225e+06 1.67825859063509e-04 4.67266804995613e-09 5.03084274000757e+21 5.12247480539352e+07 3.29610966773142e+03 9.75396447011158e+06 1.46838638022565e+06 1.64737796328209e-12 8.82108747664813e-11 
1.48910947844003e-14 3.79024256941596e+02 3.51498811384998e+02 5.03084274000728e+21 1.64076256007866e+08 3.76230277404625e+07 4.97983824240458e+07 1.75104503598706e+04 1.60417565510818e+08 4.58106000064550e+07 1.03494008068985e+00 7.14686668677118e+06 2.69852685776886e-04 7.51333573003887e-09 5.03084274000755e+21 6.51158535008174e+07 4.18994728793274e+03 1.23990404202700e+07 1.86658277517179e+06 2.64887287253920e-12 1.41837149561251e-10 
2.43190374120185e-14 3.79024256940706e+02 3.51498811384833e+02 5.03084274000706e+21 2.67957236595154e+08 6.14431533210845e+07 8.13270442996262e+07 2.85967757036084e+04 2.61982133456692e+08 7.48144919980131e+07 1.69018774899625e+00 1.16717354116794e+07 7.16143093606590e-04 1.99391141205432e-08 5.03084274000750e+21 1.06342407967037e+08 6.84271278815923e+03 2.02491980802544e+07 3.04836527631250e+06 7.02965757569252e-12 3.76411651446799e-10 
3.37469800396367e-14 3.79024256939817e+02 3.51498811384345e+02 5.03084274000684e+21 3.71838217184010e+08 8.52632789429251e+07 1.12855706174015e+08 3.96831010540274e+04 3.63546701607708e+08 1.03818383788913e+08 2.34543538759462e+00 1.61966041355129e+07 1.37705018058558e-03 3.83403274654778e-08 5.03084274000745e+21 1.47568962393560e+08 9.49547828112745e+03 2.80993557437701e+07 4.23014777352945e+06 1.35171185060289e-11 7.23790730294671e-10 
