Species               Population
--------------------------------------------------------------------------------------------------
O2[44.126659%]
 O2(X)                9.32815619188395e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.68852250745093e-02
 O2(b1Sg+)            2.82420826004189e-04
 O2(A3Su+_C3Du_c1Su-) 1.67349110913044e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[15.573386%]
 O(3P)                9.99868700245222e-01
 O(1D)                1.31299754778342e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[17.069010%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[23.230944%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99984381324239e-01
 | | CO(X,v=0,J=0)    | | 1.03461021043137e-02
 | | CO(X,v=0,J=1)    | | 3.04253742716689e-02
 | | CO(X,v=0,J=2)    | | 4.87259716246573e-02
 | | CO(X,v=0,J=3)    | | 6.42543133937913e-02
 | | CO(X,v=0,J=4)    | | 7.62778449632536e-02
 | | CO(X,v=0,J=5)    | | 8.43797361320236e-02
 | | CO(X,v=0,J=6)    | | 8.84741333461967e-02
 | | CO(X,v=0,J=7)    | | 8.87829610878078e-02
 | | CO(X,v=0,J=8)    | | 8.57809010790575e-02
 | | CO(X,v=0,J=9)    | | 8.01191833919150e-02
 | | CO(X,v=0,J=10)   | | 7.25406350159685e-02
 | | CO(X,v=0,J=11)   | | 6.37979837989836e-02
 | | CO(X,v=0,J=12)   | | 5.45850988080239e-02
 | | CO(X,v=0,J=13)   | | 4.54873613627396e-02
 | | CO(X,v=0,J=14)   | | 3.69535173227638e-02
 | | CO(X,v=0,J=15)   | | 2.92878974691960e-02
 | | CO(X,v=0,J=16)   | | 2.26593304919723e-02
 | | CO(X,v=0,J=17)   | | 1.71216543356667e-02
 | CO(X,v=1)          | 1.56183959296040e-05
 | CO(X,v=2)          | 2.79825518532945e-10
 | CO(X,v=3)          | 5.75103332530767e-15
 | CO(X,v=4)          | 1.35585150980668e-19
 | CO(X,v=5)          | 3.66679011406784e-24
 | CO(X,v=6)          | 1.13754255495723e-28
 | CO(X,v=7)          | 4.04815311710627e-33
 | CO(X,v=8)          | 1.65254725547892e-37
 | CO(X,v=9)          | 7.73853090654058e-42
 | CO(X,v=10)         | 4.15691202633774e-46
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
