Species               Population
--------------------------------------------------------------------------------------------------
O2[48.656318%]
 O2(X)                9.31398733850580e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.81635940248999e-02
 O2(b1Sg+)            4.14943649682895e-04
 O2(A3Su+_C3Du_c1Su-) 2.27284748373891e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[7.167292%]
 O(3P)                9.99992272647315e-01
 O(1D)                7.72735268480765e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[28.041989%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[16.134401%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99826316848680e-01
 | | CO(X,v=0,J=0)    | | 8.45448144792497e-03
 | | CO(X,v=0,J=1)    | | 2.49707422523059e-02
 | | CO(X,v=0,J=2)    | | 4.03391409059752e-02
 | | CO(X,v=0,J=3)    | | 5.38920055281240e-02
 | | CO(X,v=0,J=4)    | | 6.50971090197236e-02
 | | CO(X,v=0,J=5)    | | 7.35915560714156e-02
 | | CO(X,v=0,J=6)    | | 7.91986873081666e-02
 | | CO(X,v=0,J=7)    | | 8.19272621776456e-02
 | | CO(X,v=0,J=8)    | | 8.19543250343556e-02
 | | CO(X,v=0,J=9)    | | 7.95949570386632e-02
 | | CO(X,v=0,J=10)   | | 7.52633358523958e-02
 | | CO(X,v=0,J=11)   | | 6.94300444514784e-02
 | | CO(X,v=0,J=12)   | | 6.25803915785900e-02
 | | CO(X,v=0,J=13)   | | 5.51777406813662e-02
 | | CO(X,v=0,J=14)   | | 4.76346799116545e-02
 | | CO(X,v=0,J=15)   | | 4.02935259418832e-02
 | | CO(X,v=0,J=16)   | | 3.34163542094201e-02
 | | CO(X,v=0,J=17)   | | 2.71836605889115e-02
 | CO(X,v=1)          | 1.73649565930836e-04
 | CO(X,v=2)          | 3.35781587210163e-08
 | CO(X,v=3)          | 7.22893118614669e-12
 | CO(X,v=4)          | 1.73270784198025e-15
 | CO(X,v=5)          | 4.62392337564662e-19
 | CO(X,v=6)          | 1.37382037706961e-22
 | CO(X,v=7)          | 4.54447078850687e-26
 | CO(X,v=8)          | 1.67367340808383e-29
 | CO(X,v=9)          | 6.86265478794582e-33
 | CO(X,v=10)         | 3.13290789866455e-36
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
