Species               Population
--------------------------------------------------------------------------------------------------
O2[19.866067%]
 O2(X)                9.43212133092182e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             5.65765357623711e-02
 O2(b1Sg+)            1.98068383788346e-04
 O2(A3Su+_C3Du_c1Su-) 1.32627616586769e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[13.587367%]
 O(3P)                9.99905284452868e-01
 O(1D)                9.47155471318101e-05
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[13.231905%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[53.314661%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99984414707506e-01
 | | CO(X,v=0,J=0)    | | 1.03478304967349e-02
 | | CO(X,v=0,J=1)    | | 3.04303397097296e-02
 | | CO(X,v=0,J=2)    | | 4.87335478805287e-02
 | | CO(X,v=0,J=3)    | | 6.42635606696966e-02
 | | CO(X,v=0,J=4)    | | 7.62876459097959e-02
 | | CO(X,v=0,J=5)    | | 8.43889509902435e-02
 | | CO(X,v=0,J=6)    | | 8.84817481204192e-02
 | | CO(X,v=0,J=7)    | | 8.87882057408696e-02
 | | CO(X,v=0,J=8)    | | 8.57833219995964e-02
 | | CO(X,v=0,J=9)    | | 8.01186639269686e-02
 | | CO(X,v=0,J=10)   | | 7.25373674788612e-02
 | | CO(X,v=0,J=11)   | | 6.37924040815788e-02
 | | CO(X,v=0,J=12)   | | 5.45777992564025e-02
 | | CO(X,v=0,J=13)   | | 4.54789985112945e-02
 | | CO(X,v=0,J=14)   | | 3.69447288591778e-02
 | | CO(X,v=0,J=15)   | | 2.92792384511035e-02
 | | CO(X,v=0,J=16)   | | 2.26512336307068e-02
 | | CO(X,v=0,J=17)   | | 1.71144142862918e-02
 | CO(X,v=1)          | 1.55850138502046e-05
 | CO(X,v=2)          | 2.78638007621070e-10
 | CO(X,v=3)          | 5.71469059612969e-15
 | CO(X,v=4)          | 1.34451078398424e-19
 | CO(X,v=5)          | 3.62873338478361e-24
 | CO(X,v=6)          | 1.12347919121847e-28
 | CO(X,v=7)          | 3.99019580653557e-33
 | CO(X,v=8)          | 1.62570815800448e-37
 | CO(X,v=9)          | 7.59819026719979e-42
 | CO(X,v=10)         | 4.07377413409263e-46
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
