Species               Population
--------------------------------------------------------------------------------------------------
O2[44.017590%]
 O2(X)                9.24691747347561e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             7.45227211073240e-02
 O2(b1Sg+)            7.40429578107843e-04
 O2(A3Su+_C3Du_c1Su-) 4.51019670067154e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[15.428481%]
 O(3P)                9.99823402838613e-01
 O(1D)                1.76597161387455e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[18.192281%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[22.361647%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99922558730908e-01
 | | CO(X,v=0,J=0)    | | 9.07571550461406e-03
 | | CO(X,v=0,J=1)    | | 2.67665974638380e-02
 | | CO(X,v=0,J=2)    | | 4.31145637466916e-02
 | | CO(X,v=0,J=3)    | | 5.73489076111187e-02
 | | CO(X,v=0,J=4)    | | 6.88705857462591e-02
 | | CO(X,v=0,J=5)    | | 7.72928193852709e-02
 | | CO(X,v=0,J=6)    | | 8.24586181387423e-02
 | | CO(X,v=0,J=7)    | | 8.44347525185907e-02
 | | CO(X,v=0,J=8)    | | 8.34847617266824e-02
 | | CO(X,v=0,J=9)    | | 8.00260250666315e-02
 | | CO(X,v=0,J=10)   | | 7.45774162704860e-02
 | | CO(X,v=0,J=11)   | | 6.77044644977831e-02
 | | CO(X,v=0,J=12)   | | 5.99683296744442e-02
 | | CO(X,v=0,J=13)   | | 5.18834945251853e-02
 | | CO(X,v=0,J=14)   | | 4.38872131951219e-02
 | | CO(X,v=0,J=15)   | | 3.63217939753361e-02
 | | CO(X,v=0,J=16)   | | 2.94290448252977e-02
 | | CO(X,v=0,J=17)   | | 2.33548961279066e-02
 | CO(X,v=1)          | 7.74345249020170e-05
 | CO(X,v=2)          | 6.74352972333738e-09
 | CO(X,v=3)          | 6.60426179257354e-13
 | CO(X,v=4)          | 7.27353697453831e-17
 | CO(X,v=5)          | 9.00847728293741e-21
 | CO(X,v=6)          | 1.25470460172149e-24
 | CO(X,v=7)          | 1.96524165215306e-28
 | CO(X,v=8)          | 3.46158337046331e-32
 | CO(X,v=9)          | 6.85674498837335e-36
 | CO(X,v=10)         | 1.52737460667898e-39
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
