**************************************
*    e-Kinetics Rate Coefficients    *
**************************************

ID   Ine.R.Coeff.(m^3s^-1) Sup.R.Coeff.(m^3s^-1) Threshold(eV)         Description
   1 1.18464987068213e-17  (N/A)                 0.00000000000000e+00  e+O2(X)->O(-,gnd)+O(3P),Attachment
   2 5.41275665912629e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Effective
   3 3.46777615566106e-16  3.82609661535360e-16  1.90000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=1),Vibrational
   4 1.45801146223267e-16  1.80609738027223e-16  3.80000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=2),Vibrational
   5 4.83299229229959e-17  7.40513866111900e-17  6.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=3),Vibrational
   6 2.21497910771963e-17  4.20159631044119e-17  8.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=4),Vibrational
   7 3.18750182280983e-16  8.76945563984319e-16  9.77000000000000e-01  e+O2(X)<->e+O2(a1Dg),Excitation
   8 7.44164894224208e-17  6.04741900161020e-16  1.62700000000000e+00  e+O2(X)<->e+O2(b1Sg+),Excitation
   9 9.27319468168902e-17  4.99623998725251e-16  4.50000000000000e+00  e+O2(X)<->e+O2(A3Su+_C3Du_c1Su-),Excitation
  10 1.01280717687277e-16  (N/A)                 6.00000000000000e+00  e+O2(X)->e+2O(3P),Excitation
  11 4.49055559171610e-17  (N/A)                 8.40000000000000e+00  e+O2(X)->e+O(3P)+O(1D),Excitation
  12 8.37559761651609e-21  (N/A)                 9.97000000000000e+00  e+O2(X)->e+O2(9.97eV),Excitation
  13 1.33602597980199e-23  (N/A)                 1.47000000000000e+01  e+O2(X)->e+O2(14.7eV),Excitation
  14 1.14307666663621e-20  (N/A)                 1.21000000000000e+01  e+O2(X)->e+e+O2(+,X),Ionization
 120 5.27409474674347e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Elastic
 121 5.27409474674347e-14  (N/A)                 0.00000000000000e+00  e+O2(a1Dg)->e+O2(a1Dg),Elastic
 122 5.27409474674347e-14  (N/A)                 0.00000000000000e+00  e+O2(b1Sg+)->e+O2(b1Sg+),Elastic
 123 5.27409474674347e-14  (N/A)                 0.00000000000000e+00  e+O2(A3Su+_C3Du_c1Su-)->e+O2(A3Su+_C3Du_c1Su-),Elastic
  15 3.29074284418634e-14  (N/A)                 0.00000000000000e+00  e+O(3P)->e+O(3P),Elastic
  16 1.09472736361927e-15  6.50078257124586e-15  1.96000000000000e+00  e+O(3P)<->e+O(1D),Excitation
  17 4.60802482830815e-17  5.83429829590967e-15  4.18000000000000e+00  e+O(3P)<->e+O(1S),Excitation
  18 9.65973668763911e-19  (N/A)                 9.20000000000000e+00  e+O(3P)->e+O(4S0),Excitation
  19 1.08590347140024e-21  (N/A)                 1.25000000000000e+01  e+O(3P)->e+O(2D0),Excitation
  20 3.21804416078113e-23  (N/A)                 1.41000000000000e+01  e+O(3P)->e+O(2P0),Excitation
  21 7.39187419057400e-24  (N/A)                 1.57000000000000e+01  e+O(3P)->e+O(3P0),Excitation
  22 2.37196422722087e-21  (N/A)                 1.36000000000000e+01  e+O(3P)->e+e+O(+,gnd),Ionization
  23 3.29074284418634e-14  (N/A)                 0.00000000000000e+00  e+O(1D)->e+O(1D),Elastic
  24 3.29074284418634e-14  (N/A)                 0.00000000000000e+00  e+O(1S)->e+O(1S),Elastic
  25 1.74999948608106e-18  (N/A)                 3.90000000000000e+00  e+CO2(X)->CO(X)+O(-,gnd),Attachment
  26 6.17433459603695e-14  (N/A)                 0.00000000000000e+00  e+CO2(X)->e+CO2(X),Elastic
  27 7.72367752051259e-15  4.01215560450437e-15  8.30000000000000e-02  e+CO2(X,v=00001)<->e+CO2(X,v=01101),Vibrational
  28 2.04777570048855e-15  1.12047279182711e-15  1.67000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=02201),Vibrational
  29 2.61707848642808e-15  1.43076216973250e-15  1.67000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=10002),Vibrational
  30 3.17686254331514e-16  1.82319112359146e-16  2.52000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=03301),Vibrational
  31 6.35372493373041e-16  1.82319108030352e-16  2.52000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=11102),Vibrational
  32 5.59375662705056e-15  6.46654505270082e-15  2.91000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=00011),Vibrational
  33 1.07883790944345e-16  6.58949665730574e-17  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=04401),Vibrational
  34 2.15767581888690e-16  6.58949665730574e-17  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=12202),Vibrational
  35 9.03601852048381e-16  3.63900757827876e-16  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=20003),Vibrational
  36 1.07883790944345e-16  6.58949665730574e-17  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=01111),Vibrational
  37 3.85403788945451e-17  2.44434045374383e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=05501),Vibrational
  38 7.70807577890902e-17  2.44434045374383e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=13302),Vibrational
  39 1.15621136683635e-16  2.44434045374383e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=21103),Vibrational
  40 3.85403788945451e-17  2.44434045374383e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=02211),Vibrational
  41 3.85403788945451e-17  2.44434045374383e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=10012),Vibrational
  42 2.41284792613904e-16  (N/A)                 5.05000000000000e-01  e+CO2(X,v=00001)->e+CO2(X,v=30004),Vibrational
  43 1.78681245290648e-17  (N/A)                 5.05000000000000e-01  e+CO2(X,v=00001)->e+CO2(X,v=06601),Vibrational
  44 3.57362498285548e-17  1.18446421493791e-17  5.05000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=14402),Vibrational
  45 5.36043744360691e-17  1.18446420814833e-17  5.05000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=22203),Vibrational
  46 4.32113750412993e-16  (N/A)                 2.50000000000000e+00  e+CO2(X,v=00001)->e+CO2(X,v=0n0+n00),Vibrational
  47 1.90447327200969e-17  (N/A)                 7.00000000000000e+00  e+CO2(X)->e+CO(X)+O(1D),Excitation
  48 1.07920152080549e-16  (N/A)                 7.00000000000000e+00  e+CO2(X)->e+CO2(e1),Excitation
  49 1.63368682146680e-18  (N/A)                 1.05000000000000e+01  e+CO2(X)->e+CO(a3P)+O(3P),Excitation
  50 2.11258593945489e-21  (N/A)                 1.38000000000000e+01  e+CO2(X)->e+e+CO2(+,X),Ionization
  51 3.28337195271769e-20  (N/A)                 9.20000000000000e+00  e+CO(X)->C(X)+O(-,gnd),Attachment
  52 1.50662443648609e-13  (N/A)                 0.00000000000000e+00  e+CO(X)->e+CO(X),Elastic
  53 1.57668882252325e-14  1.87167692025221e-14  2.66000000000000e-01  e+CO(X,v=0)<->e+CO(X,v=1),Vibrational
  54 5.03944771998170e-15  7.19205605667629e-15  5.40000000000000e-01  e+CO(X,v=0)<->e+CO(X,v=2),Vibrational
  55 2.32316052728970e-15  3.89813017076887e-15  8.10000000000000e-01  e+CO(X,v=0)<->e+CO(X,v=3),Vibrational
