Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
7.23379629629630e-03 4.15004779360283e-01 2.89925555281640e-02 
2.17013888888889e-02 4.13300782144700e-01 1.98508612897699e-02 
3.61689814814815e-02 4.11028382430622e-01 3.12133280799065e-02 
5.06365740740741e-02 4.08477710248676e-01 3.92106394288826e-02 
6.51041666666667e-02 4.05798611559781e-01 4.51739513693339e-02 
7.95717592592593e-02 4.03082964732325e-01 4.97105051956137e-02 
9.40393518518519e-02 4.00374912610751e-01 5.27649496230852e-02 
1.08506944444444e-01 3.97770955146807e-01 5.46032432029581e-02 
1.22974537037037e-01 3.95262961624486e-01 5.56938833849829e-02 
1.37442129629630e-01 3.92819349990551e-01 5.69472652731599e-02 
1.51909722222222e-01 3.90379663800718e-01 5.85647671487577e-02 
1.66377314814815e-01 3.87991395226790e-01 5.94157349575056e-02 
1.80844907407407e-01 3.85723080536139e-01 5.94913327625437e-02 
1.95312500000000e-01 3.83535842470915e-01 5.96584639590409e-02 
2.09780092592593e-01 3.81412305128900e-01 5.98520229741863e-02 
2.24247685185185e-01 3.79328312440459e-01 5.97989553271074e-02 
2.38715277777778e-01 3.77292564921254e-01 5.96390513735669e-02 
2.53182870370370e-01 3.75303189957693e-01 6.08644130079029e-02 
2.67650462962963e-01 3.73280439406250e-01 6.39395353551910e-02 
2.82118055555556e-01 3.71204013530818e-01 6.60837670111719e-02 
2.96585648148148e-01 3.69172127623583e-01 6.60210016630940e-02 
3.11053240740741e-01 3.67214132401545e-01 6.53051648922081e-02 
3.25520833333333e-01 3.65295880463497e-01 6.43760903120416e-02 
3.39988425925926e-01 3.63376251941676e-01 6.26486033292519e-02 
3.54456018518519e-01 3.61595124055728e-01 6.06559864412355e-02 
3.68923611111111e-01 3.59882516188507e-01 5.98054606772336e-02 
3.83391203703704e-01 3.58176155808763e-01 6.08534032065848e-02 
3.97858796296296e-01 3.56417157170544e-01 6.21384787276909e-02 
4.12326388888889e-01 3.54650611876394e-01 6.20006235775292e-02 
4.26793981481482e-01 3.52911451080725e-01 6.15838821098978e-02 
4.41261574074074e-01 3.51179655680923e-01 6.03394784567599e-02 
4.55729166666667e-01 3.49337346583296e-01 5.75935505743475e-02 
4.70196759259259e-01 3.47706525577301e-01 5.50298673979177e-02 
4.84664351851852e-01 3.46197690183444e-01 5.37382370751398e-02 
4.99131944444445e-01 3.44718509700281e-01 5.40218643738081e-02 
5.13599537037037e-01 3.43202460714620e-01 5.55547451889793e-02 
5.28067129629630e-01 3.41645356784293e-01 5.64875179493373e-02 
5.42534722222222e-01 3.40084591673558e-01 5.67820980832601e-02 
5.57002314814815e-01 3.38518275808150e-01 5.60980308757590e-02 
5.71469907407407e-01 3.36876552841532e-01 5.36816475366033e-02 
5.85937500000000e-01 3.35295457595916e-01 5.11580463110364e-02 
6.00405092592593e-01 3.33927737775569e-01 5.04002280822896e-02 
6.14872685185185e-01 3.32559309904217e-01 5.13576982422497e-02 
6.29340277777778e-01 3.31179084248202e-01 5.22635823890224e-02 
6.43807870370370e-01 3.29812952743105e-01 5.25280828895128e-02 
6.58275462962963e-01 3.28470156755083e-01 5.27557788158155e-02 
6.72743055555556e-01 3.27143844617757e-01 5.29324879758611e-02 
6.87210648148148e-01 3.25843859101800e-01 5.17027428736952e-02 
7.01678240740741e-01 3.24408021582503e-01 4.95725491119096e-02 
7.16145833333333e-01 3.23243912760530e-01 4.86460013839562e-02 
7.30613425925926e-01 3.22083749403629e-01 4.94872174086184e-02 
7.45081018518519e-01 3.20905048404548e-01 5.00838954722518e-02 
7.59548611111111e-01 3.19727724966825e-01 5.03314523152118e-02 
7.74016203703704e-01 3.18548634676474e-01 5.06820265993739e-02 
7.88483796296296e-01 3.17366181220638e-01 5.03690215433787e-02 
8.02951388888889e-01 3.16095427974569e-01 4.89564588314812e-02 
8.17418981481482e-01 3.14866669530848e-01 4.76610626101970e-02 
8.31886574074074e-01 3.13717606200703e-01 4.75790939456529e-02 
8.46354166666667e-01 3.12520429112953e-01 4.82457389078816e-02 
8.60821759259259e-01 3.11269171920234e-01 4.89350410158087e-02 
8.75289351851852e-01 3.09966694456103e-01 4.94864721340878e-02 
8.89756944444445e-01 3.08615613260738e-01 4.99353520664634e-02 
9.04224537037037e-01 3.07217431596388e-01 4.97356807697378e-02 
9.18692129629630e-01 3.05698264583082e-01 4.88991836100339e-02 
9.33159722222222e-01 3.04302044114476e-01 4.85330460878981e-02 
9.47627314814815e-01 3.02919319961205e-01 4.90205494204689e-02 
9.62094907407408e-01 3.01509922904497e-01 4.97524442845578e-02 
9.76562500000000e-01 3.00071594573313e-01 5.04798473408207e-02 
9.91030092592593e-01 2.98606450222421e-01 5.11511363181332e-02 
1.00549768518519e+00 2.97115235934904e-01 5.17998137881143e-02 
1.01996527777778e+00 2.95594567128277e-01 5.21914485466382e-02 
1.03443287037037e+00 2.93999142045531e-01 5.21918486479610e-02 
1.04890046296296e+00 2.92423414474817e-01 5.23349272732003e-02 
1.06336805555556e+00 2.90859721658987e-01 5.29210963221985e-02 
1.07783564814815e+00 2.89263698477371e-01 5.36402351709510e-02 
1.09230324074074e+00 2.87636220629633e-01 5.43276530368499e-02 
1.10677083333333e+00 2.85977718897405e-01 5.49962670666835e-02 
1.12123842592593e+00 2.84288624620183e-01 5.56580221736287e-02 
1.13570601851852e+00 2.82568630935126e-01 5.61703779720196e-02 
1.15017361111111e+00 2.80786805173495e-01 5.65120065950840e-02 
1.16464120370370e+00 2.79017730801712e-01 5.70032035575630e-02 
1.17910879629630e+00 2.77223458643243e-01 5.76702101565957e-02 
1.19357638888889e+00 2.75396350805366e-01 5.83439945394511e-02 
1.20804398148148e+00 2.73536772349491e-01 5.90022509663842e-02 
1.22251157407407e+00 2.71650164149173e-01 5.96512417943960e-02 
1.23697916666667e+00 2.69736380302058e-01 6.02297513395755e-02 
1.25144675925926e+00 2.67781174463219e-01 6.07279145907709e-02 
1.26591435185185e+00 2.65819806804451e-01 6.12710387157889e-02 
1.28038194444444e+00 2.63833360633136e-01 6.18527275583091e-02 
1.29484953703704e+00 2.61820936252705e-01 6.24017982240643e-02 
1.30931712962963e+00 2.59783668406120e-01 6.29105027316794e-02 
1.32378472222222e+00 2.57724572790597e-01 6.33775113308588e-02 
1.33825231481481e+00 2.55644683588411e-01 6.37848480927285e-02 
1.35271990740741e+00 2.53540915802761e-01 6.41147743746263e-02 
1.36718750000000e+00 2.51421044473227e-01 6.43968421334499e-02 
1.38165509259259e+00 2.49289915275722e-01 6.46564306477029e-02 
1.39612268518519e+00 2.47143063582648e-01 6.48728021012460e-02 
1.41059027777778e+00 2.44982194360095e-01 6.50298061277269e-02 
1.42505787037037e+00 2.42808982640652e-01 6.51266778144115e-02 
1.43952546296296e+00 2.40625051180725e-01 6.51557481635892e-02 
1.45399305555556e+00 2.38430057746183e-01 6.51146925685600e-02 
1.46846064814815e+00 2.36229891229070e-01 6.50229157216809e-02 
1.48292824074074e+00 2.34026461839077e-01 6.48944293224585e-02 
1.49739583333333e+00 2.31819519651169e-01 6.47256108920236e-02 
1.51186342592593e+00 2.29611721132333e-01 6.45166653423977e-02 
1.52633101851852e+00 2.27407203149508e-01 6.42732541301350e-02 
1.54079861111111e+00 2.25207343678870e-01 6.39959758723780e-02 
