Species               Population
--------------------------------------------------------------------------------------------------
O2[49.318878%]
 O2(X)                9.24227429995265e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             7.50433373789999e-02
 O2(b1Sg+)            6.69891367314873e-04
 O2(A3Su+_C3Du_c1Su-) 5.93412584202168e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[6.332583%]
 O(3P)                9.99976718434358e-01
 O(1D)                2.32815656418471e-05
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[28.067790%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[16.280749%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99883261334121e-01
 | | CO(X,v=0,J=0)    | | 8.75823773439866e-03
 | | CO(X,v=0,J=1)    | | 2.58493871504464e-02
 | | CO(X,v=0,J=2)    | | 4.16987978158984e-02
 | | CO(X,v=0,J=3)    | | 5.55889371544854e-02
 | | CO(X,v=0,J=4)    | | 6.69548293162947e-02
 | | CO(X,v=0,J=5)    | | 7.54211963679798e-02
 | | CO(X,v=0,J=6)    | | 8.08197839670349e-02
 | | CO(X,v=0,J=7)    | | 8.31862333049466e-02
 | | CO(X,v=0,J=8)    | | 8.27384263832362e-02
 | | CO(X,v=0,J=9)    | | 7.98403326484642e-02
 | | CO(X,v=0,J=10)   | | 7.49567416795311e-02
 | | CO(X,v=0,J=11)   | | 6.86047484366354e-02
 | | CO(X,v=0,J=12)   | | 6.13074920885743e-02
 | | CO(X,v=0,J=13)   | | 5.35545993960141e-02
 | | CO(X,v=0,J=14)   | | 4.57723009077572e-02
 | | CO(X,v=0,J=15)   | | 3.83045568838381e-02
 | | CO(X,v=0,J=16)   | | 3.14050115864987e-02
 | | CO(X,v=0,J=17)   | | 2.52383871779660e-02
 | CO(X,v=1)          | 1.16723418189705e-04
 | CO(X,v=2)          | 1.52454607052421e-08
 | CO(X,v=3)          | 2.22790652432864e-12
 | CO(X,v=4)          | 3.64273211298044e-16
 | CO(X,v=5)          | 6.66394432481628e-20
 | CO(X,v=6)          | 1.36398420858768e-23
 | CO(X,v=7)          | 3.12364147968929e-27
 | CO(X,v=8)          | 8.00362766883838e-31
 | CO(X,v=9)          | 2.29449137322649e-34
 | CO(X,v=10)         | 7.35969536234150e-38
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
