Species               Population
--------------------------------------------------------------------------------------------------
O2[40.295934%]
 O2(X)                9.23061357140308e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             7.61282325670196e-02
 O2(b1Sg+)            7.69542483677902e-04
 O2(A3Su+_C3Du_c1Su-) 4.08678089945313e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[21.077142%]
 O(3P)                9.99761053155874e-01
 O(1D)                2.38946844125876e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[14.213662%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[24.413262%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99983467113537e-01
 | | CO(X,v=0,J=0)    | | 1.03001797632794e-02
 | | CO(X,v=0,J=1)    | | 3.02934332560527e-02
 | | CO(X,v=0,J=2)    | | 4.85246174367465e-02
 | | CO(X,v=0,J=3)    | | 6.40084730965141e-02
 | | CO(X,v=0,J=4)    | | 7.60171679033103e-02
 | | CO(X,v=0,J=5)    | | 8.41344862406545e-02
 | | CO(X,v=0,J=6)    | | 8.82712623333488e-02
 | | CO(X,v=0,J=7)    | | 8.86429711335564e-02
 | | CO(X,v=0,J=8)    | | 8.57159147123664e-02
 | | CO(X,v=0,J=9)    | | 8.01323867113029e-02
 | | CO(X,v=0,J=10)   | | 7.26270064601568e-02
 | | CO(X,v=0,J=11)   | | 6.39460162970111e-02
 | | CO(X,v=0,J=12)   | | 5.47791025385661e-02
 | | CO(X,v=0,J=13)   | | 4.57099084648585e-02
 | | CO(X,v=0,J=14)   | | 3.71876475158559e-02
 | | CO(X,v=0,J=15)   | | 2.95188177326487e-02
 | | CO(X,v=0,J=16)   | | 2.28754791897005e-02
 | | CO(X,v=0,J=17)   | | 1.73151292140706e-02
 | CO(X,v=1)          | 1.65325731357990e-05
 | CO(X,v=2)          | 3.13320912658768e-10
 | CO(X,v=3)          | 6.80674703383998e-15
 | CO(X,v=4)          | 1.69508365498625e-19
 | CO(X,v=5)          | 4.83887005010892e-24
 | CO(X,v=6)          | 1.58342712208199e-28
 | CO(X,v=7)          | 5.93954938385751e-33
 | CO(X,v=8)          | 2.55393719501119e-37
 | CO(X,v=9)          | 1.25883330986383e-41
 | CO(X,v=10)         | 7.11258610224344e-46
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
