Species               Population
--------------------------------------------------------------------------------------------------
O2[70.311816%]
 O2(X)                9.31515138995902e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.82014978574158e-02
 O2(b1Sg+)            2.72159988022826e-04
 O2(A3Su+_C3Du_c1Su-) 1.12031586589111e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[5.962824%]
 O(3P)                9.99996083832905e-01
 O(1D)                3.91616709511274e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[19.471270%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[4.254089%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99836509319084e-01
 | | CO(X,v=0,J=0)    | | 8.50048496807505e-03
 | | CO(X,v=0,J=1)    | | 2.51038797722879e-02
 | | CO(X,v=0,J=2)    | | 4.05453796871237e-02
 | | CO(X,v=0,J=3)    | | 5.41498267029678e-02
 | | CO(X,v=0,J=4)    | | 6.53800264703606e-02
 | | CO(X,v=0,J=5)    | | 7.38711240169298e-02
 | | CO(X,v=0,J=6)    | | 7.94475852643860e-02
 | | CO(X,v=0,J=7)    | | 8.21220578862767e-02
 | | CO(X,v=0,J=8)    | | 8.20775887207146e-02
 | | CO(X,v=0,J=9)    | | 7.96365174527465e-02
 | | CO(X,v=0,J=10)   | | 7.52206068042948e-02
 | | CO(X,v=0,J=11)   | | 6.93074851619485e-02
 | | CO(X,v=0,J=12)   | | 6.23882735956161e-02
 | | CO(X,v=0,J=13)   | | 5.49304638204791e-02
 | | CO(X,v=0,J=14)   | | 4.73489039627078e-02
 | | CO(X,v=0,J=15)   | | 3.99863667247049e-02
 | | CO(X,v=0,J=16)   | | 3.31038417348487e-02
 | | CO(X,v=0,J=17)   | | 2.68795872535315e-02
 | CO(X,v=1)          | 1.63460899407520e-04
 | CO(X,v=2)          | 2.97754641193967e-08
 | CO(X,v=3)          | 6.04314420237225e-12
 | CO(X,v=4)          | 1.36655507023828e-15
 | CO(X,v=5)          | 3.44311144911067e-19
 | CO(X,v=6)          | 9.66573280487121e-23
 | CO(X,v=7)          | 3.02327917777964e-26
 | CO(X,v=8)          | 1.05361387881851e-29
 | CO(X,v=9)          | 4.09114125796255e-33
 | CO(X,v=10)         | 1.76997539674805e-36
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
