Species               Population
--------------------------------------------------------------------------------------------------
O2[17.675776%]
 O2(X)                9.33272137108796e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.62417309506462e-02
 O2(b1Sg+)            4.57552258686586e-04
 O2(A3Su+_C3Du_c1Su-) 2.85796818712226e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[18.227828%]
 O(3P)                9.99818092820042e-01
 O(1D)                1.81907179957919e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[10.527523%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[53.568872%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99983989951769e-01
 | | CO(X,v=0,J=0)    | | 1.03261156608506e-02
 | | CO(X,v=0,J=1)    | | 3.03679534727348e-02
 | | CO(X,v=0,J=2)    | | 4.86383513774537e-02
 | | CO(X,v=0,J=3)    | | 6.41473526615622e-02
 | | CO(X,v=0,J=4)    | | 7.61644568096897e-02
 | | CO(X,v=0,J=5)    | | 8.42730965625679e-02
 | | CO(X,v=0,J=6)    | | 8.83859698890517e-02
 | | CO(X,v=0,J=7)    | | 8.87221866362090e-02
 | | CO(X,v=0,J=8)    | | 8.57527749701378e-02
 | | CO(X,v=0,J=9)    | | 8.01250717428184e-02
 | | CO(X,v=0,J=10)   | | 7.25783314440911e-02
 | | CO(X,v=0,J=11)   | | 6.38624625335949e-02
 | | CO(X,v=0,J=12)   | | 5.46695197690264e-02
 | | CO(X,v=0,J=13)   | | 4.55841357563669e-02
 | | CO(X,v=0,J=14)   | | 3.70552677190617e-02
 | | CO(X,v=0,J=15)   | | 2.93881963635940e-02
 | | CO(X,v=0,J=16)   | | 2.27531613345278e-02
 | | CO(X,v=0,J=17)   | | 1.72055952966612e-02
 | CO(X,v=1)          | 1.60097542904673e-05
 | CO(X,v=2)          | 2.93934568134395e-10
 | CO(X,v=3)          | 6.18858042962113e-15
 | CO(X,v=4)          | 1.49418988738299e-19
 | CO(X,v=5)          | 4.13708957104700e-24
 | CO(X,v=6)          | 1.31358576239379e-28
 | CO(X,v=7)          | 4.78295526805145e-33
 | CO(X,v=8)          | 1.99714033818672e-37
 | CO(X,v=9)          | 9.56302356271080e-42
 | CO(X,v=10)         | 5.25117202690665e-46
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
