Species               Population
--------------------------------------------------------------------------------------------------
O2[21.901253%]
 O2(X)                9.78062707114336e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             2.19246783213849e-02
 O2(b1Sg+)            9.53495283721530e-06
 O2(A3Su+_C3Du_c1Su-) 3.07961144151002e-06
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[0.982488%]
 O(3P)                9.99999596520619e-01
 O(1D)                4.03479380985119e-07
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[32.319591%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[44.796668%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99873123389500e-01
 | | CO(X,v=0,J=0)    | | 8.69426949351539e-03
 | | CO(X,v=0,J=1)    | | 2.56644403848623e-02
 | | CO(X,v=0,J=2)    | | 4.14128807009890e-02
 | | CO(X,v=0,J=3)    | | 5.52326417976091e-02
 | | CO(X,v=0,J=4)    | | 6.65656337627871e-02
 | | CO(X,v=0,J=5)    | | 7.50390762205743e-02
 | | CO(X,v=0,J=6)    | | 8.04827531939050e-02
 | | CO(X,v=0,J=7)    | | 8.29264083814005e-02
 | | CO(X,v=0,J=8)    | | 8.25790894093372e-02
 | | CO(X,v=0,J=9)    | | 7.97942848681670e-02
 | | CO(X,v=0,J=10)   | | 7.50260262486217e-02
 | | CO(X,v=0,J=11)   | | 6.87816193545299e-02
 | | CO(X,v=0,J=12)   | | 6.15763477014603e-02
 | | CO(X,v=0,J=13)   | | 5.38945046466773e-02
 | | CO(X,v=0,J=14)   | | 4.61596989786724e-02
 | | CO(X,v=0,J=15)   | | 3.87158109011246e-02
 | | CO(X,v=0,J=16)   | | 3.18185033962561e-02
 | | CO(X,v=0,J=17)   | | 2.56360105595109e-02
 | CO(X,v=1)          | 1.26858618094670e-04
 | CO(X,v=2)          | 1.79895535116583e-08
 | CO(X,v=3)          | 2.85132104719025e-12
 | CO(X,v=4)          | 5.05123044336248e-16
 | CO(X,v=5)          | 1.00016941795264e-19
 | CO(X,v=6)          | 2.21347839311985e-23
 | CO(X,v=7)          | 5.47522952476396e-27
 | CO(X,v=8)          | 1.51375189368967e-30
 | CO(X,v=9)          | 4.67770033094459e-34
 | CO(X,v=10)         | 1.61560585895959e-37
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
