Species               Population
--------------------------------------------------------------------------------------------------
O2[89.844600%]
 O2(X)                9.07257063366932e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             9.02001559057529e-02
 O2(b1Sg+)            2.52704521110684e-03
 O2(A3Su+_C3Du_c1Su-) 1.57355162083290e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[10.155400%]
 O(3P)                9.99989787644196e-01
 O(1D)                1.02123558037480e-05
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[0.000000%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[0.000000%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99808275154621e-01
 | | CO(X,v=0,J=0)    | | 8.37948980679752e-03
 | | CO(X,v=0,J=1)    | | 2.47536590237232e-02
 | | CO(X,v=0,J=2)    | | 4.00026994435548e-02
 | | CO(X,v=0,J=3)    | | 5.34710919049649e-02
 | | CO(X,v=0,J=4)    | | 6.46347111886089e-02
 | | CO(X,v=0,J=5)    | | 7.31339198281609e-02
 | | CO(X,v=0,J=6)    | | 7.87903362972492e-02
 | | CO(X,v=0,J=7)    | | 8.16065220383678e-02
 | | CO(X,v=0,J=8)    | | 8.17498778502931e-02
 | | CO(X,v=0,J=9)    | | 7.95237672408017e-02
 | | CO(X,v=0,J=10)   | | 7.53300690289280e-02
 | | CO(X,v=0,J=11)   | | 6.96278853311566e-02
 | | CO(X,v=0,J=12)   | | 6.28929910675460e-02
 | | CO(X,v=0,J=13)   | | 5.55819077214553e-02
 | | CO(X,v=0,J=14)   | | 4.81033917269746e-02
 | | CO(X,v=0,J=15)   | | 4.07988558723483e-02
 | | CO(X,v=0,J=16)   | | 3.39319948269685e-02
 | | CO(X,v=0,J=17)   | | 2.76868298021004e-02
 | CO(X,v=1)          | 1.91683970207294e-04
 | CO(X,v=2)          | 4.08654811088710e-08
 | CO(X,v=3)          | 9.68788974532035e-12
 | CO(X,v=4)          | 2.55389777728082e-15
 | CO(X,v=5)          | 7.48651301339154e-19
 | CO(X,v=6)          | 2.44037972799931e-22
 | CO(X,v=7)          | 8.84579732759985e-26
 | CO(X,v=8)          | 3.56548252220132e-29
 | CO(X,v=9)          | 1.59809057522342e-32
 | CO(X,v=10)         | 7.96500806275915e-36
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
