**************************************
*    e-Kinetics Rate Coefficients    *
**************************************

ID   Ine.R.Coeff.(m^3s^-1) Sup.R.Coeff.(m^3s^-1) Threshold(eV)         Description
   1 1.81275094059939e-17  (N/A)                 0.00000000000000e+00  e+O2(X)->O(-,gnd)+O(3P),Attachment
   2 5.99849771465485e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Effective
   3 3.95339213490619e-16  4.43284107060306e-16  1.90000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=1),Vibrational
   4 1.73613269074609e-16  2.20878026777153e-16  3.80000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=2),Vibrational
   5 5.95911619208266e-17  9.57132676657498e-17  6.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=3),Vibrational
   6 2.90258142309656e-17  5.78495909418626e-17  8.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=4),Vibrational
   7 4.51318588859784e-16  1.12114085942612e-15  9.77000000000000e-01  e+O2(X)<->e+O2(a1Dg),Excitation
   8 1.06932500143301e-16  7.11470265904009e-16  1.62700000000000e+00  e+O2(X)<->e+O2(b1Sg+),Excitation
   9 1.40987204295940e-16  5.56105761356407e-16  4.50000000000000e+00  e+O2(X)<->e+O2(A3Su+_C3Du_c1Su-),Excitation
  10 1.48446907687323e-16  (N/A)                 6.00000000000000e+00  e+O2(X)->e+2O(3P),Excitation
  11 5.69701801831574e-17  (N/A)                 8.40000000000000e+00  e+O2(X)->e+O(3P)+O(1D),Excitation
  12 8.32671648587437e-21  (N/A)                 9.97000000000000e+00  e+O2(X)->e+O2(9.97eV),Excitation
  13 9.43671201893220e-24  (N/A)                 1.47000000000000e+01  e+O2(X)->e+O2(14.7eV),Excitation
  14 9.38816881239738e-21  (N/A)                 1.21000000000000e+01  e+O2(X)->e+e+O2(+,X),Ionization
 120 5.82949650366526e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Elastic
 121 5.82949650366526e-14  (N/A)                 0.00000000000000e+00  e+O2(a1Dg)->e+O2(a1Dg),Elastic
 122 5.82949650366526e-14  (N/A)                 0.00000000000000e+00  e+O2(b1Sg+)->e+O2(b1Sg+),Elastic
