Species               Population
--------------------------------------------------------------------------------------------------
O2[22.677648%]
 O2(X)                9.52031234400649e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             4.76225090623054e-02
 O2(b1Sg+)            3.11325430564180e-04
 O2(A3Su+_C3Du_c1Su-) 3.49311064809691e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[3.968670%]
 O(3P)                9.99990041053472e-01
 O(1D)                9.95894652777176e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[24.027749%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[49.325933%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99891192364413e-01
 | | CO(X,v=0,J=0)    | | 8.81240133239681e-03
 | | CO(X,v=0,J=1)    | | 2.60059499493003e-02
 | | CO(X,v=0,J=2)    | | 4.19407190920251e-02
 | | CO(X,v=0,J=3)    | | 5.58901800372005e-02
 | | CO(X,v=0,J=4)    | | 6.72835315975443e-02
 | | CO(X,v=0,J=5)    | | 7.57434278005853e-02
 | | CO(X,v=0,J=6)    | | 8.11033556796883e-02
 | | CO(X,v=0,J=7)    | | 8.34040484154853e-02
 | | CO(X,v=0,J=8)    | | 8.28709648964380e-02
 | | CO(X,v=0,J=9)    | | 7.98770241636466e-02
 | | CO(X,v=0,J=10)   | | 7.48961635926836e-02
 | | CO(X,v=0,J=11)   | | 6.84537612364456e-02
 | | CO(X,v=0,J=12)   | | 6.10795586971642e-02
 | | CO(X,v=0,J=13)   | | 5.32676145510071e-02
 | | CO(X,v=0,J=14)   | | 4.54462742381593e-02
 | | CO(X,v=0,J=15)   | | 3.79594563190990e-02
 | | CO(X,v=0,J=16)   | | 3.10589974125105e-02
 | | CO(X,v=0,J=17)   | | 2.49065709886200e-02
 | CO(X,v=1)          | 1.08794377763609e-04
 | CO(X,v=2)          | 1.32560140947062e-08
 | CO(X,v=3)          | 1.80872381362175e-12
 | CO(X,v=4)          | 2.76365833204416e-16
 | CO(X,v=5)          | 4.72878141660468e-20
 | CO(X,v=6)          | 9.06080790917587e-24
 | CO(X,v=7)          | 1.94418416659545e-27
 | CO(X,v=8)          | 4.67154649078929e-31
 | CO(X,v=9)          | 1.25700424230166e-34
 | CO(X,v=10)         | 3.78761306849175e-38
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
