Species               Population
--------------------------------------------------------------------------------------------------
O2[68.380308%]
 O2(X)                9.22228224189647e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             7.72528562650628e-02
 O2(b1Sg+)            5.01989815445926e-04
 O2(A3Su+_C3Du_c1Su-) 1.69297298446851e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[8.303990%]
 O(3P)                9.99992839025670e-01
 O(1D)                7.16097432957444e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[18.130198%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[5.185504%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99910138329245e-01
 | | CO(X,v=0,J=0)    | | 8.96022936282879e-03
 | | CO(X,v=0,J=1)    | | 2.64330846365640e-02
 | | CO(X,v=0,J=2)    | | 4.26001890252632e-02
 | | CO(X,v=0,J=3)    | | 5.67103015805235e-02
 | | CO(X,v=0,J=4)    | | 6.81767487095999e-02
 | | CO(X,v=0,J=5)    | | 7.66167608039441e-02
 | | CO(X,v=0,J=6)    | | 8.18689544651185e-02
 | | CO(X,v=0,J=7)    | | 8.39884189423165e-02
 | | CO(X,v=0,J=8)    | | 8.32217393119955e-02
 | | CO(X,v=0,J=9)    | | 7.99666039729874e-02
 | | CO(X,v=0,J=10)   | | 7.47220875564512e-02
 | | CO(X,v=0,J=11)   | | 6.80361379142105e-02
 | | CO(X,v=0,J=12)   | | 6.04562778907013e-02
 | | CO(X,v=0,J=13)   | | 5.24882636172923e-02
 | | CO(X,v=0,J=14)   | | 4.45657222937818e-02
 | | CO(X,v=0,J=15)   | | 3.70319533449877e-02
 | | CO(X,v=0,J=16)   | | 3.01334118011107e-02
 | | CO(X,v=0,J=17)   | | 2.40231147703231e-02
 | CO(X,v=1)          | 8.98526064864537e-05
 | CO(X,v=2)          | 9.06324202045127e-09
 | CO(X,v=3)          | 1.02617082784361e-12
 | CO(X,v=4)          | 1.30418421872548e-16
 | CO(X,v=5)          | 1.86055026121011e-20
 | CO(X,v=6)          | 2.97938798450066e-24
 | CO(X,v=7)          | 5.35544923342891e-28
 | CO(X,v=8)          | 1.08055764688053e-31
 | CO(X,v=9)          | 2.44727720412714e-35
 | CO(X,v=10)         | 6.22159272449158e-39
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
