Species               Population
--------------------------------------------------------------------------------------------------
O2[88.333594%]
 O2(X)                8.96847445823811e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             9.93287156174521e-02
 O2(b1Sg+)            3.80476386279465e-03
 O2(A3Su+_C3Du_c1Su-) 1.90746959425020e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[11.666406%]
 O(3P)                9.99985297544283e-01
 O(1D)                1.47024557168570e-05
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[0.000000%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[0.000000%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.98397442344007e-01
 | | CO(X,v=0,J=0)    | | 6.82974433913044e-03
 | | CO(X,v=0,J=1)    | | 2.02529398108860e-02
 | | CO(X,v=0,J=2)    | | 3.29808286068579e-02
 | | CO(X,v=0,J=3)    | | 4.45940287722921e-02
 | | CO(X,v=0,J=4)    | | 5.47356980500524e-02
 | | CO(X,v=0,J=5)    | | 6.31295493549817e-02
 | | CO(X,v=0,J=6)    | | 6.95917213950924e-02
 | | CO(X,v=0,J=7)    | | 7.40358521160079e-02
 | | CO(X,v=0,J=8)    | | 7.64713408891083e-02
 | | CO(X,v=0,J=9)    | | 7.69953893171825e-02
 | | CO(X,v=0,J=10)   | | 7.57799157022730e-02
 | | CO(X,v=0,J=11)   | | 7.30547963373044e-02
 | | CO(X,v=0,J=12)   | | 6.90890709558932e-02
 | | CO(X,v=0,J=13)   | | 6.41717561359029e-02
 | | CO(X,v=0,J=14)   | | 5.85937568960067e-02
 | | CO(X,v=0,J=15)   | | 5.26320878094568e-02
 | | CO(X,v=0,J=16)   | | 4.65372559412999e-02
 | | CO(X,v=0,J=17)   | | 4.05242675702712e-02
 | CO(X,v=1)          | 1.59977603260684e-03
 | CO(X,v=2)          | 2.77639395611713e-06
 | CO(X,v=3)          | 5.21878220285137e-09
 | CO(X,v=4)          | 1.06248653058056e-11
 | CO(X,v=5)          | 2.34284669633926e-14
 | CO(X,v=6)          | 5.59539162003933e-17
 | CO(X,v=7)          | 1.44738238440100e-19
 | CO(X,v=8)          | 4.05510641278616e-22
 | CO(X,v=9)          | 1.23051639934154e-24
 | CO(X,v=10)         | 4.04425689660424e-27
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
