Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 4.24110734928000e+02 3.68582330717600e+02 2.90441896938293e+20 2.90441896938293e-05 2.90441896938293e-05 2.90441896938293e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.51079981952575e-15 4.24110734867270e+02 3.82419100599050e+02 2.90441896938269e+20 8.54115751689391e+06 2.00924423584702e+06 3.72912496607454e+06 7.77474366172857e+03 1.52282208868530e+07 4.58177329321655e+06 2.73464348540992e+00 4.41278016466710e+05 8.12343729840969e-07 1.66690276280787e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.50215996390515e-14 4.24110734806540e+02 3.82419100560344e+02 2.90441896938245e+20 1.70823150337666e+07 4.01848847190446e+06 7.45824993111313e+06 1.55494873234514e+04 3.04564417758805e+07 9.16354658425574e+06 5.46928697089172e+00 8.82556032932179e+05 2.56385278448124e-06 5.26094205403893e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.25323994585773e-14 4.24110734745811e+02 3.82419100521637e+02 2.90441896938220e+20 2.56234725506473e+07 6.02773270820642e+06 1.11873748951236e+07 2.33242309851684e+04 4.56846626671284e+07 1.37453198730717e+07 8.20393045644692e+00 1.32383404939638e+06 5.27432631588053e-06 1.08227450870086e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.85675525941367e-14 4.24110734454443e+02 3.82419100482931e+02 2.90441896938103e+20 6.66020535902294e+07 1.56676413072386e+07 2.90788900823081e+07 6.06257281853436e+04 1.18746291947856e+08 3.57276527596029e+07 2.13241439021782e+01 3.44098818485610e+06 3.07970926101186e-05 6.31946267910062e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
9.46027057296962e-14 4.24110734163075e+02 3.82419100297226e+02 2.90441896937986e+20 1.07580634629992e+08 2.53075499118077e+07 4.69704052462111e+07 9.79272253853861e+04 1.91807921278863e+08 5.77099855957898e+07 3.44443573495715e+01 5.55814232028711e+06 7.80350504590975e-05 1.60125371478427e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.30637858865256e-13 4.24110733871707e+02 3.82419100111521e+02 2.90441896937869e+20 1.48559215669939e+08 3.49474585219933e+07 6.48619203864982e+07 1.35228722585294e+05 2.64869550660872e+08 7.96923183809091e+07 4.75645707986507e+01 7.67529645568900e+06 1.47300137578067e-04 3.02255065257716e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.66673012000815e-13 4.24110733580339e+02 3.82419099925816e+02 2.90441896937752e+20 1.89537796710070e+08 4.45873671378235e+07 8.27534355030513e+07 1.72530219785066e+05 3.37931180094137e+08 1.01674651114706e+08 6.06847842494242e+01 9.79245059106162e+06 2.38702314914757e-04 4.89809344521846e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.80570999722998e-13 4.24110732659398e+02 3.82419099740111e+02 2.90441896937382e+20 3.19060707370865e+08 7.50566755483455e+07 1.39303980904660e+08 2.90430800200642e+05 5.68860477189304e+08 1.71155234206048e+08 1.02154454304909e+02 1.64842383240722e+07 6.73327137731555e-04 1.38164527296604e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.94468987445181e-13 4.24110731738458e+02 3.82419099153145e+02 2.90441896937011e+20 4.48583618033505e+08 1.05525984015311e+08 1.95854526068936e+08 4.08331380614864e+05 7.99789774797021e+08 2.40635816784178e+08 1.43624124377337e+02 2.31760260567902e+07 1.32931760630049e-03 2.72771627553300e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.08366975167364e-13 4.24110730817517e+02 3.82419098566179e+02 2.90441896936641e+20 5.78106528697991e+08 1.35995292538723e+08 2.52405070995871e+08 5.26231961027733e+05 1.03071907291730e+09 3.10116398849079e+08 1.85093794466707e+02 2.98678137892154e+07 2.20668072342159e-03 4.52803672556498e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
6.22264962889547e-13 4.24110729896577e+02 3.82419097979213e+02 2.90441896936271e+20 7.07629439364323e+08 1.66464601118580e+08 3.08955615685466e+08 6.44132541439248e+05 1.26164837155015e+09 3.79596980400754e+08 2.26563464573021e+02 3.65596015213480e+07 3.30541533918478e-03 6.78260426743151e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.76124484011138e-12 4.24110720687173e+02 3.82419097392247e+02 2.90441896932569e+20 2.00285854612914e+09 4.71157690021616e+08 8.74461049527874e+08 1.82313834547996e+06 3.57094138606936e+09 1.07440276769035e+09 6.41260166568014e+02 1.03477478826576e+08 2.64680767535393e-02 5.43116307357498e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.90022471733320e-12 4.24110711477769e+02 3.82419091522588e+02 2.90441896928867e+20 3.29808765307851e+09 7.75850784569146e+08 1.43996645963652e+09 3.00214414938532e+06 5.88023445184455e+09 1.76920850365776e+09 1.05595687025729e+03 1.70395356102534e+08 7.17677134395232e-02 1.47265012628599e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.03920459455503e-12 4.24110702268367e+02 3.82419085652930e+02 2.90441896925165e+20 4.59331676021242e+09 1.08054388476117e+09 2.00547184601142e+09 4.18114995315534e+06 8.18952756887566e+09 2.46401418830302e+09 1.47065357564086e+03 2.37313233349224e+08 1.39204308412400e-01 2.85642718854581e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.17818447177686e-12 4.24110693058966e+02 3.82419079783272e+02 2.90441896921462e+20 5.88854586753089e+09 1.38523699059767e+09 2.57097720865259e+09 5.36015575679000e+06 1.04988207371627e+10 3.15881982162614e+09 1.88535028271871e+03 3.04231110566645e+08 2.28777858932600e-01 4.69444747731081e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.65679832439951e-11 4.24110600965001e+02 3.82419073913614e+02 2.90441896884441e+20 1.88408369508659e+10 4.43216835940943e+09 8.22602952970916e+09 1.71502137856925e+07 3.35917552391071e+10 1.01068733321415e+10 6.03231744668293e+03 9.73409881131063e+08 2.34204598248150e+00 4.80580433722479e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.79577820162134e-11 4.24110508871125e+02 3.82419015217077e+02 2.90441896847420e+20 3.17931280526560e+10 7.47910029266947e+09 1.38810794773936e+10 2.89402718010603e+07 5.66846948666385e+10 1.70549217104484e+10 1.01792847800757e+04 1.64258864876859e+09 6.66900976876703e+00 1.36846009131934e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.93475807884317e-11 4.24110416777338e+02 3.82418956520603e+02 2.90441896810399e+20 4.47454191729013e+10 1.05260327903774e+10 1.95361270517072e+10 4.07303298028932e+07 7.97776396197525e+10 2.40029649565512e+10 1.43262522828971e+04 2.31176741347923e+09 1.32096692442434e+01 2.71058382906933e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.07373795606500e-11 4.24110324683639e+02 3.82418897824193e+02 2.90441896773378e+20 5.76977103116016e+10 1.35729658525326e+10 2.51911722526515e+10 5.25203877911914e+07 1.02870589498445e+11 3.09510030704544e+10 1.84732199551470e+04 2.98094617526297e+09 2.19640244280603e+01 4.50695204479193e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
