Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.25000000000000e-02 1.66062483793387e-01 -1.17256534809206e-03 
3.75000000000000e-02 1.66081131874298e-01 -4.21626586701552e-04 
6.25000000000000e-02 1.66096581370852e-01 1.02542873006737e-04 
8.75000000000000e-02 1.66108339762427e-01 4.73894054203463e-04 
1.12500000000000e-01 1.66115781487844e-01 8.09168559810486e-04 
1.37500000000000e-01 1.66118541825827e-01 1.32125708631552e-03 
1.62500000000000e-01 1.66111107973338e-01 1.96124911406830e-03 
1.87500000000000e-01 1.66093097736345e-01 2.49871270001670e-03 
2.12500000000000e-01 1.66065025807787e-01 2.96175635948456e-03 
2.37500000000000e-01 1.66027037334721e-01 3.30483885967084e-03 
2.62500000000000e-01 1.65981990133973e-01 4.51431416898724e-03 
2.87500000000000e-01 1.65894860002866e-01 6.55721523478128e-03 
3.12500000000000e-01 1.65765038885326e-01 7.67172217953034e-03 
3.37500000000000e-01 1.65618285163636e-01 7.98747305739695e-03 
3.62500000000000e-01 1.65464663868040e-01 8.25774364250269e-03 
3.87500000000000e-01 1.65301078242908e-01 9.31687836303813e-03 
4.12500000000000e-01 1.65089982737615e-01 1.15729500258614e-02 
4.37500000000000e-01 1.64814615408100e-01 1.27387029466238e-02 
4.62500000000000e-01 1.64479147899066e-01 1.21903132546540e-02 
4.87500000000000e-01 1.64218765279917e-01 1.17967361311310e-02 
5.12500000000000e-01 1.63946311208903e-01 1.25168560754361e-02 
5.37500000000000e-01 1.63642464338480e-01 1.37661159675960e-02 
5.62500000000000e-01 1.63303577585018e-01 1.39570044197473e-02 
5.87500000000000e-01 1.62912352159734e-01 1.31550144063058e-02 
6.12500000000000e-01 1.62611238942573e-01 1.33448403047133e-02 
6.37500000000000e-01 1.62285214750088e-01 1.48359625637352e-02 
6.62500000000000e-01 1.61932605475473e-01 1.58832551537399e-02 
6.87500000000000e-01 1.61579954393062e-01 1.58608397948055e-02 
7.12500000000000e-01 1.61195083275897e-01 1.53895131934152e-02 
7.37500000000000e-01 1.60878157881658e-01 1.54025862700031e-02 
7.62500000000000e-01 1.60550989084483e-01 1.60050903398123e-02 
7.87500000000000e-01 1.60211324982046e-01 1.59162592246940e-02 
8.12500000000000e-01 1.59807195141806e-01 1.51902377289058e-02 
8.37500000000000e-01 1.59477589591624e-01 1.50451325744054e-02 
8.62500000000000e-01 1.59107350811957e-01 1.56466360478542e-02 
8.87500000000000e-01 1.58693412749597e-01 1.61881798315858e-02 
9.12500000000000e-01 1.58237914195096e-01 1.65128592221439e-02 
9.37500000000000e-01 1.57754402511887e-01 1.66988513943469e-02 
9.62500000000000e-01 1.57273356279194e-01 1.70394008585993e-02 
9.87500000000000e-01 1.56770318736811e-01 1.75204157489247e-02 
1.01250000000000e+00 1.56245338048970e-01 1.78197698821607e-02 
1.03750000000000e+00 1.55691569628121e-01 1.79406375580247e-02 
1.06250000000000e+00 1.55146154694549e-01 1.81974560503539e-02 
1.08750000000000e+00 1.54581995303519e-01 1.85800706106510e-02 
1.11250000000000e+00 1.53999290187350e-01 1.89286503669767e-02 
1.13750000000000e+00 1.53399459001339e-01 1.91851638314538e-02 
1.16250000000000e+00 1.52776173481162e-01 1.93821675616831e-02 
1.18750000000000e+00 1.52149520758387e-01 1.96488589612874e-02 
1.21250000000000e+00 1.51505090765971e-01 1.99563250306463e-02 
1.23750000000000e+00 1.50850276857508e-01 2.02180636311982e-02 
1.26250000000000e+00 1.50182157960872e-01 2.04473820077014e-02 
1.28750000000000e+00 1.49510695070413e-01 2.07022864667669e-02 
1.31250000000000e+00 1.48829281053760e-01 2.09734873294900e-02 
1.33750000000000e+00 1.48141619632346e-01 2.12155202311404e-02 
1.36250000000000e+00 1.47445139191012e-01 2.14334832842415e-02 
1.38750000000000e+00 1.46748215685351e-01 2.16728406661834e-02 
1.41250000000000e+00 1.46045398218060e-01 2.19290633606694e-02 
1.43750000000000e+00 1.45336994270031e-01 2.21689366139930e-02 
1.46250000000000e+00 1.44622077761435e-01 2.23912143130112e-02 
1.48750000000000e+00 1.43904656339566e-01 2.26147004281901e-02 
1.51250000000000e+00 1.43182629252771e-01 2.28392578181545e-02 
1.53750000000000e+00 1.42456270841993e-01 2.30535960426131e-02 
1.56250000000000e+00 1.41725234223534e-01 2.32579448187976e-02 
1.58750000000000e+00 1.40991433022503e-01 2.34601320779542e-02 
1.61250000000000e+00 1.40254035727129e-01 2.36601317307821e-02 
