Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 4.04455087200000e+02 3.21237289240000e+02 4.98414032816551e+20 4.98414032816551e-05 4.98414032816551e-05 4.98414032816551e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.03291574779159e-15 4.04455087164864e+02 3.40450098894050e+02 4.98414032816523e+20 9.98624762208912e+06 2.35036624834770e+06 4.26337378332482e+06 6.38383529168960e+03 1.66213902976407e+07 4.70971158035796e+06 1.78392834868803e+00 5.10269112992834e+05 1.08016877637152e-06 3.87362846298739e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.00658314955832e-14 4.04455087129729e+02 3.40450098870977e+02 4.98414032816496e+20 1.99724952441391e+07 4.70073249695549e+06 8.52674756598647e+06 1.27676705833760e+04 3.32427805967265e+07 9.41942315926830e+06 3.56785669738375e+00 1.02053822598419e+06 3.40914027310787e-06 1.22256290744585e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.50987472433748e-14 4.04455087094594e+02 3.40450098847903e+02 4.98414032816468e+20 2.99587428661999e+07 7.05109874587974e+06 1.27901213480219e+07 1.91515058750590e+04 4.98641708972879e+07 1.41291347367005e+07 5.35178504608731e+00 1.53080733897403e+06 7.01324130847232e-06 2.51504132972697e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.70575799250547e-14 4.04455086941296e+02 3.40450098824830e+02 4.98414032816348e+20 7.35291802905654e+07 1.73058500281424e+07 3.13914085930628e+07 4.70044599203957e+04 1.22384027560529e+08 3.46778133971681e+07 1.31351428626586e+01 3.75713391310883e+06 3.66607335385169e-05 1.31470251811734e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.90164126067346e-14 4.04455086787998e+02 3.40450098724159e+02 4.98414032816228e+20 1.17099617715135e+08 2.75606013163194e+07 4.99926958263993e+07 7.48574139656707e+04 1.94903884251347e+08 5.52264920300103e+07 2.09185006793765e+01 5.98346048721537e+06 9.01394839989852e-05 3.23252142595482e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
8.09752452884145e-14 4.04455086634700e+02 3.40450098623488e+02 4.98414032816108e+20 1.60670055139911e+08 3.78153526105044e+07 6.85939830478467e+07 1.02710368010883e+05 2.67423740970179e+08 7.57751706347907e+07 2.87018584962434e+01 8.20978706129318e+06 1.67825858994983e-04 6.01845785257448e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.02934077970094e-13 4.04455086481402e+02 3.40450098522818e+02 4.98414032815987e+20 2.04240492564895e+08 4.80701039107301e+07 8.71952702573396e+07 1.30563322056033e+05 3.39943597717179e+08 9.63238492113553e+07 3.64852163132601e+01 1.04361136353421e+07 2.69852685666861e-04 9.67727515673681e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.68104341833068e-13 4.04455086026439e+02 3.40450098422147e+02 4.98414032815631e+20 3.33550503930267e+08 7.85045472417927e+07 1.42400882124743e+08 2.13226384833131e+05 5.55170803628551e+08 1.57309003596854e+08 5.95849634650062e+01 1.70434908295419e+07 7.16143090404092e-04 2.56818409357244e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.33274605696041e-13 4.04455085571476e+02 3.40450098123372e+02 4.98414032815275e+20 4.62860515297473e+08 1.08938990626119e+08 1.97606493886742e+08 2.95889447609674e+05 7.70398009788281e+08 2.18294157733567e+08 8.26847106180731e+01 2.36508680234871e+07 1.37705017200955e-03 4.93828454220082e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
