Species               Population
--------------------------------------------------------------------------------------------------
O2[18.996089%]
 O2(X)                9.34763407979042e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.46894191120184e-02
 O2(b1Sg+)            5.14646676273423e-04
 O2(A3Su+_C3Du_c1Su-) 3.25262326661833e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[15.190110%]
 O(3P)                9.99815162805810e-01
 O(1D)                1.84837194190181e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[12.634170%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[53.179630%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99983452396289e-01
 | | CO(X,v=0,J=0)    | | 1.02994618674165e-02
 | | CO(X,v=0,J=1)    | | 3.02913704567300e-02
 | | CO(X,v=0,J=2)    | | 4.85214688199094e-02
 | | CO(X,v=0,J=3)    | | 6.40046276873065e-02
 | | CO(X,v=0,J=4)    | | 7.60130886231784e-02
 | | CO(X,v=0,J=5)    | | 8.41306459116930e-02
 | | CO(X,v=0,J=6)    | | 8.82680824453700e-02
 | | CO(X,v=0,J=7)    | | 8.86407728465145e-02
 | | CO(X,v=0,J=8)    | | 8.57148886116582e-02
 | | CO(X,v=0,J=9)    | | 8.01325839322672e-02
 | | CO(X,v=0,J=10)   | | 7.26283498521238e-02
 | | CO(X,v=0,J=11)   | | 6.39483271132206e-02
 | | CO(X,v=0,J=12)   | | 5.47821362493897e-02
 | | CO(X,v=0,J=13)   | | 4.57133928715744e-02
 | | CO(X,v=0,J=14)   | | 3.71913172210412e-02
 | | CO(X,v=0,J=15)   | | 2.95224407865775e-02
 | | CO(X,v=0,J=16)   | | 2.28788738610991e-02
 | | CO(X,v=0,J=17)   | | 1.73181708429296e-02
 | CO(X,v=1)          | 1.65472898285123e-05
 | CO(X,v=2)          | 3.13875515598058e-10
 | CO(X,v=3)          | 6.82471483840915e-15
 | CO(X,v=4)          | 1.70101477281277e-19
 | CO(X,v=5)          | 4.85990932239166e-24
 | CO(X,v=6)          | 1.59163965939700e-28
 | CO(X,v=7)          | 5.97527425014509e-33
 | CO(X,v=8)          | 2.57138697239929e-37
 | CO(X,v=9)          | 1.26845054843742e-41
 | CO(X,v=10)         | 7.17259232218708e-46
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
