Species               Population
--------------------------------------------------------------------------------------------------
O2[22.445805%]
 O2(X)                9.65353476784167e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             3.45775039983510e-02
 O2(b1Sg+)            6.11800954283868e-05
 O2(A3Su+_C3Du_c1Su-) 7.83912205350948e-06
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[2.587188%]
 O(3P)                9.99998556594199e-01
 O(1D)                1.44340580079077e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[27.482594%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[47.484412%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99807838591357e-01
 | | CO(X,v=0,J=0)    | | 8.37776667742806e-03
 | | CO(X,v=0,J=1)    | | 2.47486702101579e-02
 | | CO(X,v=0,J=2)    | | 3.99949652360590e-02
 | | CO(X,v=0,J=3)    | | 5.34614110932604e-02
 | | CO(X,v=0,J=4)    | | 6.46240687864066e-02
 | | CO(X,v=0,J=5)    | | 7.31233766237499e-02
 | | CO(X,v=0,J=6)    | | 7.87809151393520e-02
 | | CO(X,v=0,J=7)    | | 8.15991054055420e-02
 | | CO(X,v=0,J=8)    | | 8.17451287013271e-02
 | | CO(X,v=0,J=9)    | | 7.95220809770228e-02
 | | CO(X,v=0,J=10)   | | 7.53315594334648e-02
 | | CO(X,v=0,J=11)   | | 6.96324024676889e-02
 | | CO(X,v=0,J=12)   | | 6.29001650979147e-02
 | | CO(X,v=0,J=13)   | | 5.55912099735490e-02
 | | CO(X,v=0,J=14)   | | 4.81142033377062e-02
 | | CO(X,v=0,J=15)   | | 4.08105348625805e-02
 | | CO(X,v=0,J=16)   | | 3.39439342059270e-02
 | | CO(X,v=0,J=17)   | | 2.76985017708628e-02
 | CO(X,v=1)          | 1.92120348269277e-04
 | CO(X,v=2)          | 4.10506174941766e-08
 | CO(X,v=3)          | 9.75338852091227e-12
 | CO(X,v=4)          | 2.57680085400325e-15
 | CO(X,v=5)          | 7.56999666519164e-19
 | CO(X,v=6)          | 2.47286280202477e-22
 | CO(X,v=7)          | 8.98243031053243e-26
 | CO(X,v=8)          | 3.62808281945729e-29
 | CO(X,v=9)          | 1.62948373284238e-32
 | CO(X,v=10)         | 8.13790034661152e-36
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
