Species               Population
--------------------------------------------------------------------------------------------------
O2[43.108673%]
 O2(X)                9.34196673990736e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.55563118509025e-02
 O2(b1Sg+)            2.32673823367741e-04
 O2(A3Su+_C3Du_c1Su-) 1.43403349933931e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[17.337449%]
 O(3P)                9.99876525636331e-01
 O(1D)                1.23474363668578e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[15.113971%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[24.439907%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99927801164171e-01
 | | CO(X,v=0,J=0)    | | 9.13029738483655e-03
 | | CO(X,v=0,J=1)    | | 2.69241718762194e-02
 | | CO(X,v=0,J=2)    | | 4.33574225089908e-02
 | | CO(X,v=0,J=3)    | | 5.76500941939366e-02
 | | CO(X,v=0,J=4)    | | 6.91973074619307e-02
 | | CO(X,v=0,J=5)    | | 7.76104592422044e-02
 | | CO(X,v=0,J=6)    | | 8.27347537047950e-02
 | | CO(X,v=0,J=7)    | | 8.46426241874561e-02
 | | CO(X,v=0,J=8)    | | 8.36057586947651e-02
 | | CO(X,v=0,J=9)    | | 8.00509442033400e-02
 | | CO(X,v=0,J=10)   | | 7.45064576707263e-02
 | | CO(X,v=0,J=11)   | | 6.75461183584053e-02
 | | CO(X,v=0,J=12)   | | 5.97374507142860e-02
 | | CO(X,v=0,J=13)   | | 5.15989344085376e-02
 | | CO(X,v=0,J=14)   | | 4.35693855484757e-02
 | | CO(X,v=0,J=15)   | | 3.59904913683006e-02
 | | CO(X,v=0,J=16)   | | 2.91017324208493e-02
 | | CO(X,v=0,J=17)   | | 2.30455960519445e-02
 | CO(X,v=1)          | 7.21929687383759e-05
 | CO(X,v=2)          | 5.86655386670358e-09
 | CO(X,v=3)          | 5.36578327442989e-13
 | CO(X,v=4)          | 5.52389093808128e-17
 | CO(X,v=5)          | 6.40057464456363e-21
 | CO(X,v=6)          | 8.34746758786376e-25
 | CO(X,v=7)          | 1.22532817410211e-28
 | CO(X,v=8)          | 2.02447305441499e-32
 | CO(X,v=9)          | 3.76472697078888e-36
 | CO(X,v=10)         | 7.87983045752392e-40
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
