Species               Population
--------------------------------------------------------------------------------------------------
O2[18.790248%]
 O2(X)                9.36778797221309e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.27021701257408e-02
 O2(b1Sg+)            4.88152475752295e-04
 O2(A3Su+_C3Du_c1Su-) 3.08801771983316e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[15.454412%]
 O(3P)                9.99835866012990e-01
 O(1D)                1.64133987009796e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[12.721665%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[53.033675%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99924494859932e-01
 | | CO(X,v=0,J=0)    | | 9.09541899079604e-03
 | | CO(X,v=0,J=1)    | | 2.68234840799679e-02
 | | CO(X,v=0,J=2)    | | 4.32022516087502e-02
 | | CO(X,v=0,J=3)    | | 5.74576798350081e-02
 | | CO(X,v=0,J=4)    | | 6.89886178792318e-02
 | | CO(X,v=0,J=5)    | | 7.74076231679925e-02
 | | CO(X,v=0,J=6)    | | 8.25584887487319e-02
 | | CO(X,v=0,J=7)    | | 8.45100188555963e-02
 | | CO(X,v=0,J=8)    | | 8.35286843153142e-02
 | | CO(X,v=0,J=9)    | | 8.00352530955651e-02
 | | CO(X,v=0,J=10)   | | 7.45519901289014e-02
 | | CO(X,v=0,J=11)   | | 6.76474187623208e-02
 | | CO(X,v=0,J=12)   | | 5.98850025223642e-02
 | | CO(X,v=0,J=13)   | | 5.17806764797379e-02
 | | CO(X,v=0,J=14)   | | 4.37722698930813e-02
 | | CO(X,v=0,J=15)   | | 3.62018780834469e-02
 | | CO(X,v=0,J=16)   | | 2.93104784148687e-02
 | | CO(X,v=0,J=17)   | | 2.32427651383249e-02
 | CO(X,v=1)          | 7.54987268756201e-05
 | CO(X,v=2)          | 6.41257982414547e-09
 | CO(X,v=3)          | 6.12698300075414e-13
 | CO(X,v=4)          | 6.58538699362492e-17
 | CO(X,v=5)          | 7.96226564518980e-21
 | CO(X,v=6)          | 1.08296085610445e-24
 | CO(X,v=7)          | 1.65695071455920e-28
 | CO(X,v=8)          | 2.85185314010474e-32
 | CO(X,v=9)          | 5.52160657130034e-36
 | CO(X,v=10)         | 1.20260912691536e-39
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
