Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
1.04166666666667e-02 1.79384895144660e-01 -1.48821298969423e-03 
3.12500000000000e-02 1.79406682133454e-01 -5.36422307497232e-04 
5.20833333333333e-02 1.79424850933431e-01 6.92757791652241e-05 
7.29166666666667e-02 1.79439576288027e-01 4.49572943498817e-04 
9.37500000000000e-02 1.79450430535177e-01 7.63245271719625e-04 
1.14583333333333e-01 1.79457203469555e-01 1.04758486586461e-03 
1.35416666666667e-01 1.79459706483369e-01 1.70636170241874e-03 
1.56250000000000e-01 1.79447608014197e-01 2.64255545483298e-03 
1.77083333333333e-01 1.79421019181458e-01 3.16929435688662e-03 
1.97916666666667e-01 1.79388201253199e-01 3.45062451655204e-03 
2.18750000000000e-01 1.79346786590386e-01 3.75620741072985e-03 
2.39583333333333e-01 1.79298014810955e-01 3.98210931479081e-03 
2.60416666666667e-01 1.79242853984896e-01 4.83598689745682e-03 
2.81250000000000e-01 1.79156875500152e-01 6.27855494928238e-03 
3.02083333333333e-01 1.79039567492212e-01 7.35129593343089e-03 
3.22916666666667e-01 1.78902215039296e-01 7.97947131709511e-03 
3.43750000000000e-01 1.78739832805883e-01 8.15137437536700e-03 
3.64583333333333e-01 1.78585276212213e-01 8.51963168778390e-03 
3.85416666666667e-01 1.78407313242687e-01 9.78849789333368e-03 
4.06250000000000e-01 1.78186177368090e-01 1.11882063327631e-02 
4.27083333333333e-01 1.77934088859633e-01 1.20561857194223e-02 
4.47916666666667e-01 1.77662489924647e-01 1.22070399153459e-02 
4.68750000000000e-01 1.77357555304383e-01 1.18002411213748e-02 
4.89583333333333e-01 1.77095786353379e-01 1.24167659711944e-02 
5.10416666666667e-01 1.76784065390499e-01 1.42838412305405e-02 
5.31250000000000e-01 1.76422009407197e-01 1.56371605109745e-02 
5.52083333333333e-01 1.76037446232613e-01 1.60960840264188e-02 
5.72916666666667e-01 1.75617321561011e-01 1.56784375536793e-02 
5.93750000000000e-01 1.75210758298573e-01 1.51063711248708e-02 
6.14583333333333e-01 1.74846339018692e-01 1.54252580697472e-02 
6.35416666666667e-01 1.74470273124409e-01 1.62191069486833e-02 
6.56250000000000e-01 1.74087958729553e-01 1.67933768614297e-02 
6.77083333333333e-01 1.73706561492737e-01 1.64450760594872e-02 
6.97916666666667e-01 1.73270219484416e-01 1.53774104092542e-02 
7.18750000000000e-01 1.72951694652637e-01 1.49438623293080e-02 
7.39583333333333e-01 1.72630241080545e-01 1.56407788619226e-02 
7.60416666666667e-01 1.72293624991332e-01 1.62632833460053e-02 
7.81250000000000e-01 1.71948295139512e-01 1.66207847181470e-02 
8.02083333333333e-01 1.71584178221232e-01 1.64787764348368e-02 
8.22916666666667e-01 1.71197688002892e-01 1.61403356264965e-02 
8.43750000000000e-01 1.70824891752360e-01 1.62699096909557e-02 
8.64583333333333e-01 1.70415107675011e-01 1.67395112368432e-02 
8.85416666666667e-01 1.69966262535823e-01 1.71488735035422e-02 
9.06250000000000e-01 1.69480874073357e-01 1.71189840623453e-02 
9.27083333333333e-01 1.68951876945585e-01 1.67671119801088e-02 
9.47916666666667e-01 1.68470986080957e-01 1.67675414268712e-02 
9.68750000000000e-01 1.67972279816188e-01 1.71548618660078e-02 
