Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.43091238381000e+02 3.18373557271450e+02 2.17618845454304e+22 2.17618845454304e-03 2.17618845454304e-03 2.17618845454304e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.72279503453761e-16 3.43091238380993e+02 3.22485433251480e+02 2.17618845454304e+22 8.53139463082573e+06 2.02243444570926e+06 2.63928223417675e+06 1.12744549646683e+02 6.70907112702023e+06 9.39303339441423e+05 1.91419524632001e-03 3.41391548923241e+05 1.08016877636794e-06 1.36794732393276e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.44559006907521e-16 3.43091238380986e+02 3.22485433251476e+02 2.17618845454304e+22 1.70627892594804e+07 4.04486888934910e+06 5.27856446617445e+06 2.25489099293364e+02 1.34181422541803e+07 1.87860667874299e+06 3.82839049251478e-03 6.82783097845231e+05 3.40914027308993e-06 4.31740336839008e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.16838510361282e-16 3.43091238380978e+02 3.22485433251472e+02 2.17618845454304e+22 2.55941838881402e+07 6.06730333309797e+06 7.91784669816921e+06 3.38233648940044e+02 2.01272133814832e+07 2.81791001790175e+06 5.74258573858167e-03 1.02417464676594e+06 7.01324130842146e-06 8.88170894215162e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.26850155833831e-15 3.43091238380947e+02 3.22485433251468e+02 2.17618845454303e+22 6.28170337427330e+07 1.48912737303373e+07 1.94331511145170e+07 8.30143075954177e+02 4.93991856812252e+07 6.91613178232629e+06 1.40943037549236e-02 2.51368098424975e+06 3.66607335419852e-05 4.64278855695440e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.02016460631534e-15 3.43091238380915e+02 3.22485433251450e+02 2.17618845454302e+22 1.00039883597423e+08 2.37152441296143e+07 3.09484555308101e+07 1.32205250296829e+03 7.86711579836359e+07 1.10143535440819e+07 2.24460217688756e-02 4.00318732170968e+06 9.01394840095963e-05 1.14154443861385e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.77182765429237e-15 3.43091238380884e+02 3.22485433251432e+02 2.17618845454302e+22 1.37262733452212e+08 3.25392145309610e+07 4.24637599470476e+07 1.81396192998237e+03 1.07943130288758e+08 1.51125753031265e+07 3.07977397803997e-02 5.49269365914536e+06 1.67825859015766e-04 2.12538021630014e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.52349070226941e-15 3.43091238380852e+02 3.22485433251414e+02 2.17618845454301e+22 1.74485583307101e+08 4.13631849343888e+07 5.39790643632293e+07 2.30587135699643e+03 1.37215102596605e+08 1.92107970594451e+07 3.91494577894827e-02 6.98219999655666e+06 2.69852685700200e-04 3.41746833822855e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.75430506120855e-15 3.43091238380759e+02 3.22485433251396e+02 2.17618845454299e+22 2.84956981576368e+08 6.75513019916531e+07 8.81546254847474e+07 3.76577897921324e+03 2.24089582227655e+08 3.13736564053160e+07 6.39360060916751e-02 1.14028139060241e+07 7.16143091374162e-04 9.06937922204148e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.98511942014769e-15 3.43091238380665e+02 3.22485433251343e+02 2.17618845454296e+22 3.95428379846513e+08 9.37394190672671e+07 1.22330186605773e+08 5.22568660142984e+03 3.10964061882739e+08 4.35365157271514e+07 8.87225543723435e-02 1.58234278152765e+07 1.37705017460734e-03 1.74392386005911e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.02159337790868e-14 3.43091238380572e+02 3.22485433251289e+02 2.17618845454294e+22 5.05899778117535e+08 1.19927536161231e+08 1.56505747726305e+08 6.68559422364623e+03 3.97838541561858e+08 5.56993750249507e+07 1.13509102631487e-01 2.02440417243139e+07 2.25258060917797e-03 2.85271309927919e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.24467481380260e-14 3.43091238380478e+02 3.22485433251236e+02 2.17618845454292e+22 6.16371176389434e+08 1.46115653273546e+08 1.90681308846345e+08 8.14550184586240e+03 4.84713021265012e+08 6.78622342987141e+07 1.38295650869106e-01 2.46646556331364e+07 3.34273287931080e-03 4.23330372034428e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.47548917274174e-14 3.43091238379543e+02 3.22485433251183e+02 2.17618845454270e+22 1.72108515915666e+09 4.07996825405939e+08 5.32436920019637e+08 2.27445780680124e+04 1.35345781961844e+09 1.89490825714383e+08 3.86161132061456e-01 6.88707947095361e+07 2.60483276486491e-02 3.29881227379821e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.70630353168089e-14 3.43091238378608e+02 3.22485433250650e+02 2.17618845454247e+22 2.82579914201160e+09 6.69877999373333e+08 8.74192531143647e+08 3.73436542901410e+04 2.22220262037531e+09 3.11119414726475e+08 6.34026611101365e-01 1.13076933764436e+08 7.02159141520384e-02 8.89228371129128e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.93711789062003e-14 3.43091238377673e+02 3.22485433250117e+02 2.17618845454225e+22 3.93051312495425e+09 9.31759175175725e+08 1.21594814221837e+09 5.19427305122483e+04 3.09094742353562e+09 4.32748001334993e+08 8.81892087988834e-01 1.57283072797837e+08 1.35845473805063e-01 1.72037423393230e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.01679322495592e-13 3.43091238376738e+02 3.22485433249584e+02 2.17618845454203e+22 5.03522710798460e+09 1.19364035281312e+09 1.55770375324382e+09 6.65418067343343e+04 3.95969222909937e+09 5.54376585539937e+08 1.12975756272386e+00 2.01489211809739e+08 2.22937003602863e-01 2.82331877861258e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.24760758389506e-13 3.43091238367389e+02 3.22485433249051e+02 2.17618845453980e+22 1.60823669431121e+10 3.81245223011192e+09 4.97525986078778e+09 2.12532568954021e+05 1.26471404169261e+10 1.77066229539281e+09 3.60841219169002e+00 6.43550600746288e+08 2.27426071884560e+00 2.88016927971254e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.47842194283421e-13 3.43091238358039e+02 3.22485433243721e+02 2.17618845453758e+22 2.71295067870106e+10 6.43126429091051e+09 8.39281596340354e+09 3.58523331171573e+05 2.13345888450969e+10 2.98694776488833e+09 6.08706660541228e+00 1.08561198753290e+09 6.47178153444603e+00 8.19599370932764e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
