**************************************
*    e-Kinetics Rate Coefficients    *
**************************************

ID   Ine.R.Coeff.(m^3s^-1) Sup.R.Coeff.(m^3s^-1) Threshold(eV)         Description
   1 2.06470492290151e-17  (N/A)                 0.00000000000000e+00  e+O2(X)->O(-,gnd)+O(3P),Attachment
   2 6.10671107617058e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Effective
   3 4.33729416750481e-16  4.86015328450809e-16  1.90000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=1),Vibrational
   4 1.90588291792496e-16  2.41752642596151e-16  3.80000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=2),Vibrational
   5 6.76363615274621e-17  1.07998378361933e-16  6.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=3),Vibrational
   6 3.35439220394817e-17  6.59040192865515e-17  8.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=4),Vibrational
   7 4.77858267361575e-16  1.16042917270037e-15  9.77000000000000e-01  e+O2(X)<->e+O2(a1Dg),Excitation
   8 1.13104126632522e-16  7.24982601773279e-16  1.62700000000000e+00  e+O2(X)<->e+O2(b1Sg+),Excitation
   9 1.61261930033608e-16  5.56079399562059e-16  4.50000000000000e+00  e+O2(X)<->e+O2(A3Su+_C3Du_c1Su-),Excitation
  10 1.75968574884418e-16  (N/A)                 6.00000000000000e+00  e+O2(X)->e+2O(3P),Excitation
  11 7.24610089143890e-17  (N/A)                 8.40000000000000e+00  e+O2(X)->e+O(3P)+O(1D),Excitation
  12 1.13317523500893e-20  (N/A)                 9.97000000000000e+00  e+O2(X)->e+O2(9.97eV),Excitation
  13 1.60260057239223e-23  (N/A)                 1.47000000000000e+01  e+O2(X)->e+O2(14.7eV),Excitation
  14 1.39630318514454e-20  (N/A)                 1.21000000000000e+01  e+O2(X)->e+e+O2(+,X),Ionization
 120 5.92161112246926e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Elastic
 121 5.92161112246926e-14  (N/A)                 0.00000000000000e+00  e+O2(a1Dg)->e+O2(a1Dg),Elastic
 122 5.92161112246926e-14  (N/A)                 0.00000000000000e+00  e+O2(b1Sg+)->e+O2(b1Sg+),Elastic
 123 5.92161112246926e-14  (N/A)                 0.00000000000000e+00  e+O2(A3Su+_C3Du_c1Su-)->e+O2(A3Su+_C3Du_c1Su-),Elastic
  15 4.06810595465555e-14  (N/A)                 0.00000000000000e+00  e+O(3P)->e+O(3P),Elastic
  16 1.68435656459278e-15  7.37095134998338e-15  1.96000000000000e+00  e+O(3P)<->e+O(1D),Excitation
  17 7.93735187107465e-17  6.28261314304827e-15  4.18000000000000e+00  e+O(3P)<->e+O(1S),Excitation
  18 1.38610014106341e-18  (N/A)                 9.20000000000000e+00  e+O(3P)->e+O(4S0),Excitation
  19 1.29695356210881e-21  (N/A)                 1.25000000000000e+01  e+O(3P)->e+O(2D0),Excitation
  20 3.85108285060878e-23  (N/A)                 1.41000000000000e+01  e+O(3P)->e+O(2P0),Excitation
  21 9.10619315551926e-24  (N/A)                 1.57000000000000e+01  e+O(3P)->e+O(3P0),Excitation
  22 2.82482523255403e-21  (N/A)                 1.36000000000000e+01  e+O(3P)->e+e+O(+,gnd),Ionization
  23 4.06810595465555e-14  (N/A)                 0.00000000000000e+00  e+O(1D)->e+O(1D),Elastic
  24 4.06810595465555e-14  (N/A)                 0.00000000000000e+00  e+O(1S)->e+O(1S),Elastic
  25 2.92489861244832e-18  (N/A)                 3.90000000000000e+00  e+CO2(X)->CO(X)+O(-,gnd),Attachment
