Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 6.63172155000000e+02 4.51409969750000e+02 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 5.19214929990375e+20 5.19214929990375e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.17636283939660e-14 6.63172154625643e+02 5.26007436369644e+02 6.48768415027932e-07 3.14162821940070e-20 7.05905368519161e-21 1.34060571386972e-20 3.51049135778914e-18 3.22611609029849e+06 3.94142380631341e+06 2.21410479604959e-10 2.10565418184647e+05 3.66174840998623e-33 4.24138467549223e-66 5.19214929990345e+20 2.23347349547362e+07 4.32825649425705e+04 4.15198923550028e+06 3.22611607929756e+06 1.73460411538723e-10 1.67136864213069e-09 
6.35272567879321e-14 6.63172154251286e+02 5.26007436072823e+02 2.04758976770747e-06 1.35474432180623e-19 3.04403074809901e-20 5.78100860879579e-20 1.56560687592330e-17 6.45223219279470e+06 7.88284760070083e+06 6.98797630041855e-10 4.21130836355436e+05 2.73472349840433e-32 8.94011010083199e-65 5.19214929990315e+20 4.46694699022374e+07 8.65651296700175e+04 8.30397847178058e+06 6.45223215807448e+06 5.47461547887245e-10 5.27503689680752e-09 
9.52908851818981e-14 6.63172153876929e+02 5.26007435776002e+02 4.21227641185765e-06 3.55697151026782e-19 7.99230561436312e-20 1.51784234013003e-19 4.18839176231005e-17 9.67834830774579e+06 1.18242713829109e+07 1.43755785906705e-09 6.31696254512075e+05 1.02369170979357e-31 6.39089257786848e-64 5.19214929990285e+20 6.70042048424040e+07 1.29847694177806e+05 1.24559677088574e+07 9.67834823631977e+06 1.12623113304829e-09 1.08517408236785e-08 
2.59546533641726e-13 6.63172151941060e+02 5.26007435479181e+02 2.69249719812307e-05 5.41452906389868e-18 1.21661281119458e-18 2.31050527786156e-18 6.65731041139982e-16 2.63611968112468e+07 3.22061089159109e+07 9.18890414131492e-09 1.72056931607780e+06 4.73897649804586e-30 2.20488662351625e-61 5.19214929990131e+20 1.82501286024995e+08 3.53669907028166e+05 3.39266786885992e+07 2.63611963546900e+07 7.19889604118525e-09 6.93645875575148e-08 
4.23802182101554e-13 6.63172150005190e+02 5.26007433944265e+02 6.98139444348943e-05 2.03852310992304e-17 4.58044144602529e-18 8.69885144783905e-18 2.52711336681544e-15 4.30440456428641e+07 5.25879461281043e+07 2.38259721034049e-08 2.80944237727077e+06 2.64039409001496e-29 2.74001140666682e-60 5.19214929989978e+20 2.97998367014361e+08 5.77492114091748e+05 5.53973896893236e+07 4.30440444590548e+07 1.86660660740874e-08 1.79855913818719e-07 
5.88057830561383e-13 6.63172148069321e+02 5.26007432409349e+02 1.33148217008195e-04 5.10708066446760e-17 1.14753096737304e-17 2.17930990142806e-17 6.35473251437522e-15 5.97268948069727e+07 7.29697830152135e+07 4.54405730921414e-08 3.89831543808599e+06 8.79272685380218e-29 1.61382122550196e-59 5.19214929989824e+20 4.13495447807927e+08 8.01314315291394e+05 7.68681007113102e+07 5.97268925492276e+07 3.55996688912028e-08 3.43018781289944e-07 
7.52313479021211e-13 6.63172146133451e+02 5.26007430874432e+02 2.17022528655300e-04 1.03555865824396e-16 2.32683935883418e-17 4.41896923670382e-17 1.29110840102867e-14 7.64097443051134e+07 9.33516195757322e+07 7.40650390172333e-08 4.98718849852173e+06 2.23189948137571e-28 6.39154620125830e-59 5.19214929989670e+20 5.28992528404786e+08 1.02513651059993e+06 9.83388117546577e+07 7.64097406251426e+07 5.80250339407607e-08 5.59097257374053e-07 
1.29792050608898e-12 6.63172139703084e+02 5.26007429339516e+02 6.43209795460789e-04 5.44118136793773e-16 1.22260143447408e-16 2.32187841175746e-16 6.80150528404935e-14 1.31825070336647e+08 1.61053844557328e+08 2.19513408587449e-07 8.60409177388126e+06 2.18224779545147e-27 2.19281864478435e-57 5.19214929989159e+20 9.12638504285587e+08 1.76860534571451e+06 1.69657947239163e+08 1.31825059429977e+08 1.71974143709621e-07 1.65704836420160e-06 
1.84352753315674e-12 6.63172133272718e+02 5.26007424240993e+02 1.29622640040451e-03 1.52196515310060e-15 3.41976614792063e-16 6.49457861627459e-16 1.90375954835466e-13 1.87240400056988e+08 2.28756065932295e+08 4.42373636639920e-07 1.22209950450500e+07 8.33111463556813e-27 1.52559767937459e-56 5.19214929988648e+20 1.29628447799409e+09 2.51207411577196e+06 2.40977082959562e+08 1.87240378077358e+08 3.46570265747642e-07 3.33936114970930e-06 
