Species               Population
--------------------------------------------------------------------------------------------------
O2[40.087961%]
 O2(X)                9.24676636127206e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             7.48067374413197e-02
 O2(b1Sg+)            4.86001864741368e-04
 O2(A3Su+_C3Du_c1Su-) 3.06245667334540e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[22.043091%]
 O(3P)                9.99745856911025e-01
 O(1D)                2.54143088974570e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[11.450789%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[26.418158%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99927492071886e-01
 | | CO(X,v=0,J=0)    | | 9.12696796644346e-03
 | | CO(X,v=0,J=1)    | | 2.69145610271753e-02
 | | CO(X,v=0,J=2)    | | 4.33426130311476e-02
 | | CO(X,v=0,J=3)    | | 5.76317339073509e-02
 | | CO(X,v=0,J=4)    | | 6.91773999896375e-02
 | | CO(X,v=0,J=5)    | | 7.75911181813919e-02
 | | CO(X,v=0,J=6)    | | 8.27179566074477e-02
 | | CO(X,v=0,J=7)    | | 8.46300005748813e-02
 | | CO(X,v=0,J=8)    | | 8.35984385406002e-02
 | | CO(X,v=0,J=9)    | | 8.00494817920732e-02
 | | CO(X,v=0,J=10)   | | 7.45108328989789e-02
 | | CO(X,v=0,J=11)   | | 6.75558058292618e-02
 | | CO(X,v=0,J=12)   | | 5.97515383179055e-02
 | | CO(X,v=0,J=13)   | | 5.16162685865047e-02
 | | CO(X,v=0,J=14)   | | 4.35887202605519e-02
 | | CO(X,v=0,J=15)   | | 3.60106212407000e-02
 | | CO(X,v=0,J=16)   | | 2.91215964180387e-02
 | | CO(X,v=0,J=17)   | | 2.30643448299095e-02
 | CO(X,v=1)          | 7.25020109944498e-05
 | CO(X,v=2)          | 5.91657659104481e-09
 | CO(X,v=3)          | 5.43412749231862e-13
 | CO(X,v=4)          | 5.61730558211121e-17
 | CO(X,v=5)          | 6.53529462658178e-21
 | CO(X,v=6)          | 8.55738727456232e-25
 | CO(X,v=7)          | 1.26111908143532e-28
 | CO(X,v=8)          | 2.09175059474625e-32
 | CO(X,v=9)          | 3.90483421266438e-36
 | CO(X,v=10)         | 8.20416134648532e-40
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
