Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 5.63129472450000e+02 4.06390762602500e+02 3.07346829882099e+20 3.07346829882099e-05 3.07346829882099e-05 3.07346829882099e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 3.07346829882099e+20 3.07346829882099e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
9.75047021571804e-15 5.63129472364645e+02 4.52730290321711e+02 3.07346829882078e+20 7.90021313972415e+06 1.82399958489404e+06 3.16996460799619e+06 7.94893851304788e+03 1.37991915166513e+07 5.11423121683705e+06 2.68314396431342e+00 4.27125377892468e+05 1.08016877636088e-06 1.49275776597913e-12 3.07346829882093e+20 5.12690162724375e+06 3.35071432829047e+03 9.58939984852535e+05 4.40677844749699e+05 4.95301928061118e-12 8.07191974153790e-11 
1.95009404314361e-14 5.63129472279290e+02 4.52730290258746e+02 3.07346829882056e+20 1.58004262794303e+07 3.64799917012037e+06 6.33992921504619e+06 1.58978770266121e+04 2.75983830375440e+07 1.02284624295191e+07 5.36628792128736e+00 8.54250755778452e+05 3.40914027306269e-06 4.71131986995631e-12 3.07346829882086e+20 1.02538032539243e+07 6.70142865217026e+03 1.91787996978629e+06 8.81355689409138e+05 1.56323139913834e-11 2.54759323494300e-10 
2.92514106471541e-14 5.63129472193935e+02 4.52730290195781e+02 3.07346829882034e+20 2.37006394191496e+07 5.47199875571739e+06 9.50989382116145e+06 2.38468155407035e+04 4.13975745627674e+07 1.53426936379587e+07 8.04943187076709e+00 1.28137613365782e+06 7.01324130835478e-06 9.69206911106269e-12 3.07346829882080e+20 1.53807048800610e+07 1.00521429715464e+04 2.87681995480299e+06 1.32203353397641e+06 3.21586034212146e-11 5.24087737129700e-10 
7.17931408889880e-14 5.63129471821529e+02 4.52730290132817e+02 3.07346829881938e+20 5.81696166898590e+07 1.34301891459677e+07 2.33405887585821e+07 5.85283837676798e+04 1.01604053931956e+08 3.76563092071245e+07 1.97561068080356e+01 3.14494293633253e+06 3.66607335446263e-05 5.06639295508872e-11 3.07346829882051e+20 3.77496020790952e+07 2.46714568158257e+04 7.06071727123757e+06 3.24473034372627e+06 1.68104579517883e-10 2.73959500934120e-09 
1.14334871130822e-13 5.63129471449122e+02 4.52730289858099e+02 3.07346829881843e+20 9.26385939608122e+07 2.13883795431459e+07 3.71712836785330e+07 9.32099520045091e+04 1.61810533382082e+08 5.99699246970001e+07 3.14627816052428e+01 5.00850973888353e+06 9.01394840177914e-05 1.24569806182214e-10 3.07346829882023e+20 6.01184992679674e+07 3.92907705759347e+04 1.12446145892222e+07 5.16742715175367e+06 4.13326698299899e-10 6.73597216182021e-09 
1.56876601372656e-13 5.63129471076715e+02 4.52730289583382e+02 3.07346829881748e+20 1.27107571232013e+08 2.93465699473613e+07 5.10019785807383e+07 1.27891520251347e+05 2.22017012914426e+08 8.22835401063332e+07 4.31694562601764e+01 6.87207654130887e+06 1.67825859031908e-04 2.31929824966492e-10 3.07346829881994e+20 8.24873964465169e+07 5.39100842505439e+04 1.54285119087813e+07 7.09012395803141e+06 7.69550752077701e-10 1.25413444166217e-08 
1.99418331614490e-13 5.63129470704308e+02 4.52730289308664e+02 3.07346829881652e+20 1.61576548503463e+08 3.73047603586527e+07 6.48326734651005e+07 1.62573088508248e+05 2.82223492529438e+08 1.04597155434682e+08 5.48761307720560e+01 8.73564334360786e+06 2.69852685726179e-04 3.72927548743439e-10 3.07346829881966e+20 1.04856293614687e+08 6.85293978391842e+04 1.96124092299235e+07 9.01282076254988e+06 1.23738580554393e-09 2.01656377233083e-08 
3.25675306801211e-13 5.63129469599064e+02 4.52730289033947e+02 3.07346829881369e+20 2.63874898462345e+08 6.09233824822100e+07 1.05879938971900e+08 2.65502374187984e+05 4.60906587465942e+08 1.70820356524816e+08 8.96196465878577e+01 1.42664082219390e+07 7.16143092131290e-04 9.89686235716500e-10 3.07346829881881e+20 1.71243562681043e+08 1.11917155717273e+05 3.20295398368218e+07 1.47190739148901e+07 3.28381121290364e-09 5.35161698350248e-08 
4.51932281987933e-13 5.63129468493821e+02 4.52730288218629e+02 3.07346829881086e+20 3.66173248423423e+08 8.45420046681575e+07 1.46927204321372e+08 3.68431659956452e+05 6.39589683131353e+08 2.37043556900887e+08 1.24363161142311e+02 1.97971730991561e+07 1.37705017663485e-03 1.90303812822598e-09 3.07346829881797e+20 2.37630831655883e+08 1.55304912837349e+05 4.44466704576790e+07 2.04253270517184e+07 6.31434242584535e-09 1.02904645678680e-07 
