Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.51791824400000e+02 3.22288820980000e+02 2.67166907588286e+22 2.67166907588286e-03 2.67166907588286e-03 2.67166907588286e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.40301376476442e-16 3.51791824399994e+02 3.27489017494646e+02 2.67166907588286e+22 8.61751302124409e+06 2.04336841300103e+06 2.63441823741445e+06 9.56660421335959e+01 6.59152023429932e+06 8.91862765805136e+05 1.42659017869448e-03 3.41455591966105e+05 1.08016877636794e-06 1.57266731926460e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.80602752952884e-16 3.51791824399989e+02 3.27489017494643e+02 2.67166907588286e+22 1.72350260398214e+07 4.08673682343135e+06 5.26883647215457e+06 1.91332084267191e+02 1.31830404687307e+07 1.78372553147825e+06 2.85318035729632e-03 6.82911183930959e+05 3.40914027308988e-06 4.96352385998890e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.20904129429327e-16 3.51791824399983e+02 3.27489017494640e+02 2.67166907588286e+22 2.58525390584038e+07 6.13010523396477e+06 7.90325470689198e+06 2.86998126400785e+02 1.97745607032968e+07 2.67558829701657e+06 4.27977053580356e-03 1.02436677589454e+06 7.01324130842133e-06 1.02109000457545e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.03304520346018e-15 3.51791824399958e+02 3.27489017494636e+02 2.67166907588285e+22 6.34511272345026e+07 1.50454114486018e+07 1.93973372893622e+07 7.04393274265001e+02 4.85336532897290e+07 6.56682475306027e+06 1.05040462047953e-02 2.51415253599051e+06 3.66607335419958e-05 5.33760453054226e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.64518627749103e-15 3.51791824399933e+02 3.27489017494622e+02 2.67166907588284e+22 1.01049715410695e+08 2.39607176651656e+07 3.08914198717817e+07 1.12178842212920e+03 7.72927458786806e+07 1.04580612065846e+07 1.67283218720190e-02 4.00393829606262e+06 9.01394840096290e-05 1.31238213685773e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.25732735152188e-15 3.51791824399907e+02 3.27489017494607e+02 2.67166907588284e+22 1.38648303586983e+08 3.28760238836864e+07 4.23855024541497e+07 1.53918356999338e+03 1.06051838470191e+08 1.43492976575498e+07 2.29525975374469e-02 5.49372405611049e+06 1.67825859015830e-04 2.44345374174582e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.86946842555273e-15 3.51791824399882e+02 3.27489017494593e+02 2.67166907588283e+22 1.76246891763368e+08 4.17913301041751e+07 5.38795850364660e+07 1.95657871785755e+03 1.34810931064275e+08 1.82405341059418e+07 2.91768732010690e-02 6.98350981613399e+06 2.69852685700304e-04 3.92890915907252e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.68620413090062e-15 3.51791824399808e+02 3.27489017494578e+02 2.67166907588281e+22 2.87833420602652e+08 6.82505170940631e+07 8.79921631874823e+07 3.19534001085570e+03 2.20163266653064e+08 2.97890945348450e+07 4.76495166998188e-02 1.14049530067426e+07 7.16143091376855e-04 1.04266560991858e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
6.50293983624851e-15 3.51791824399733e+02 3.27489017494535e+02 2.67166907588278e+22 3.99419949442782e+08 9.47097041013022e+07 1.22104741338042e+08 4.43410130385370e+03 3.05515602264541e+08 4.13376549410596e+07 6.61221601826468e-02 1.58263961971364e+07 1.37705017461452e-03 2.00491057952158e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
8.31967554159640e-15 3.51791824399658e+02 3.27489017494491e+02 2.67166907588276e+22 5.11006478283758e+08 1.21168891125893e+08 1.56217319488146e+08 5.67286259685155e+03 3.90867937898706e+08 5.28862153245849e+07 8.45948036495523e-02 2.02478393873152e+07 2.25258060919150e-03 3.27963554147131e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.01364112469443e-14 3.51791824399584e+02 3.27489017494448e+02 2.67166907588274e+22 6.22593007125579e+08 1.47628078167835e+08 1.90329897637793e+08 6.91162388984925e+03 4.76220273555560e+08 6.44347756854210e+07 1.03067447100536e-01 2.46692825772791e+07 3.34273287933249e-03 4.86683828897872e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.83037683004232e-14 3.51791824398837e+02 3.27489017494405e+02 2.67166907588252e+22 1.73845829559031e+09 4.12219949541570e+08 5.31455679109166e+08 1.92992368198181e+04 1.32974363137192e+09 1.79920378045893e+08 2.87793880734651e-01 6.88837144650974e+07 2.60483276488347e-02 3.79249563511836e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
