Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.59096539958000e+02 3.14575942981100e+02 8.33945161571070e+19 8.33945161571070e-06 8.33945161571070e-06 8.33945161571070e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 8.33945161571070e+19 8.33945161571070e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.74768919609309e-14 3.59096539647911e+02 3.17994793817215e+02 8.33945161570942e+19 4.29242888292269e+06 9.94260149667471e+05 1.83066725332378e+06 6.97569868526234e+03 8.59659692372617e+06 3.34359054464315e+06 3.31586571480610e+00 2.42375538544875e+05 6.39251371805249e-07 5.13735428543152e-13 8.33945161571030e+19 3.08491734183216e+06 3.27259186992159e+03 5.75235586423271e+05 3.36320332920654e+05 1.09346379038635e-11 1.41873884963413e-10 
7.49537839218618e-14 3.59096539337821e+02 3.17994793644948e+02 8.33945161570815e+19 8.58485776584487e+06 1.98852029951966e+06 3.66133450417752e+06 1.39513973710474e+04 1.71931938555348e+07 6.68718108126990e+06 6.63173142025235e+00 4.84751077085767e+05 2.01755285278466e-06 1.62140970904704e-12 8.33945161570990e+19 6.16983468298660e+06 6.54518372090309e+03 1.15047117291123e+06 6.72640665769416e+05 3.45110089449474e-11 4.47770742430308e-10 
1.12430675882793e-13 3.59096539027732e+02 3.17994793472681e+02 8.33945161570687e+19 1.28772866487750e+07 2.98278044956898e+06 5.49200175251767e+06 2.09270960573664e+04 2.57897907955962e+07 1.00307716097113e+07 9.94759711614144e+00 7.27126615622590e+05 4.15048483653416e-06 3.33554405316799e-12 8.33945161570950e+19 9.25475202345755e+06 9.81777555254522e+03 1.72570675946524e+06 1.00896099854477e+06 7.09956215233329e-11 9.21148446840972e-10 
3.07187704346481e-13 3.59096537416284e+02 3.17994793300413e+02 8.33945161570024e+19 3.51838507845425e+07 8.14967509647527e+06 1.50054724088924e+07 5.71778702497808e+04 7.04639244293868e+07 2.74064854693464e+07 2.71792326784454e+01 1.98668516451755e+06 2.66908151858492e-05 2.14501182738437e-11 8.33945161570742e+19 2.52862130774770e+07 2.68245286783565e+04 4.71504679487146e+06 2.75672462445502e+06 4.56556532176742e-10 5.92369420128383e-09 
5.01944732810169e-13 3.59096535804835e+02 3.17994792405188e+02 8.33945161569361e+19 5.74904149205227e+07 1.33165697486267e+07 2.45189429983863e+07 9.34286444563983e+04 1.15138058282766e+08 4.47821991111874e+07 4.44108679864553e+01 3.24624371330428e+06 6.93101097519834e-05 5.57011860181397e-11 8.33945161570534e+19 4.13176741133102e+07 4.38312812895920e+04 7.70438683203513e+06 4.50448824841208e+06 1.18557573055799e-09 1.53825161366536e-08 
6.96701761273857e-13 3.59096534193387e+02 3.17994791509962e+02 8.33945161568698e+19 7.97969790567183e+07 1.84834644060928e+07 3.40324135201118e+07 1.29679418677407e+05 1.59812192358648e+08 6.21579125323445e+07 6.16425030367971e+01 4.50580226198133e+06 1.32274788458198e-04 1.06302856434848e-10 8.33945161570326e+19 5.73491351307159e+07 6.08380333794241e+04 1.06937268709796e+07 6.25225187039005e+06 2.26261040887542e-09 2.93567428410106e-08 
8.91458789737545e-13 3.59096532581939e+02 3.17994790614736e+02 8.33945161568035e+19 1.02103543193130e+08 2.36503590688981e+07 4.35458839737565e+07 1.65930192912874e+05 2.04486326658059e+08 7.95336257318000e+07 7.88741378282825e+01 5.76536081054820e+06 2.15678666857005e-04 1.73330524897509e-10 8.33945161570118e+19 7.33805961296091e+07 7.78447849454485e+04 1.36830669117130e+07 8.00001549037979e+06 3.68926529481274e-09 4.78671955109048e-08 
1.54049764474131e-12 3.59096527211696e+02 3.17994789719511e+02 8.33945161565825e+19 1.76441434670916e+08 4.08693289301691e+07 7.52500639113586e+07 2.86737956353991e+05 3.53365417273188e+08 1.37439174901327e+08 1.36299537254456e+02 9.96291118634581e+06 6.41334576069913e-04 5.15409628976083e-10 8.33945161569425e+19 1.26806349987030e+08 1.34520746339939e+05 2.36452123350511e+07 1.38245369717627e+07 1.09702699547521e-08 1.42336226426989e-07 
2.18953649974508e-12 3.59096521841454e+02 3.17994786736121e+02 8.33945161563615e+19 2.50779326151108e+08 5.80882988507885e+07 1.06954243092204e+08 4.07545719955815e+05 5.02244510372964e+08 1.95344721606514e+08 1.93724933803294e+02 1.41604615609187e+07 1.29418385333402e-03 1.04007309180645e-09 8.33945161568733e+19 1.80232103638675e+08 1.91196701912010e+05 3.36073577782748e+07 1.96490584310454e+07 2.21375015967550e-08 2.87227997630766e-07 
