Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.55013345412000e+02 3.12738505435400e+02 3.53475756411206e+20 3.53475756411206e-05 3.53475756411206e-05 3.53475756411206e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.00504967482888e-14 3.55013345363485e+02 3.20342024495563e+02 3.53475756411187e+20 7.09806320979837e+06 1.67115692056318e+06 2.98851070167715e+06 3.54659587582962e+03 1.13000249271323e+07 3.06910706450325e+06 8.43515532439476e-01 3.60298249071652e+05 1.08016877637059e-06 3.32340257133827e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.01009934965776e-14 3.55013345314969e+02 3.20342024466652e+02 3.53475756411167e+20 1.41961264195719e+07 3.34231384136654e+06 5.97702140239971e+06 7.09319175165744e+03 2.26000498560696e+07 6.13821412719954e+06 1.68703106486725e+00 7.20596498141893e+05 3.40914027310385e-06 1.04890511555850e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.01514902448664e-14 3.55013345266454e+02 3.20342024437741e+02 3.53475756411148e+20 2.12941896293562e+07 5.01347076245124e+06 8.96553210218366e+06 1.06397876274834e+04 3.39000747868500e+07 9.20732118805076e+06 2.53054659728307e+00 1.08089474721069e+06 7.01324130846179e-06 2.15779466297572e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.40022494322963e-14 3.55013345054779e+02 3.20342024408830e+02 3.53475756411065e+20 5.22633514833291e+07 1.23048018853872e+07 2.20045356663203e+07 2.61137413613876e+04 8.32025803906871e+07 2.25979702090823e+07 6.21084195062557e+00 2.65289184855799e+06 3.66607335390815e-05 1.12795684306233e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.17853008619726e-13 3.55013344843105e+02 3.20342024282690e+02 3.53475756410981e+20 8.32325133375028e+07 1.95961330135812e+07 3.50435392129150e+07 4.15876950952575e+04 1.32505086028970e+08 3.59886191956309e+07 9.89113730374471e+00 4.22488894987836e+06 9.01394840007218e-05 2.77336098013883e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.61703767807156e-13 3.55013344631430e+02 3.20342024156549e+02 3.53475756410898e+20 1.14201675191881e+08 2.68874641471162e+07 4.80825427416905e+07 5.70616488290926e+04 1.81807591702242e+08 4.93792681471520e+07 1.35714326566370e+01 5.79688605117138e+06 1.67825858998392e-04 5.16357170648620e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.05554526994586e-13 3.55013344419756e+02 3.20342024030409e+02 3.53475756410815e+20 1.45170837046463e+08 3.41787952860215e+07 6.11215462525492e+07 7.25356025628927e+04 2.31110097410696e+08 6.27699170634533e+07 1.72517280093011e+01 7.36888315243690e+06 2.69852685672336e-04 8.30267577502629e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.35696488046044e-13 3.55013343791540e+02 3.20342023904268e+02 3.53475756410567e+20 2.37082300624585e+08 5.58182868721329e+07 9.98191996996709e+07 1.18459794559653e+05 3.77431960603954e+08 1.02511197098441e+08 2.81742493808945e+01 1.20343163013672e+07 7.16143090563447e-04 2.20338882052406e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.65838449097503e-13 3.55013343163324e+02 3.20342023529904e+02 3.53475756410319e+20 3.28993764204515e+08 7.74577785055960e+07 1.38516852988814e+08 1.64383986556104e+05 5.23753824107417e+08 1.42252476822886e+08 3.90967707504764e+01 1.66997494500549e+07 1.37705017243628e-03 4.23683060525236e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.95980410148962e-13 3.55013342535108e+02 3.20342023155539e+02 3.53475756410072e+20 4.20905227786253e+08 9.90972701864124e+07 1.77214506119975e+08 2.10308178552247e+05 6.70075687921096e+08 1.81993756236779e+08 5.00192921180467e+01 2.13651825985002e+07 2.25258060508295e-03 6.93061347065913e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.26122371200420e-13 3.55013341906893e+02 3.20342022781175e+02 3.53475756409824e+20 5.12816691369799e+08 1.20736761914582e+08 2.15912159093154e+08 2.56232370548081e+05 8.16397552044987e+08 2.21735035340122e+08 6.09418134836054e+01 2.60306157467029e+07 3.34273287274251e-03 1.02847327587248e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.02754198171501e-12 3.55013335624735e+02 3.20342022406810e+02 3.53475756407347e+20 1.43193132730471e+09 3.37131681800657e+08 6.02888680136031e+08 7.15474290489433e+05 2.27961621034542e+09 6.19147809293496e+08 1.70167027028555e+02 7.26849472153928e+07 2.60483275923057e-02 8.01440343633937e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.32896159222959e-12 3.55013329342579e+02 3.20342018663165e+02 3.53475756404871e+20 2.35104596342045e+09 5.53526606421983e+08 9.89865185380859e+08 1.17471621039990e+06 3.74283489966686e+09 1.01656055219216e+09 2.79392240372347e+02 1.19339278659832e+08 7.02159140073124e-02 2.16036394465520e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.63038120274418e-12 3.55013323060422e+02 3.20342014919520e+02 3.53475756402394e+20 3.27016059971701e+09 7.69921535778554e+08 1.37684167482765e+09 1.63395813027949e+06 5.20605362000927e+09 1.41397326403614e+09 3.88617453514979e+02 1.65993610080022e+08 1.35845473546990e-01 4.17961761251112e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.93180081325876e-12 3.55013316778267e+02 3.20342011175876e+02 3.53475756399917e+20 4.18927523619439e+09 9.86316469870369e+08 1.76381814847642e+09 2.09320005012820e+06 6.66927237137266e+09 1.81138594482544e+09 4.97842666456454e+02 2.12647941475961e+08 2.22937003220769e-01 6.85920131094682e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.89459969184046e-11 3.55013253956740e+02 3.20342007432232e+02 3.53475756375152e+20 1.33804216109134e+10 3.15026607122683e+09 5.63358201607265e+09 6.68561924691675e+06 2.13014615911589e+10 5.78551104471229e+09 1.59009478480748e+03 6.79191254101593e+08 2.27426072180653e+00 6.99732121350230e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.19601930235505e-11 3.55013191135268e+02 3.20341969995813e+02 3.53475756350386e+20 2.25715680037146e+10 5.31421614610729e+09 9.50334430386679e+09 1.12780384406171e+07 3.59336539130390e+10 9.75963303913465e+09 2.68234688304266e+03 1.14573456430221e+09 6.47178155600718e+00 1.99120292858952e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.49743891286964e-11 3.55013128313852e+02 3.20341932559431e+02 3.53475756325620e+20 3.17627144145980e+10 7.47816669451135e+09 1.33731050118597e+10 1.58704576312292e+07 5.05658493370104e+10 1.37337519280952e+10 3.77459896116198e+03 1.61227787207780e+09 1.28154995207472e+01 3.94300497177837e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.79885852338422e-11 3.55013065492490e+02 3.20341895123086e+02 3.53475756300854e+20 4.09538608435636e+10 9.64211771643860e+09 1.72428641400522e+10 2.04628768187532e+07 6.51980478630703e+10 1.77078677115966e+10 4.86685101916546e+03 2.07882117742837e+09 2.13054146222213e+01 6.55513881039685e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.88130546285301e-10 3.55012437281888e+02 3.20341857686778e+02 3.53475756053195e+20 1.32865326127733e+11 3.12816539793372e+10 5.59403685332864e+10 6.63870685241387e+07 2.11520203737540e+11 5.74488547473569e+10 1.57893704928271e+04 6.74425409755792e+09 2.24245409640136e+02 6.89949281428276e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.18272507336759e-10 3.55011809076774e+02 3.20341483325728e+02 3.53475755805537e+20 2.24776793220103e+11 5.29212375940833e+10 9.46377149475210e+10 1.12311259920697e+08 3.57842669817712e+11 9.71895312403554e+10 2.67118879548997e+04 1.14096867751852e+10 6.41805123055038e+02 1.97468535442918e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.48414468388218e-10 3.55011180877148e+02 3.20341108968372e+02 3.53475755557878e+20 3.16688262120661e+11 7.45608685602826e+10 1.33334903383621e+11 1.58235451008423e+08 5.04165446100955e+11 1.36929897193224e+11 3.76344034053805e+04 1.60751192103099e+10 1.27398455884461e+03 3.91976494291512e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
