Species               Population
--------------------------------------------------------------------------------------------------
O2[22.058757%]
 O2(X)                9.68803333696560e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             3.11597098663307e-02
 O2(b1Sg+)            3.12693276269711e-05
 O2(A3Su+_C3Du_c1Su-) 5.68710948269449e-06
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[1.808082%]
 O(3P)                9.99999114125928e-01
 O(1D)                8.85874072408066e-07
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[30.201339%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[45.931822%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99745710289519e-01
 | | CO(X,v=0,J=0)    | | 8.16648724414618e-03
 | | CO(X,v=0,J=1)    | | 2.41367144741280e-02
 | | CO(X,v=0,J=2)    | | 3.90454221774960e-02
 | | CO(X,v=0,J=3)    | | 5.22712624514631e-02
 | | CO(X,v=0,J=4)    | | 6.33131468106715e-02
 | | CO(X,v=0,J=5)    | | 7.18211122062245e-02
 | | CO(X,v=0,J=6)    | | 7.76126397042248e-02
 | | CO(X,v=0,J=7)    | | 8.06736362801480e-02
 | | CO(X,v=0,J=8)    | | 8.11450769989460e-02
 | | CO(X,v=0,J=9)    | | 7.92978382450488e-02
 | | CO(X,v=0,J=10)   | | 7.54993380453074e-02
 | | CO(X,v=0,J=11)   | | 7.01761272322836e-02
 | | CO(X,v=0,J=12)   | | 6.37765309298468e-02
 | | CO(X,v=0,J=13)   | | 5.67368970641831e-02
 | | CO(X,v=0,J=14)   | | 4.94541062028348e-02
 | | CO(X,v=0,J=15)   | | 4.22659082666317e-02
 | | CO(X,v=0,J=16)   | | 3.54395513604783e-02
 | | CO(X,v=0,J=17)   | | 2.91682043059378e-02
 | CO(X,v=1)          | 2.54218056626181e-04
 | CO(X,v=2)          | 7.16314813170167e-08
 | CO(X,v=3)          | 2.23656828923079e-11
 | CO(X,v=4)          | 7.73822024734237e-15
 | CO(X,v=5)          | 2.96674830499536e-18
 | CO(X,v=6)          | 1.26037857502882e-21
 | CO(X,v=7)          | 5.93337795962168e-25
 | CO(X,v=8)          | 3.09516430906340e-28
 | CO(X,v=9)          | 1.78914729595244e-31
 | CO(X,v=10)         | 1.14601203064236e-34
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
