Species               Population
--------------------------------------------------------------------------------------------------
O2[22.656205%]
 O2(X)                9.56806706921903e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             4.29803035469990e-02
 O2(b1Sg+)            1.92757689939745e-04
 O2(A3Su+_C3Du_c1Su-) 2.02318411579596e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[3.577936%]
 O(3P)                9.99995367285071e-01
 O(1D)                4.63271492869366e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[24.871275%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[48.894584%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99935865410303e-01
 | | CO(X,v=0,J=0)    | | 9.22275503320140e-03
 | | CO(X,v=0,J=1)    | | 2.71910139768876e-02
 | | CO(X,v=0,J=2)    | | 4.37684435200551e-02
 | | CO(X,v=0,J=3)    | | 5.81593525531295e-02
 | | CO(X,v=0,J=4)    | | 6.97489914839961e-02
 | | CO(X,v=0,J=5)    | | 7.81457714622741e-02
 | | CO(X,v=0,J=6)    | | 8.31987880124314e-02
 | | CO(X,v=0,J=7)    | | 8.49902743681083e-02
 | | CO(X,v=0,J=8)    | | 8.38059190726141e-02
 | | CO(X,v=0,J=9)    | | 8.00885899310182e-02
 | | CO(X,v=0,J=10)   | | 7.43825547706949e-02
 | | CO(X,v=0,J=11)   | | 6.72756428762546e-02
 | | CO(X,v=0,J=12)   | | 5.93460377675182e-02
 | | CO(X,v=0,J=13)   | | 5.11188009665440e-02
 | | CO(X,v=0,J=14)   | | 4.30351718600723e-02
 | | CO(X,v=0,J=15)   | | 3.54355650150897e-02
 | | CO(X,v=0,J=16)   | | 2.85553315640586e-02
 | | CO(X,v=0,J=17)   | | 2.25309957660518e-02
 | CO(X,v=1)          | 6.41299532546435e-05
 | CO(X,v=2)          | 4.63606507864438e-09
 | CO(X,v=3)          | 3.77779116800704e-13
 | CO(X,v=4)          | 3.46997377862516e-17
 | CO(X,v=5)          | 3.59264464003507e-21
 | CO(X,v=6)          | 4.19278075804926e-25
 | CO(X,v=7)          | 5.51556323592510e-29
 | CO(X,v=8)          | 8.17857057219324e-33
 | CO(X,v=9)          | 1.36698820011589e-36
 | CO(X,v=10)         | 2.57544303751001e-40
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
