Energy(eV)           EEDF(eV^-(3/2))      Anisotropy(eV^-(3/2))
8.68055555555556e-03 3.90637167727055e-01 1.31556232868836e-02 
2.60416666666667e-02 3.89902620139491e-01 1.09606649740363e-02 
4.34027777777778e-02 3.88535905687040e-01 2.12893055485243e-02 
6.07638888888889e-02 3.86723599385482e-01 2.97752182218366e-02 
7.81250000000000e-02 3.84697441947014e-01 3.57604419920765e-02 
9.54861111111111e-02 3.82578890808872e-01 3.97374004019343e-02 
1.12847222222222e-01 3.80490639469271e-01 4.22014987932836e-02 
1.30208333333333e-01 3.78452870717769e-01 4.37482357330855e-02 
1.47569444444444e-01 3.76429160154953e-01 4.54207731922711e-02 
1.64930555555556e-01 3.74400365227409e-01 4.74156491548264e-02 
1.82291666666667e-01 3.72415870688117e-01 4.84752291632251e-02 
1.99652777777778e-01 3.70500956651453e-01 4.88560458952790e-02 
2.17013888888889e-01 3.68625897161700e-01 4.93603647833596e-02 
2.34375000000000e-01 3.66772310562029e-01 4.96239046019424e-02 
2.51736111111111e-01 3.64956989450635e-01 4.96819178316190e-02 
2.69097222222222e-01 3.63188488844772e-01 5.12517824693547e-02 
2.86458333333333e-01 3.61367347527215e-01 5.42532100174806e-02 
3.03819444444445e-01 3.59507887350053e-01 5.52959776945408e-02 
3.21180555555556e-01 3.57708611502855e-01 5.42388924299154e-02 
3.38541666666667e-01 3.55907241121072e-01 5.29558310432224e-02 
3.55902777777778e-01 3.54225800663603e-01 5.14468130702545e-02 
3.73263888888889e-01 3.52612392316597e-01 4.99146270635963e-02 
3.90625000000000e-01 3.51049809283660e-01 5.01571971275345e-02 
4.07986111111111e-01 3.49429841517174e-01 5.20548916265428e-02 
4.25347222222222e-01 3.47754122947170e-01 5.29075903152172e-02 
4.42708333333333e-01 3.46087226111856e-01 5.19413961732824e-02 
4.60069444444445e-01 3.44291072854278e-01 4.98318445327781e-02 
4.77430555555556e-01 3.42760504161057e-01 4.78804728206365e-02 
4.94791666666667e-01 3.41276404723464e-01 4.70069712658615e-02 
5.12152777777778e-01 3.39818348913082e-01 4.75002938792491e-02 
5.29513888888889e-01 3.38309135198939e-01 4.93739706993824e-02 
5.46875000000000e-01 3.36739773186059e-01 5.04592217019333e-02 
5.64236111111111e-01 3.35168499920620e-01 4.91994261088858e-02 
5.81597222222222e-01 3.33442016388874e-01 4.67282401695679e-02 
5.98958333333333e-01 3.32043495663733e-01 4.50817006707557e-02 
6.16319444444445e-01 3.30666766662418e-01 4.56031988701474e-02 
6.33680555555556e-01 3.29278269444621e-01 4.70896802384214e-02 
6.51041666666667e-01 3.27869130053138e-01 4.81606931818369e-02 
6.68402777777778e-01 3.26476314532038e-01 4.86066941033018e-02 
6.85763888888889e-01 3.25101453034005e-01 4.77407830051094e-02 
7.03125000000000e-01 3.23595237268041e-01 4.58020013690158e-02 
7.20486111111111e-01 3.22380230128177e-01 4.48568735356113e-02 
7.37847222222222e-01 3.21158853979479e-01 4.55677115412343e-02 
7.55208333333333e-01 3.19916964464905e-01 4.64209241914919e-02 
7.72569444444445e-01 3.18661330016607e-01 4.70642463825406e-02 
7.89930555555556e-01 3.17396984978661e-01 4.67003474171929e-02 
8.07291666666667e-01 3.15994656220894e-01 4.52774412909222e-02 
8.24652777777778e-01 3.14738331717705e-01 4.44161636300719e-02 
8.42013888888889e-01 3.13475756937781e-01 4.48768214373311e-02 
8.59375000000000e-01 3.12147060512120e-01 4.58063802732062e-02 
8.76736111111111e-01 3.10742302562069e-01 4.68385138753844e-02 
8.94097222222222e-01 3.09261463112723e-01 4.75540642522627e-02 
9.11458333333334e-01 3.07685977540268e-01 4.76239937157531e-02 
9.28819444444445e-01 3.06079016134128e-01 4.75752727154853e-02 
9.46180555555556e-01 3.04529092532694e-01 4.81338780155422e-02 
9.63541666666667e-01 3.02939263518224e-01 4.91389903035129e-02 
9.80902777777778e-01 3.01304092990410e-01 5.02586020184383e-02 
9.98263888888889e-01 2.99620604093960e-01 5.13695446701510e-02 
1.01562500000000e+00 2.97888962507946e-01 5.22530211459571e-02 
1.03298611111111e+00 2.96078834790435e-01 5.27915993466165e-02 
1.05034722222222e+00 2.94241790466997e-01 5.33578617987526e-02 
1.06770833333333e+00 2.92402489082903e-01 5.42869868018340e-02 
1.08506944444444e+00 2.90509755852425e-01 5.53820844467176e-02 
1.10243055555556e+00 2.88563216583993e-01 5.64512321163083e-02 
1.11979166666667e+00 2.86564055956235e-01 5.74909030985449e-02 
1.13715277777778e+00 2.84512349135391e-01 5.83871521619346e-02 
1.15451388888889e+00 2.82379594609917e-01 5.91394019064741e-02 
1.17187500000000e+00 2.80240327881087e-01 6.00513796283031e-02 
1.18923611111111e+00 2.78045621915605e-01 6.11038710125899e-02 
1.20659722222222e+00 2.75794543094708e-01 6.21371215149240e-02 
1.22395833333333e+00 2.73493483069582e-01 6.31208511470536e-02 
1.24131944444444e+00 2.71137930421334e-01 6.40150158717748e-02 
1.25868055555556e+00 2.68731736502807e-01 6.48582831551695e-02 
1.27604166666667e+00 2.66293496420742e-01 6.57300088975256e-02 
1.29340277777778e+00 2.63807610156899e-01 6.65898147452908e-02 
1.31076388888889e+00 2.61275818665870e-01 6.73792606590432e-02 
1.32812500000000e+00 2.58702861466792e-01 6.80894060020668e-02 
1.34548611111111e+00 2.56090810771286e-01 6.86921820438515e-02 
1.36284722222222e+00 2.53435057479515e-01 6.91807706147848e-02 
1.38020833333333e+00 2.50756123254018e-01 6.96014234259468e-02 
1.39756944444444e+00 2.48046001961468e-01 6.99450924393208e-02 
1.41493055555556e+00 2.45308076591167e-01 7.01826486491789e-02 
1.43229166666667e+00 2.42545742246352e-01 7.03124635814964e-02 
1.44965277777778e+00 2.39762121682235e-01 7.03302121907873e-02 
1.46701388888889e+00 2.36959829370503e-01 7.02451386368472e-02 
1.48437500000000e+00 2.34147272580822e-01 7.00797830622666e-02 
1.50173611111111e+00 2.31324928934168e-01 6.98420261620470e-02 
