Species               Population
--------------------------------------------------------------------------------------------------
O2[68.053501%]
 O2(X)                9.14011711465144e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             8.51911941149723e-02
 O2(b1Sg+)            7.76335890292552e-04
 O2(A3Su+_C3Du_c1Su-) 2.07585295908495e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[8.722604%]
 O(3P)                9.99990500435491e-01
 O(1D)                9.49956450907621e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[17.729122%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[5.494772%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99532772185437e-01
 | | CO(X,v=0,J=0)    | | 7.71446221429542e-03
 | | CO(X,v=0,J=1)    | | 2.28257286967329e-02
 | | CO(X,v=0,J=2)    | | 3.70057219031633e-02
 | | CO(X,v=0,J=3)    | | 4.97038622200073e-02
 | | CO(X,v=0,J=4)    | | 6.04679947242369e-02
 | | CO(X,v=0,J=5)    | | 6.89706696514790e-02
 | | CO(X,v=0,J=6)    | | 7.50242306122248e-02
 | | CO(X,v=0,J=7)    | | 7.85839107343587e-02
 | | CO(X,v=0,J=8)    | | 7.97394472334655e-02
 | | CO(X,v=0,J=9)    | | 7.86968883993470e-02
 | | CO(X,v=0,J=10)   | | 7.57531428827102e-02
 | | CO(X,v=0,J=11)   | | 7.12663207275666e-02
 | | CO(X,v=0,J=12)   | | 6.56250113804334e-02
 | | CO(X,v=0,J=13)   | | 5.92193680206108e-02
 | | CO(X,v=0,J=14)   | | 5.24163002333354e-02
 | | CO(X,v=0,J=15)   | | 4.55403286636861e-02
 | | CO(X,v=0,J=16)   | | 3.88608457392759e-02
 | | CO(X,v=0,J=17)   | | 3.25857659630709e-02
 | CO(X,v=1)          | 4.66987730335352e-04
 | CO(X,v=2)          | 2.39948551422587e-07
 | CO(X,v=3)          | 1.35592299289645e-10
 | CO(X,v=4)          | 8.42667314224906e-14
 | CO(X,v=5)          | 5.75945649941083e-17
 | CO(X,v=6)          | 4.32923426092605e-20
 | CO(X,v=7)          | 3.57886158025897e-23
 | CO(X,v=8)          | 3.25374075194205e-26
 | CO(X,v=9)          | 3.25330830944673e-29
 | CO(X,v=10)         | 3.57743481064310e-32
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
