Species               Population
--------------------------------------------------------------------------------------------------
O2[47.584085%]
 O2(X)                9.23186858127670e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             7.59769997733538e-02
 O2(b1Sg+)            7.72613938634242e-04
 O2(A3Su+_C3Du_c1Su-) 6.35281603419311e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[9.749956%]
 O(3P)                9.99871774594656e-01
 O(1D)                1.28225405343662e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[23.066388%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[19.599570%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99981147647534e-01
 | | CO(X,v=0,J=0)    | | 1.01943978041398e-02
 | | CO(X,v=0,J=1)    | | 2.99894171214085e-02
 | | CO(X,v=0,J=2)    | | 4.80603757109116e-02
 | | CO(X,v=0,J=3)    | | 6.34411107157385e-02
 | | CO(X,v=0,J=4)    | | 7.54147024017185e-02
 | | CO(X,v=0,J=5)    | | 8.35664907711585e-02
 | | CO(X,v=0,J=6)    | | 8.77998944112415e-02
 | | CO(X,v=0,J=7)    | | 8.83157690874791e-02
 | | CO(X,v=0,J=8)    | | 8.55613180398067e-02
 | | CO(X,v=0,J=9)    | | 8.01583719127879e-02
 | | CO(X,v=0,J=10)   | | 7.28226564265097e-02
 | | CO(X,v=0,J=11)   | | 6.42853758718746e-02
 | | CO(X,v=0,J=12)   | | 5.52263934864478e-02
 | | CO(X,v=0,J=13)   | | 4.62251101462124e-02
 | | CO(X,v=0,J=14)   | | 3.77315718950325e-02
 | | CO(X,v=0,J=15)   | | 3.00570599536622e-02
 | | CO(X,v=0,J=16)   | | 2.33809331727257e-02
 | | CO(X,v=0,J=17)   | | 1.77690510711447e-02
 | CO(X,v=1)          | 1.88519457178021e-05
 | CO(X,v=2)          | 4.06737985866493e-10
 | CO(X,v=3)          | 1.00430927109525e-14
 | CO(X,v=4)          | 2.83801309434169e-19
 | CO(X,v=5)          | 9.17815743586245e-24
 | CO(X,v=6)          | 3.39696284020812e-28
 | CO(X,v=7)          | 1.43886574724733e-32
 | CO(X,v=8)          | 6.97499558786616e-37
 | CO(X,v=9)          | 3.86956178391301e-41
 | CO(X,v=10)         | 2.45682271224755e-45
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
