Species               Population
--------------------------------------------------------------------------------------------------
O2[49.862181%]
 O2(X)                9.42027310292115e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             5.78243450915241e-02
 O2(b1Sg+)            1.37961949043035e-04
 O2(A3Su+_C3Du_c1Su-) 1.03826673181776e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[4.656265%]
 O(3P)                9.99997300451324e-01
 O(1D)                2.69954867551092e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[32.054241%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[13.427313%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99610983463873e-01
 | | CO(X,v=0,J=0)    | | 7.84957660410328e-03
 | | CO(X,v=0,J=1)    | | 2.32178417597079e-02
 | | CO(X,v=0,J=2)    | | 3.76165807561477e-02
 | | CO(X,v=0,J=3)    | | 5.04743149041119e-02
 | | CO(X,v=0,J=4)    | | 6.13242637537720e-02
 | | CO(X,v=0,J=5)    | | 6.98319740729671e-02
 | | CO(X,v=0,J=6)    | | 7.58108117983667e-02
 | | CO(X,v=0,J=7)    | | 7.92245123856074e-02
 | | CO(X,v=0,J=8)    | | 8.01774275878498e-02
 | | CO(X,v=0,J=9)    | | 7.88943748098951e-02
 | | CO(X,v=0,J=10)   | | 7.56929330363625e-02
 | | CO(X,v=0,J=11)   | | 7.09515417320599e-02
 | | CO(X,v=0,J=12)   | | 6.50768212344558e-02
 | | CO(X,v=0,J=13)   | | 5.84731874287017e-02
 | | CO(X,v=0,J=14)   | | 5.15171754600256e-02
 | | CO(X,v=0,J=15)   | | 4.45380441854410e-02
 | | CO(X,v=0,J=16)   | | 3.78053401509662e-02
 | | CO(X,v=0,J=17)   | | 3.15232783394587e-02
 | CO(X,v=1)          | 3.88849723552185e-04
 | CO(X,v=2)          | 1.66733728373776e-07
 | CO(X,v=3)          | 7.88054077951225e-11
 | CO(X,v=4)          | 4.10562682041279e-14
 | CO(X,v=5)          | 2.35772861704854e-17
 | CO(X,v=6)          | 1.49244745513190e-20
 | CO(X,v=7)          | 1.04134629632137e-23
 | CO(X,v=8)          | 8.00907195892167e-27
 | CO(X,v=9)          | 6.78984885144658e-30
 | CO(X,v=10)         | 6.34496030524250e-33
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
