Species               Population
--------------------------------------------------------------------------------------------------
O2[51.053900%]
 O2(X)                8.87954462681017e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             1.08181299856149e-01
 O2(b1Sg+)            3.81763073733570e-03
 O2(A3Su+_C3Du_c1Su-) 4.66067254988185e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[28.794569%]
 O(3P)                9.99938802482111e-01
 O(1D)                6.11975178894649e-05
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[10.154858%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[9.996674%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99870855986273e-01
 | | CO(X,v=0,J=0)    | | 8.68068348975510e-03
 | | CO(X,v=0,J=1)    | | 2.56251541358014e-02
 | | CO(X,v=0,J=2)    | | 4.13521273131378e-02
 | | CO(X,v=0,J=3)    | | 5.51568965618002e-02
 | | CO(X,v=0,J=4)    | | 6.64828352586537e-02
 | | CO(X,v=0,J=5)    | | 7.49577011205435e-02
 | | CO(X,v=0,J=6)    | | 8.04108747577799e-02
 | | CO(X,v=0,J=7)    | | 8.28708635409726e-02
 | | CO(X,v=0,J=8)    | | 8.25448547689806e-02
 | | CO(X,v=0,J=9)    | | 7.97841235489058e-02
 | | CO(X,v=0,J=10)   | | 7.50404230365533e-02
 | | CO(X,v=0,J=11)   | | 6.88189792115742e-02
 | | CO(X,v=0,J=12)   | | 6.16333992257041e-02
 | | CO(X,v=0,J=13)   | | 5.39668299431961e-02
 | | CO(X,v=0,J=14)   | | 4.62423060410775e-02
 | | CO(X,v=0,J=15)   | | 3.88036725964494e-02
 | | CO(X,v=0,J=16)   | | 3.19070049573237e-02
 | | CO(X,v=0,J=17)   | | 2.57212704917912e-02
 | CO(X,v=1)          | 1.29125376587461e-04
 | CO(X,v=2)          | 1.86341341088806e-08
 | CO(X,v=3)          | 3.00494658650723e-12
 | CO(X,v=4)          | 5.41494713522717e-16
 | CO(X,v=5)          | 1.09038937192021e-19
 | CO(X,v=6)          | 2.45357265494197e-23
 | CO(X,v=7)          | 6.16944589902138e-27
 | CO(X,v=8)          | 1.73349790811087e-30
 | CO(X,v=9)          | 5.44290066055222e-34
 | CO(X,v=10)         | 1.90970998324692e-37
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
