Species               Population
--------------------------------------------------------------------------------------------------
O2[14.250917%]
 O2(X)                9.33035369377099e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.64786474691617e-02
 O2(b1Sg+)            4.58332948692419e-04
 O2(A3Su+_C3Du_c1Su-) 2.76502050472324e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[24.880236%]
 O(3P)                9.99835199925199e-01
 O(1D)                1.64800074801044e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[7.501462%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[53.367385%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99984126546403e-01
 | | CO(X,v=0,J=0)    | | 1.03330340291286e-02
 | | CO(X,v=0,J=1)    | | 3.03878303666040e-02
 | | CO(X,v=0,J=2)    | | 4.86686837747961e-02
 | | CO(X,v=0,J=3)    | | 6.41843834670735e-02
 | | CO(X,v=0,J=4)    | | 7.62037176944933e-02
 | | CO(X,v=0,J=5)    | | 8.43100273871284e-02
 | | CO(X,v=0,J=6)    | | 8.84165107007049e-02
 | | CO(X,v=0,J=7)    | | 8.87432504423985e-02
 | | CO(X,v=0,J=8)    | | 8.57625383284646e-02
 | | CO(X,v=0,J=9)    | | 8.01230581861735e-02
 | | CO(X,v=0,J=10)   | | 7.25653010807388e-02
 | | CO(X,v=0,J=11)   | | 6.38401519816752e-02
 | | CO(X,v=0,J=12)   | | 5.46402947442895e-02
 | | CO(X,v=0,J=13)   | | 4.55506224908612e-02
 | | CO(X,v=0,J=14)   | | 3.70200206503640e-02
 | | CO(X,v=0,J=15)   | | 2.93534422725875e-02
 | | CO(X,v=0,J=16)   | | 2.27206393911971e-02
 | | CO(X,v=0,J=17)   | | 1.71764930113213e-02
 | CO(X,v=1)          | 1.58731646202092e-05
 | CO(X,v=2)          | 2.88971133899735e-10
 | CO(X,v=3)          | 6.03345296494263e-15
 | CO(X,v=4)          | 1.44476738284552e-19
 | CO(X,v=5)          | 3.96780621188800e-24
 | CO(X,v=6)          | 1.24975103532248e-28
 | CO(X,v=7)          | 4.51457721126258e-33
 | CO(X,v=8)          | 1.87038578179071e-37
 | CO(X,v=9)          | 8.88721787901787e-42
 | CO(X,v=10)         | 4.84307271958362e-46
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
