Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 8.39594053125000e+02 5.30799823906250e+02 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 1.43100771379108e+21 1.43100771379108e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
6.99868184466399e-14 8.39594052680894e+02 6.70844987942019e+02 1.08016880060516e-06 2.70958374725076e-20 5.91015484432376e-21 9.58926842166795e-21 1.16929733717351e-18 1.77566464560020e+06 4.21127954158375e+06 1.22480533012066e-11 2.57635309563251e+05 1.64359538761699e-32 1.15569983287487e-65 1.43100771379105e+21 2.38639175985246e+07 1.14093782094129e+04 4.46891489292605e+06 1.77566460382331e+06 1.66807553104541e-11 3.16523762051436e-10 
1.39973636893280e-13 8.39594052236787e+02 6.70844987567350e+02 3.40914037738158e-06 1.16843654271309e-19 2.54859843545208e-20 4.13511914848686e-20 5.20788102793807e-18 3.55132933776387e+06 8.42255903756982e+06 3.86563026724356e-11 5.15270619025644e+05 1.22749529774217e-31 2.43601672257578e-64 1.43100771379102e+21 4.77278351652036e+07 2.28187563444330e+04 8.93782978845508e+06 3.55132920591107e+06 5.26464326882575e-11 9.98986389285933e-10 
2.09960455339920e-13 8.39594051792681e+02 6.70844987192680e+02 7.01324158190833e-06 3.06780803537161e-19 6.69151509728160e-20 1.08570309832431e-19 1.39223071025782e-17 5.32699407747264e+06 1.26338384869969e+07 7.95232677022734e-11 7.72905928385051e+05 4.59489512594010e-31 1.74140154571829e-63 1.43100771379099e+21 7.15917526995116e+07 3.42281344034919e+04 1.34067446866420e+07 5.32699380622669e+06 1.08303587981261e-10 2.05510247690637e-09 
5.15315892413891e-13 8.39594049855026e+02 6.70844986818011e+02 3.66607189007653e-05 3.38776401349114e-18 7.38940438439205e-19 1.19893612457418e-18 1.59761751058180e-16 1.30742946557378e+07 3.10078276164284e+07 4.15696475967072e-10 1.89697963487041e+06 1.35511028180524e-29 3.07124938490977e-61 1.43100771379086e+21 1.75711029814604e+08 8.40077306652650e+04 3.29048086692715e+07 1.30742932378384e+07 5.66141414175590e-10 1.07427543327173e-08 
8.20671329487862e-13 8.39594047917371e+02 6.70844985183313e+02 9.01394389739745e-05 1.19331972168989e-17 2.60287374776075e-18 4.22318117363128e-18 5.67908864909974e-16 2.08215961225862e+07 4.93818158757074e+07 1.02209243339136e-09 3.02105333943105e+06 7.00109542752797e-29 3.38763679332131e-60 1.43100771379073e+21 2.79830306324708e+08 1.33787325507379e+05 5.24028727015746e+07 2.08215926363302e+07 1.39199834618487e-09 2.64137160347521e-08 
1.12602676656183e-12 8.39594045979716e+02 6.70844983548615e+02 1.67825770618923e-04 2.89573773468794e-17 6.31619474620975e-18 1.02480708594642e-17 1.38396972218838e-15 2.85688984920511e+07 6.77558032510914e+07 1.90297870724877e-09 4.14512704203657e+06 2.24385699152145e-28 1.88215671084678e-59 1.43100771379060e+21 3.83949582220270e+08 1.83566918907414e+05 7.19009367843356e+07 2.85688920011791e+07 2.59168633286527e-09 4.91782749166128e-08 
1.43138220363580e-12 8.39594044042061e+02 6.70844981913916e+02 2.69852543717916e-04 5.76138205780413e-17 1.25667496676404e-17 2.03896405312722e-17 2.75992481531980e-15 3.63162017690852e+07 8.61297897377308e+07 3.05986136811843e-09 5.26920074267624e+06 5.56439347528615e-28 7.19933567981500e-59 1.43100771379047e+21 4.88068857497916e+08 2.33346510857457e+05 9.13990009178314e+07 3.63161913322004e+07 4.16725640669528e-09 7.90753536357358e-08 
2.33762151807244e-12 8.39594038291454e+02 6.70844980279218e+02 7.16138957520977e-04 2.53679710139279e-16 5.53327209184897e-17 8.97777306523652e-17 1.21874402195428e-14 5.93087920157395e+07 1.40660429430433e+08 8.12030572517299e-09 8.60524671607235e+06 4.25044277176958e-27 1.68638255088685e-57 1.43100771379008e+21 7.97075896766997e+08 3.81083263488719e+05 1.49265703845503e+08 5.93087643181739e+07 1.10591239487306e-08 2.09851403869376e-07 
3.24386083250908e-12 8.39594032540847e+02 6.70844975427732e+02 1.37703910447092e-03 6.64623933687438e-16 1.44968042638532e-16 2.35211669702730e-16 3.19581348861952e-14 8.23013902645773e+07 1.95191061286930e+08 1.56142530656652e-08 1.19412926721353e+07 1.49918970976236e-26 1.05036926211355e-56 1.43100771378969e+21 1.10608293058782e+09 5.28820003335167e+05 2.07132407220512e+08 8.23013370058845e+07 2.12651985931252e-08 4.03516045903768e-07 
4.15010014694572e-12 8.39594026790240e+02 6.70844970576245e+02 2.25255972940480e-03 1.37070522692440e-15 2.98978784569698e-16 4.85095175089640e-16 6.59352464021520e-14 1.05293996515846e+08 2.49721685306979e+08 2.55417775777775e-08 1.52773386108645e+07 3.87051360498053e-26 4.21889651026577e-56 1.43100771378930e+21 1.41508995896022e+09 6.76556730396404e+05 2.64999111042871e+08 1.05293909395323e+08 3.47855788029967e-08 6.60071237924398e-07 
5.05633946138236e-12 8.39594021039634e+02 6.70844965724759e+02 3.34269938995499e-03 2.45462873370480e-15 5.35404628790284e-16 8.68697752104033e-16 1.18099758725098e-13 1.28286610769489e+08 3.04252301490637e+08 3.79028605449706e-08 1.86133845322601e+07 8.33187647745834e-26 1.30766016908011e-55 1.43100771378891e+21 1.72409698188424e+09 8.24293444672524e+05 3.22865815312579e+08 1.28286481486491e+08 5.16202364350530e-08 9.79516538448934e-07 
1.41187326057488e-11 8.39593963533570e+02 6.70844960873273e+02 2.60480405655190e-02 6.39240431910288e-14 1.39431406723848e-14 2.26228376628914e-14 3.07681422882535e-12 3.58213193431255e+08 8.49558032330799e+08 2.95357391983029e-07 5.19738427928787e+07 7.45586202816220e-24 1.24851274016923e-52 1.43100771378501e+21 4.81416691146648e+09 2.30165988426039e+06 9.01532882613520e+08 3.58212185993492e+08 4.02248371600387e-07 7.63288871498343e-06 
2.31811257501152e-11 8.39593906027512e+02 6.70844912358414e+02 7.02151771557189e-02 2.57433048070447e-13 5.61514163197689e-14 9.11060298905531e-14 1.23912025522208e-11 5.88140576321946e+08 1.39486297954011e+09 7.96163851384492e-07 8.53342993201530e+07 4.37713986587058e-23 1.67653525534135e-51 1.43100771378111e+21 7.90423629621512e+09 3.77902504534941e+06 1.48019999464885e+09 5.88137860673748e+08 1.08429589013449e-06 2.05752186000345e-05 
3.22435188944816e-11 8.39593848521460e+02 6.70844863843560e+02 1.35844160514144e-01 6.61764919822744e-13 1.44344487351013e-13 2.34199813296788e-13 3.18534357176925e-11 8.18068759439793e+08 1.94016714312031e+09 1.54032057158124e-06 1.18694754114085e+08 1.48865070381924e-22 1.01928898604107e-50 1.43100771377721e+21 1.09943051361307e+10 5.25638892794202e+06 2.05886715141851e+09 8.18063505527287e+08 2.09775799434923e-06 3.98065033118026e-05 
4.13059120388479e-11 8.39593791015414e+02 6.70844815328713e+02 2.22935060887119e-01 1.35943571442519e-12 2.96520812872689e-13 4.81106758549141e-13 6.54353345252194e-11 1.04799774278355e+09 2.48547052307266e+09 2.52782599307557e-06 1.52055207174674e+08 3.82100929872157e-22 4.10453137270569e-50 1.43100771377331e+21 1.40843734312135e+10 6.73375153203976e+06 2.63753435292251e+09 1.04798912055412e+09 3.44262991350057e-06 6.53267446552143e-05 
1.31929843482512e-10 8.39593215955291e+02 6.70844766813871e+02 2.27427606328581e+00 5.43265116404624e-11 1.18497441735856e-11 1.92262318235919e-11 2.61488763122576e-09 3.34733158824054e+09 7.93846122346877e+09 2.57865075644978e-05 4.85659642446766e+08 6.03476968383017e-20 8.89022891709063e-47 1.43100771373431e+21 4.49850264162722e+10 2.15073072562925e+07 8.42420882834854e+09 3.34724363035475e+09 3.51171806341014e-05 6.66422761854288e-04 
