Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.58737146867000e+02 3.39164216090150e+02 1.58134775194182e+20 1.58134775194182e-05 1.58134775194182e-05 1.58134775194182e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.04837401890354e-14 3.58737146764358e+02 3.42765138716262e+02 1.58134775194164e+20 6.27708556620866e+06 1.47637218517797e+06 2.75737328855553e+06 5.63025155385468e+03 1.12506042805856e+07 3.37257627576569e+06 1.98566470550362e+00 3.26408400347438e+05 8.92236402965434e-07 1.32378538573255e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.09674803780709e-14 3.58737146661716e+02 3.42765138657480e+02 1.58134775194146e+20 1.25541711324103e+07 2.95274437056750e+06 5.51474657492165e+06 1.12605031077038e+04 2.25012085654253e+07 6.74515254727428e+06 3.97132941105901e+00 6.52816800693541e+05 2.81600349966066e-06 4.17802307580332e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
6.14512205671063e-14 3.58737146559075e+02 3.42765138598698e+02 1.58134775194128e+20 1.88312566986210e+07 4.42911655618918e+06 8.27211985906834e+06 1.68907546615473e+04 3.37518128546087e+07 1.01177288144360e+07 5.95699411666724e+00 9.79225201038281e+05 5.79304765616035e-06 8.59497752771478e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.56702190836871e-13 3.58737146081782e+02 3.42765138539915e+02 1.58134775194044e+20 4.80201882673886e+07 1.12943609852100e+07 2.10941180746076e+07 4.30718582303221e+04 8.60679897769563e+07 2.58004682797631e+07 1.51904880053554e+01 2.49704941428118e+06 3.25995683874734e-05 4.83670383974607e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.51953161106636e-13 3.58737145604490e+02 3.42765138266574e+02 1.58134775193960e+20 7.72091198363476e+07 1.81596054191661e+07 3.39161162429662e+07 6.92529617989764e+04 1.38384166791645e+08 4.14832076526843e+07 2.44239818951671e+01 4.01487362749510e+06 8.17967759009551e-05 1.21359515005707e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
3.47204131376401e-13 3.58737145127198e+02 3.42765137993232e+02 1.58134775193877e+20 1.06398051405501e+08 2.50248498581306e+07 4.67381143634447e+07 9.54340653675084e+04 1.90700343900043e+08 5.71659469318302e+07 3.36574757861189e+01 5.53269784067960e+06 1.53716490225799e-04 2.28064719359178e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.42455101646166e-13 3.58737144649906e+02 3.42765137719891e+02 1.58134775193793e+20 1.35586982974849e+08 3.18900943021293e+07 5.95601124357968e+07 1.21615168935918e+05 2.43016521102633e+08 7.28486861167177e+07 4.28909696782167e+01 7.05052205383455e+06 2.48475727226365e-04 3.68656264737022e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.37343031978858e-13 3.58737143172255e+02 3.42765137446549e+02 1.58134775193534e+20 2.25953134572550e+08 5.31442371484319e+07 9.92557967367468e+07 2.02669371566863e+05 4.04982422672423e+08 1.21400952094602e+08 7.14769871913369e+01 1.17495612293999e+07 6.86816745930803e-04 1.01901018996428e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.03223096231155e-12 3.58737141694604e+02 3.42765136600310e+02 1.58134775193275e+20 3.16319286172124e+08 7.43983800430325e+07 1.38951480575971e+08 2.83723574196630e+05 5.66948325145892e+08 1.69953217168174e+08 1.00063004715452e+02 1.64486004046817e+07 1.34428004098572e-03 1.99446952518057e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.32711889264424e-12 3.58737140216953e+02 3.42765135754070e+02 1.58134775193016e+20 4.06685437773570e+08 9.56525229859325e+07 1.78647163953455e+08 3.64777776825217e+05 7.28914228523066e+08 2.18505481337403e+08 1.28649022250562e+02 2.11476395796798e+07 2.22087252059727e-03 3.29504452623391e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.62200682297693e-12 3.58737138739302e+02 3.42765134907831e+02 1.58134775192757e+20 4.97051589376889e+08 1.16906665977132e+08 2.18342846869201e+08 4.45831979452625e+05 8.90880132803942e+08 2.67057744602296e+08 1.57235039796668e+02 2.58466787543943e+07 3.31659292101769e-03 4.92073332467927e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.57088612630386e-12 3.58737123962796e+02 3.42765134061592e+02 1.58134775190167e+20 1.40071310551307e+09 3.29448098545549e+08 6.15299650631348e+08 1.25637400566185e+06 2.51053922531576e+09 7.52580327513215e+08 4.43095215862452e+02 7.28370704859408e+07 2.63257116809313e-02 3.90587031674873e-08 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.51976542963078e-12 3.58737109186297e+02 3.42765125599201e+02 1.58134775187577e+20 2.30437462183650e+09 5.41989535943841e+08 1.01225640822011e+09 2.06691603175314e+06 4.13019840819691e+09 1.23810281999123e+09 7.28955393027747e+02 1.19827462189126e+08 7.12474424649330e-02 1.05707793059760e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.04686447329577e-11 3.58737094409803e+02 3.42765117136814e+02 1.58134775184987e+20 3.20803613834718e+09 7.54530978172001e+08 1.40921311963554e+09 2.87745805772651e+06 5.74985768144733e+09 1.72362522203645e+09 1.01481557129255e+03 1.66817853863950e+08 1.38081767790511e-01 2.04867983294677e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.34175240362846e-11 3.58737079633317e+02 3.42765108674430e+02 1.58134775182397e+20 4.11169765504512e+09 9.67072425230029e+08 1.80616978487764e+09 3.68800008358195e+06 7.36951704506697e+09 2.20914753364888e+09 1.30067575065687e+03 2.13808245510413e+08 2.26828684845833e-01 3.36539276227105e-07 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.29063170695538e-11 3.58736931868796e+02 3.42765100212051e+02 1.58134775156496e+20 1.31483128323234e+10 3.09248716145259e+09 5.77573389776812e+09 1.17934203356504e+07 2.35661156515640e+10 7.06436567597712e+09 4.15927760477306e+03 6.83712160415169e+08 2.31949046701642e+00 3.44136531404743e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.23951101028230e-11 3.58736784104910e+02 3.42765015588471e+02 1.58134775130596e+20 2.21849280283270e+10 5.21790238066054e+09 9.74529339333366e+09 1.98988405759263e+07 3.97627232949618e+10 1.19195747750491e+10 7.01787956884030e+03 1.15361607248380e+09 6.60341153731629e+00 9.79730924857395e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.01883903136092e-10 3.58736636341656e+02 3.42764930965278e+02 1.58134775104695e+20 3.12215432430557e+10 7.34331808285274e+09 1.37148482715808e+10 2.80042608044095e+07 5.59593399752423e+10 1.67747748308831e+10 9.87648164285864e+03 1.62351998171630e+09 1.30785919260549e+01 1.94043773563031e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.31372696169361e-10 3.58736488579036e+02 3.42764846342472e+02 1.58134775078795e+20 4.02581584765097e+10 9.46873426802802e+09 1.76843985325162e+10 3.61096810211001e+07 7.21559656923862e+10 2.16299658434984e+10 1.27350838268282e+04 2.09342388811267e+09 2.17450316561406e+01 3.22625761978874e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.26260626502053e-10 3.58735010987657e+02 3.42764761720055e+02 1.58134774819789e+20 1.30624311840920e+11 3.07229226834196e+10 5.73796471921985e+10 1.17163882539402e+08 2.34122719884369e+11 7.01813785995601e+10 4.13211117138612e+04 6.79246279608905e+09 2.28928700308715e+02 3.39659127665041e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.21148556834746e-10 3.58733533459596e+02 3.42763915517193e+02 1.58134774560785e+20 2.20990467077802e+11 5.19771593957608e+10 9.70744341285069e+10 1.98218082878416e+08 3.96090377740769e+11 1.18731887055663e+11 6.99071505960857e+04 1.14915014204518e+10 6.55238327060399e+02 9.72176243943897e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.01603648716744e-09 3.58732055994851e+02 3.42763069353085e+02 1.58134774301780e+20 3.11356624187118e+11 7.32314444039174e+10 1.36768759347951e+11 2.79272282038123e+08 5.58058939243266e+11 1.67281491230126e+11 9.84932004735644e+04 1.61905397612003e+10 1.30067393196767e+03 1.92982018596754e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
