Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 5.89188172210000e+02 4.42867177494500e+02 2.61940142742828e+20 2.61940142742828e-05 2.61940142742828e-05 2.61940142742828e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 2.61940142742828e+20 2.61940142742828e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.15158544425173e-14 5.89188172098893e+02 4.89069906223040e+02 2.61940142742806e+20 7.79115177291257e+06 1.79869308043354e+06 3.16099644423060e+06 8.73853136870573e+03 1.39868732723915e+07 5.24209848574980e+06 3.21538359787171e+00 4.24337583575713e+05 1.08016877636129e-06 1.23213705667347e-12 2.61940142742822e+20 5.15786461691792e+06 3.78339419872813e+03 9.64107705226342e+05 4.68266478281100e+05 6.63334037666248e-12 1.02164497279635e-10 
2.30317088850345e-14 5.89188171987787e+02 4.89069906141608e+02 2.61940142742785e+20 1.55823035458117e+07 3.59738616120070e+06 6.32199288723731e+06 1.74770627379975e+04 2.79737465498181e+07 1.04841969665565e+07 6.43076718691295e+00 8.48675167144905e+05 3.40914027306495e-06 3.88877012072955e-12 2.61940142742815e+20 1.03157292332147e+07 7.56678839144901e+03 1.92821541053957e+06 9.36532956465648e+05 2.09356058779747e-11 3.22443223489907e-10 
3.45475633275518e-14 5.89188171876680e+02 4.89069906060177e+02 2.61940142742763e+20 2.33734553187238e+07 5.39607924233528e+06 9.48298932902107e+06 2.62155941078877e+04 4.19606198323862e+07 1.57262954423160e+07 9.64615076693753e+00 1.27301275070744e+06 7.01324130836149e-06 7.99992991537266e-12 2.61940142742809e+20 1.54735938489040e+07 1.13501825780360e+04 2.89232311594152e+06 1.40479943455161e+06 4.30684700348624e-11 6.63326221133047e-10 
8.47917425673370e-14 5.89188171391916e+02 4.89069905978746e+02 2.61940142742667e+20 5.73665930505544e+07 1.32438562408373e+07 2.32745557678219e+07 6.43421906803008e+04 1.02985962968484e+08 3.85978015115140e+07 2.36750105959765e+01 3.12441628418207e+06 3.66607335441153e-05 4.18185096569860e-11 2.61940142742780e+20 3.79775839316588e+07 2.78572976881871e+04 7.09876742362415e+06 3.44786666520989e+06 2.25134373693363e-10 3.46744462085287e-09 
1.35035921807122e-13 5.89188170907153e+02 4.89069905623456e+02 2.61940142742572e+20 9.13597307826281e+07 2.10916332462060e+07 3.70661221837668e+07 1.02468787263897e+05 1.64011306200670e+08 6.14693074863821e+07 3.77038702565008e+01 4.97581981753225e+06 9.01394840162312e-05 1.02821152835663e-10 2.61940142742751e+20 6.04815740030603e+07 4.43644126837000e+04 1.13052117329648e+07 5.49093389402563e+06 5.53548556268142e-10 8.52557051648827e-09 
1.85280101046907e-13 5.89188170422389e+02 4.89069905268167e+02 2.61940142742476e+20 1.25352868514949e+08 2.89394102585498e+07 5.08576885764947e+07 1.40595383858854e+05 2.25036649530462e+08 8.43408133654306e+07 5.17327297458492e+01 6.82722335075602e+06 1.67825859028854e-04 1.91437176589124e-10 2.61940142742722e+20 8.29855640629291e+07 6.08715275627641e+04 1.55116560439898e+07 7.53400112096973e+06 1.03062228806604e-09 1.58733013776342e-08 
2.35524280286693e-13 5.89188169937626e+02 4.89069904912878e+02 2.61940142742381e+20 1.59346006247518e+08 3.67871872779070e+07 6.46492549458782e+07 1.78721980465233e+05 2.86061992958395e+08 1.07212319148134e+08 6.57615890630823e+01 8.67862688385268e+06 2.69852685721283e-04 3.07818095518882e-10 2.61940142742693e+20 1.05489554111202e+08 7.73786423247406e+04 1.97181003567083e+07 9.57706834603192e+06 1.65717125981993e-09 2.55232002584756e-08 
3.84640878365540e-13 5.89188168498926e+02 4.89069904557589e+02 2.61940142742098e+20 2.60232141387450e+08 6.00781203052020e+07 1.05580393306242e+08 2.91875553111302e+05 4.67175343307054e+08 1.75091248773865e+08 1.07396973638652e+02 1.41732931450198e+07 7.16143091988864e-04 8.16896829901913e-10 2.61940142742608e+20 1.72277756974447e+08 1.26369088580708e+05 3.22021467858242e+07 1.56405614371681e+07 4.39785031264734e-09 6.77342288047197e-08 
5.33757476444387e-13 5.89188167060226e+02 4.89069903503149e+02 2.61940142741815e+20 3.61118276529571e+08 8.33690533943359e+07 1.46511531460772e+08 4.05029125858085e+05 6.48288694521054e+08 2.42970177550092e+08 1.49032356696632e+02 1.96679594050663e+07 1.37705017625344e-03 1.57078653686623e-09 2.61940142742523e+20 2.39065959735446e+08 1.75359533804279e+05 4.46861932298721e+07 2.17040545117109e+07 8.45649489373528e-09 1.30244126897081e-07 
