Species               Population
--------------------------------------------------------------------------------------------------
O2[43.717442%]
 O2(X)                9.34824790333246e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.48753178593968e-02
 O2(b1Sg+)            2.83096333681318e-04
 O2(A3Su+_C3Du_c1Su-) 1.67954736758282e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[16.026747%]
 O(3P)                9.99887109097975e-01
 O(1D)                1.12890902025081e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[17.299242%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[22.956569%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99927044655385e-01
 | | CO(X,v=0,J=0)    | | 9.12217429782287e-03
 | | CO(X,v=0,J=1)    | | 2.69007231862176e-02
 | | CO(X,v=0,J=2)    | | 4.33212894274669e-02
 | | CO(X,v=0,J=3)    | | 5.76052962581249e-02
 | | CO(X,v=0,J=4)    | | 6.91487323391238e-02
 | | CO(X,v=0,J=5)    | | 7.75632632122803e-02
 | | CO(X,v=0,J=6)    | | 8.26937616235230e-02
 | | CO(X,v=0,J=7)    | | 8.46118123828078e-02
 | | CO(X,v=0,J=8)    | | 8.35878852679703e-02
 | | CO(X,v=0,J=9)    | | 8.00473631109698e-02
 | | CO(X,v=0,J=10)   | | 7.45171216640002e-02
 | | CO(X,v=0,J=11)   | | 6.75697472860874e-02
 | | CO(X,v=0,J=12)   | | 5.97718205788321e-02
 | | CO(X,v=0,J=13)   | | 5.16412315887847e-02
 | | CO(X,v=0,J=14)   | | 4.36165701491318e-02
 | | CO(X,v=0,J=15)   | | 3.60396220781784e-02
 | | CO(X,v=0,J=16)   | | 2.91502195457996e-02
 | | CO(X,v=0,J=17)   | | 2.30913660028785e-02
 | CO(X,v=1)          | 7.29493547023888e-05
 | CO(X,v=2)          | 5.98935914749940e-09
 | CO(X,v=3)          | 5.53407472665197e-13
 | CO(X,v=4)          | 5.75460400846919e-17
 | CO(X,v=5)          | 6.73428714291106e-21
 | CO(X,v=6)          | 8.86897801564219e-25
 | CO(X,v=7)          | 1.31450211160860e-28
 | CO(X,v=8)          | 2.19257652233727e-32
 | CO(X,v=9)          | 4.11579743788136e-36
 | CO(X,v=10)         | 8.69478779653698e-40
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
