Species               Population
--------------------------------------------------------------------------------------------------
O2[17.670572%]
 O2(X)                9.35472602958395e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             6.40380368756175e-02
 O2(b1Sg+)            4.60834723244530e-04
 O2(A3Su+_C3Du_c1Su-) 2.85254427433192e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[17.980878%]
 O(3P)                9.99832258589026e-01
 O(1D)                1.67741410974164e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[11.030259%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[53.318291%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99925469047947e-01
 | | CO(X,v=0,J=0)    | | 9.10553016508693e-03
 | | CO(X,v=0,J=1)    | | 2.68526746871423e-02
 | | CO(X,v=0,J=2)    | | 4.32472420344219e-02
 | | CO(X,v=0,J=3)    | | 5.75134774921131e-02
 | | CO(X,v=0,J=4)    | | 6.90491489849543e-02
 | | CO(X,v=0,J=5)    | | 7.74664755974854e-02
 | | CO(X,v=0,J=6)    | | 8.26096562592559e-02
 | | CO(X,v=0,J=7)    | | 8.45485434492120e-02
 | | CO(X,v=0,J=8)    | | 8.35511168003008e-02
 | | CO(X,v=0,J=9)    | | 8.00398864861756e-02
 | | CO(X,v=0,J=10)   | | 7.45388591321863e-02
 | | CO(X,v=0,J=11)   | | 6.76180939334000e-02
 | | CO(X,v=0,J=12)   | | 5.98422338905422e-02
 | | CO(X,v=0,J=13)   | | 5.17279552109438e-02
 | | CO(X,v=0,J=14)   | | 4.37133773415389e-02
 | | CO(X,v=0,J=15)   | | 3.61404813842089e-02
 | | CO(X,v=0,J=16)   | | 2.92498142588068e-02
 | | CO(X,v=0,J=17)   | | 2.31854328922249e-02
 | CO(X,v=1)          | 7.45247022760554e-05
 | CO(X,v=2)          | 6.24918739406104e-09
 | CO(X,v=3)          | 5.89572917103415e-13
 | CO(X,v=4)          | 6.25809543367849e-17
 | CO(X,v=5)          | 7.47373194122514e-21
 | CO(X,v=6)          | 1.00420766369624e-24
 | CO(X,v=7)          | 1.51809945648933e-28
 | CO(X,v=8)          | 2.58206753466551e-32
 | CO(X,v=9)          | 4.94112281334323e-36
 | CO(X,v=10)         | 1.06383525607309e-39
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
