Species               Population
--------------------------------------------------------------------------------------------------
O2[19.768413%]
 O2(X)                9.47109531917232e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             5.27003490941137e-02
 O2(b1Sg+)            1.78183866387710e-04
 O2(A3Su+_C3Du_c1Su-) 1.19351222668558e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[13.379031%]
 O(3P)                9.99920306065134e-01
 O(1D)                7.96939348656397e-05
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[13.938087%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[52.914469%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99927355038759e-01
 | | CO(X,v=0,J=0)    | | 9.12549655979319e-03
 | | CO(X,v=0,J=1)    | | 2.69103135583457e-02
 | | CO(X,v=0,J=2)    | | 4.33360679259897e-02
 | | CO(X,v=0,J=3)    | | 5.76236192600127e-02
 | | CO(X,v=0,J=4)    | | 6.91686011463676e-02
 | | CO(X,v=0,J=5)    | | 7.75825691447026e-02
 | | CO(X,v=0,J=6)    | | 8.27105313462077e-02
 | | CO(X,v=0,J=7)    | | 8.46244193567669e-02
 | | CO(X,v=0,J=8)    | | 8.35952009652363e-02
 | | CO(X,v=0,J=9)    | | 8.00488331140247e-02
 | | CO(X,v=0,J=10)   | | 7.45127645601040e-02
 | | CO(X,v=0,J=11)   | | 6.75600859448297e-02
 | | CO(X,v=0,J=12)   | | 5.97577640358315e-02
 | | CO(X,v=0,J=13)   | | 5.16239302508003e-02
 | | CO(X,v=0,J=14)   | | 4.35972672280233e-02
 | | CO(X,v=0,J=15)   | | 3.60195207254128e-02
 | | CO(X,v=0,J=16)   | | 2.91303793254520e-02
 | | CO(X,v=0,J=17)   | | 2.30726355520996e-02
 | CO(X,v=1)          | 7.26390218735866e-05
 | CO(X,v=2)          | 5.93882120345282e-09
 | CO(X,v=3)          | 5.46461082705767e-13
 | CO(X,v=4)          | 5.65909456284546e-17
 | CO(X,v=5)          | 6.59573788892014e-21
 | CO(X,v=6)          | 8.65184143297870e-25
 | CO(X,v=7)          | 1.27726919725336e-28
 | CO(X,v=8)          | 2.12219384817814e-32
 | CO(X,v=9)          | 3.96840865951919e-36
 | CO(X,v=10)         | 8.35173010008528e-40
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
