Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 4.80749539125000e+02 3.94069792606250e+02 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 2.23553816029605e+20 2.23553816029605e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
8.90337719086829e-14 4.80749538176994e+02 4.10190988904658e+02 5.61744814828275e-07 3.98805506656031e-20 8.99760919382410e-21 1.74091054021335e-20 5.31891345289314e-18 2.28266335266021e+06 2.57447754819396e+06 2.77682081258405e-10 1.35337962763537e+05 5.71209115521142e-33 9.21605812312170e-66 2.23553816029585e+20 1.45887061846475e+07 3.32261168167493e+04 2.70981552670039e+06 2.28266333691844e+06 2.03453456406037e-10 1.82285115154840e-09 
1.78067543817366e-13 4.80749537228987e+02 4.10190988284858e+02 1.77293300565469e-06 1.71974357977033e-19 3.87998169255863e-20 7.50721760903370e-20 2.37250598576580e-17 4.56532672307494e+06 5.14895507886437e+06 8.76397452960856e-10 2.70675925516268e+05 4.26599213572663e-32 1.94258670447145e-64 2.23553816029565e+20 2.91774123603726e+07 6.64522330753728e+04 5.41963105406707e+06 4.56532667339205e+06 6.42123135706048e-10 5.75313359352462e-09 
2.67101315726049e-13 4.80749536280981e+02 4.10190987665058e+02 3.64725591270595e-06 4.51530139250064e-19 1.01871505429882e-19 1.97107001853711e-19 6.34760149618715e-17 6.84799011161847e+06 7.72343259164181e+06 1.80291402352833e-09 4.06013888257965e+05 1.59689299099863e-31 1.38867003644218e-63 2.23553816029546e+20 4.37661185270099e+07 9.96783487641042e+04 8.12944658211408e+06 6.84799000941144e+06 1.32096777243030e-09 1.18352754501814e-08 
7.50154741196062e-13 4.80749531137564e+02 4.10190987045257e+02 2.47401355460936e-05 7.55955069917890e-18 1.70554021550146e-18 3.29997985392208e-18 1.11086253656193e-15 1.92325984684375e+07 2.16912801672292e+07 1.22295602841796e-08 1.14029106287187e+06 8.44127351005952e-30 5.83106437916094e-61 2.23553816029439e+20 1.22917257724719e+08 2.79946889775029e+05 2.28315719234430e+07 1.92325977751448e+07 8.96041262768324e-09 8.02812641128096e-08 
1.23320816666608e-12 4.80749525994148e+02 4.10190983682527e+02 6.50802457422060e-05 2.89619387727012e-17 6.53421787975905e-18 1.26427902784030e-17 4.28966245884799e-15 3.16172073514381e+07 3.56591272234799e+07 3.21705097256926e-08 1.87456823716552e+06 4.79734576794586e-29 7.48385362920023e-60 2.23553816029333e+20 2.02068396658660e+08 4.60215414245059e+05 3.75336972845185e+07 3.16172055276948e+07 2.35708410955907e-08 2.11184143960143e-07 
1.71626159213609e-12 4.80749520850732e+02 4.10190980319797e+02 1.24912294729348e-04 7.31610846783582e-17 1.65061625125897e-17 3.19370969462374e-17 1.08747273120628e-14 4.40018167673102e+07 4.96269737537912e+07 6.17467260242605e-08 2.60884541113485e+06 1.61360953452811e-28 4.47617343466275e-59 2.23553816029227e+20 2.81219535325481e+08 6.40483921963896e+05 5.22358226655914e+07 4.40018132668938e+07 4.52408799452326e-08 4.05337986592722e-07 
2.19931501760610e-12 4.80749515707316e+02 4.10190976957067e+02 2.04322400613478e-04 1.49076597830509e-16 3.36337625911541e-17 6.50765876179148e-17 2.22008262125881e-14 5.63864267184079e+07 6.35948197558395e+07 1.01000778442555e-07 3.34312258477840e+06 4.12078465431703e-28 1.78893377459149e-58 2.23553816029120e+20 3.60370673723999e+08 8.20752412857533e+05 6.69379480667502e+07 5.63864209926829e+07 7.40017174721505e-08 6.63022241603850e-07 
3.85571867352520e-12 4.80749498070402e+02 4.10190973594337e+02 6.25437232303605e-04 8.24997842955177e-16 1.86131036680827e-16 3.60137298744443e-16 1.23166620339370e-13 9.88536033984734e+07 1.11490948886785e+08 3.09166499824121e-07 5.86097947090148e+06 4.33177353305459e-27 6.85975527382047e-57 2.23553816028755e+20 6.31782130750231e+08 1.43889796331038e+06 1.17351945885554e+08 9.88535858718526e+07 2.26521476486014e-07 2.02953164965921e-06 
5.51212232944430e-12 4.80749480433489e+02 4.10190962063443e+02 1.27694615686509e-03 2.34929138298094e-15 5.30032951864325e-16 1.02553897118443e-15 3.50954017697389e-13 1.41320786377059e+08 1.59387071801145e+08 6.31220721757030e-07 8.37883635319098e+06 1.68962803444481e-26 4.91938886787865e-56 2.23553816028390e+20 9.03193584619100e+08 2.05704331576482e+06 1.67765943940727e+08 1.41320750593214e+08 4.62485469864111e-07 4.14366528351458e-06 
