**************************************
*    e-Kinetics Rate Coefficients    *
**************************************

ID   Ine.R.Coeff.(m^3s^-1) Sup.R.Coeff.(m^3s^-1) Threshold(eV)         Description
   1 5.20147776344518e-18  (N/A)                 0.00000000000000e+00  e+O2(X)->O(-,gnd)+O(3P),Attachment
   2 4.77391394656095e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Effective
   3 2.78367268826545e-16  3.11901353698016e-16  1.90000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=1),Vibrational
   4 1.12800861933542e-16  1.40869324781156e-16  3.80000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=2),Vibrational
   5 3.25014152234137e-17  4.91464624377008e-17  6.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=3),Vibrational
   6 1.26846660752690e-17  2.40040082882000e-17  8.00000000000000e-01  e+O2(X,v=0)<->e+O2(X,v=4),Vibrational
   7 1.90783901380142e-16  6.38593637340987e-16  9.77000000000000e-01  e+O2(X)<->e+O2(a1Dg),Excitation
   8 4.33557806204476e-17  5.01304398604684e-16  1.62700000000000e+00  e+O2(X)<->e+O2(b1Sg+),Excitation
   9 3.99996136593290e-17  4.42356111845454e-16  4.50000000000000e+00  e+O2(X)<->e+O2(A3Su+_C3Du_c1Su-),Excitation
  10 4.03047079536467e-17  (N/A)                 6.00000000000000e+00  e+O2(X)->e+2O(3P),Excitation
  11 1.39830595597084e-17  (N/A)                 8.40000000000000e+00  e+O2(X)->e+O(3P)+O(1D),Excitation
  12 2.14194331270070e-21  (N/A)                 9.97000000000000e+00  e+O2(X)->e+O2(9.97eV),Excitation
  13 1.39910729728167e-24  (N/A)                 1.47000000000000e+01  e+O2(X)->e+O2(14.7eV),Excitation
  14 2.04355954015598e-21  (N/A)                 1.21000000000000e+01  e+O2(X)->e+e+O2(+,X),Ionization
 120 4.67196866787558e-14  (N/A)                 0.00000000000000e+00  e+O2(X)->e+O2(X),Elastic
 121 4.67196866787558e-14  (N/A)                 0.00000000000000e+00  e+O2(a1Dg)->e+O2(a1Dg),Elastic
 122 4.67196866787558e-14  (N/A)                 0.00000000000000e+00  e+O2(b1Sg+)->e+O2(b1Sg+),Elastic
 123 4.67196866787558e-14  (N/A)                 0.00000000000000e+00  e+O2(A3Su+_C3Du_c1Su-)->e+O2(A3Su+_C3Du_c1Su-),Elastic
  15 2.62559171428484e-14  (N/A)                 0.00000000000000e+00  e+O(3P)->e+O(3P),Elastic
  16 6.22620559809684e-16  5.72336063548109e-15  1.96000000000000e+00  e+O(3P)<->e+O(1D),Excitation
  17 2.06275181450019e-17  5.40522823470125e-15  4.18000000000000e+00  e+O(3P)<->e+O(1S),Excitation
  18 2.67608766355363e-19  (N/A)                 9.20000000000000e+00  e+O(3P)->e+O(4S0),Excitation
  19 1.54559901086323e-22  (N/A)                 1.25000000000000e+01  e+O(3P)->e+O(2D0),Excitation
  20 3.93451757239771e-24  (N/A)                 1.41000000000000e+01  e+O(3P)->e+O(2P0),Excitation
  21 6.02090400265445e-25  (N/A)                 1.57000000000000e+01  e+O(3P)->e+O(3P0),Excitation
  22 3.13187887482426e-22  (N/A)                 1.36000000000000e+01  e+O(3P)->e+e+O(+,gnd),Ionization
  23 2.62559171428484e-14  (N/A)                 0.00000000000000e+00  e+O(1D)->e+O(1D),Elastic
  24 2.62559171428484e-14  (N/A)                 0.00000000000000e+00  e+O(1S)->e+O(1S),Elastic
  25 8.07530706374029e-19  (N/A)                 3.90000000000000e+00  e+CO2(X)->CO(X)+O(-,gnd),Attachment
  26 4.86384103312614e-14  (N/A)                 0.00000000000000e+00  e+CO2(X)->e+CO2(X),Elastic
  27 6.42681027649666e-15  3.40341920474685e-15  8.30000000000000e-02  e+CO2(X,v=00001)<->e+CO2(X,v=01101),Vibrational
  28 1.48371857180307e-15  8.46715506238723e-16  1.67000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=02201),Vibrational
  29 1.74963018924194e-15  1.00210261477316e-15  1.67000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=10002),Vibrational
  30 2.11310399656055e-16  1.30785123138583e-16  2.52000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=03301),Vibrational
  31 4.22620771004882e-16  1.30785114570870e-16  2.52000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=11102),Vibrational
  32 5.52749634713934e-15  6.84398313612417e-15  2.91000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=00011),Vibrational
  33 8.88378397048734e-17  5.97163610379437e-17  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=04401),Vibrational
  34 1.77675679409747e-16  5.97163610379437e-17  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=12202),Vibrational
  35 6.15777572379693e-16  2.74791504075445e-16  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=20003),Vibrational
  36 8.88378397048734e-17  5.97163610379437e-17  3.39000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=01111),Vibrational
  37 2.64070634918046e-17  1.91055594977438e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=05501),Vibrational
  38 5.28141269836093e-17  1.91055594977438e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=13302),Vibrational
  39 7.92211904754139e-17  1.91055594977439e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=21103),Vibrational
  40 2.64070634918046e-17  1.91055594977438e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=02211),Vibrational
  41 2.64070634918046e-17  1.91055594977438e-17  4.22000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=10012),Vibrational
  42 1.54242997758103e-16  (N/A)                 5.05000000000000e-01  e+CO2(X,v=00001)->e+CO2(X,v=30004),Vibrational
  43 1.36245325916873e-17  (N/A)                 5.05000000000000e-01  e+CO2(X,v=00001)->e+CO2(X,v=06601),Vibrational
  44 2.72490656837009e-17  1.02586332910843e-17  5.05000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=14402),Vibrational
  45 4.08735983290110e-17  1.02586332410071e-17  5.05000000000000e-01  e+CO2(X,v=00001)<->e+CO2(X,v=22203),Vibrational
  46 2.97211001786636e-16  (N/A)                 2.50000000000000e+00  e+CO2(X,v=00001)->e+CO2(X,v=0n0+n00),Vibrational
  47 7.12773285540596e-18  (N/A)                 7.00000000000000e+00  e+CO2(X)->e+CO(X)+O(1D),Excitation
  48 4.03904861806338e-17  (N/A)                 7.00000000000000e+00  e+CO2(X)->e+CO2(e1),Excitation
  49 3.99641327342889e-19  (N/A)                 1.05000000000000e+01  e+CO2(X)->e+CO(a3P)+O(3P),Excitation
  50 2.68763471494390e-22  (N/A)                 1.38000000000000e+01  e+CO2(X)->e+e+CO2(+,X),Ionization
  51 9.85194721267597e-21  (N/A)                 9.20000000000000e+00  e+CO(X)->C(X)+O(-,gnd),Attachment
  52 1.43390226077830e-13  (N/A)                 0.00000000000000e+00  e+CO(X)->e+CO(X),Elastic
  53 1.57436028141293e-14  2.00579419136010e-14  2.66000000000000e-01  e+CO(X,v=0)<->e+CO(X,v=1),Vibrational
  54 5.05453425327445e-15  8.29436098382799e-15  5.40000000000000e-01  e+CO(X,v=0)<->e+CO(X,v=2),Vibrational
  55 2.32799213202113e-15  4.77694396647415e-15  8.10000000000000e-01  e+CO(X,v=0)<->e+CO(X,v=3),Vibrational
  56 1.16071802255642e-15  2.94440305409920e-15  1.07000000000000e+00  e+CO(X,v=0)<->e+CO(X,v=4),Vibrational
  57 5.04942637455353e-16  1.56605524711149e-15  1.33000000000000e+00  e+CO(X,v=0)<->e+CO(X,v=5),Vibrational
  58 1.81430721500252e-16  6.98083379207522e-16  1.59000000000000e+00  e+CO(X,v=0)<->e+CO(X,v=6),Vibrational
  59 6.13496703824474e-17  2.85111767302321e-16  1.84000000000000e+00  e+CO(X,v=0)<->e+CO(X,v=7),Vibrational
  60 2.84012621636574e-17  1.54041969682320e-16  2.09000000000000e+00  e+CO(X,v=0)<->e+CO(X,v=8),Vibrational
  61 1.05704098657906e-17  6.94539144968653e-17  2.33000000000000e+00  e+CO(X,v=0)<->e+CO(X,v=9),Vibrational
  62 3.28263317046704e-18  2.63523413887508e-17  2.58000000000000e+00  e+CO(X,v=0)<->e+CO(X,v=10),Vibrational
  63 7.51568804977630e-17  (N/A)                 6.00600000000000e+00  e+CO(X)->e+CO(a3P),Excitation
  64 3.83552296893937e-18  (N/A)                 6.80000000000000e+00  e+CO(X)->e+CO(a'3Su+),Excitation
  65 6.03278953920936e-18  (N/A)                 8.02400000000000e+00  e+CO(X)->e+CO(A1P),Excitation
  66 2.14851361348575e-20  (N/A)                 1.03990000000000e+01  e+CO(X)->e+CO(b3Su+),Excitation
  67 1.14598331849146e-20  (N/A)                 1.07770000000000e+01  e+CO(X)->e+CO(B1Su+),Excitation
  68 1.46241424072986e-20  (N/A)                 1.11000000000000e+01  e+CO(X)->e+C(X)+O(3P),Excitation
  69 2.22273196408495e-21  (N/A)                 1.13960000000000e+01  e+CO(X)->e+CO(C1Su+),Excitation
  70 1.05424668725652e-20  (N/A)                 1.15240000000000e+01  e+CO(X)->e+CO(E1P),Excitation
  71 1.25700145707028e-22  (N/A)                 1.40100000000000e+01  e+CO(X)->e+e+CO(+,X),Ionization
  72 3.16834595033820e-15  1.05611531677940e-15  4.79992000000000e-04  e+CO(X,v=0,J=0)<->e+CO(X,v=0,J=1),Rotational
  73 1.93680290363314e-15  1.16208174217989e-15  9.59985000000000e-04  e+CO(X,v=0,J=1)<->e+CO(X,v=0,J=2),Rotational
