Species               Population
--------------------------------------------------------------------------------------------------
O2[50.988487%]
 O2(X)                9.55597818308312e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             4.43702409308804e-02
 O2(b1Sg+)            2.66778051736385e-05
 O2(A3Su+_C3Du_c1Su-) 5.26295563439883e-06
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[1.509388%]
 O(3P)                9.99999074080876e-01
 O(1D)                9.25919124537329e-07
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[39.002904%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[8.499222%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99750214926568e-01
 | | CO(X,v=0,J=0)    | | 8.17991001927881e-03
 | | CO(X,v=0,J=1)    | | 2.41756078431936e-02
 | | CO(X,v=0,J=2)    | | 3.91058197627960e-02
 | | CO(X,v=0,J=3)    | | 5.23470598087866e-02
 | | CO(X,v=0,J=4)    | | 6.33967869612142e-02
 | | CO(X,v=0,J=5)    | | 7.19044103953200e-02
 | | CO(X,v=0,J=6)    | | 7.76876391408345e-02
 | | CO(X,v=0,J=7)    | | 8.07333881472219e-02
 | | CO(X,v=0,J=8)    | | 8.11842552223519e-02
 | | CO(X,v=0,J=9)    | | 7.93131285508661e-02
 | | CO(X,v=0,J=10)   | | 7.54895761513691e-02
 | | CO(X,v=0,J=11)   | | 7.01421964586266e-02
 | | CO(X,v=0,J=12)   | | 6.37210595247354e-02
 | | CO(X,v=0,J=13)   | | 5.66638161241530e-02
 | | CO(X,v=0,J=14)   | | 4.93681382950198e-02
 | | CO(X,v=0,J=15)   | | 4.21720549659698e-02
 | | CO(X,v=0,J=16)   | | 3.53426369146559e-02
 | | CO(X,v=0,J=17)   | | 2.90725157136068e-02
 | CO(X,v=1)          | 2.49715920404834e-04
 | CO(X,v=2)          | 6.91318077875239e-08
 | CO(X,v=3)          | 2.12122410498968e-11
 | CO(X,v=4)          | 7.21393377270575e-15
 | CO(X,v=5)          | 2.71915964128465e-18
 | CO(X,v=6)          | 1.13598923994599e-21
 | CO(X,v=7)          | 5.26005986935516e-25
 | CO(X,v=8)          | 2.69950486300651e-28
 | CO(X,v=9)          | 1.53551653859223e-31
 | CO(X,v=10)         | 9.68059029482245e-35
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
