Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.67727597568000e+02 3.29459918905600e+02 5.08620339261545e+21 5.08620339261545e-04 5.08620339261545e-04 5.08620339261545e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 5.08620339261545e+21 5.08620339261545e-04 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
6.08213611321705e-16 3.67727597567930e+02 3.32862274172486e+02 5.08620339261543e+21 9.24592164722881e+06 2.11409815559305e+06 2.90345153542021e+06 1.32274450585641e+03 9.69299654012631e+06 2.87388238802960e+06 1.01038678616760e-01 4.13764741667285e+05 1.08016877635745e-06 3.34854261537667e-11 5.08620339261545e+21 3.91442166889268e+06 3.43968149147507e+02 7.43289552731551e+05 1.29155348578350e+05 2.18745549167208e-14 9.85256341586027e-13 
1.21642722264341e-15 3.67727597567861e+02 3.32862274172448e+02 5.08620339261541e+21 1.84918432939588e+07 4.22819631093942e+06 5.80690307032503e+06 2.64548901176796e+03 1.93859930815595e+07 5.74776477478257e+06 2.02077356942056e-01 8.27529483328313e+05 3.40914027304487e-06 1.05683961029907e-10 5.08620339261544e+21 7.82884333703705e+06 6.87936298235207e+02 1.48657910548766e+06 2.58310697129412e+05 6.90386795790686e-14 3.10958541567182e-12 
1.82464083396512e-15 3.67727597567791e+02 3.32862274172409e+02 5.08620339261539e+21 2.77377649406988e+07 6.34229446655327e+06 8.71035460522294e+06 3.96823351773579e+03 2.90789896243271e+07 8.62164716023201e+06 3.03116034969742e-01 1.24129422498295e+06 7.01324130830342e-06 2.17411740730240e-10 5.08620339261544e+21 1.17432650049367e+07 1.03190444726184e+03 2.22986865826885e+06 3.87466045652610e+05 1.42025519686762e-13 6.39700075167256e-12 
4.47830356124856e-15 3.67727597567487e+02 3.32862274172371e+02 5.08620339261530e+21 6.80781275973076e+07 1.55661976721327e+07 2.13782413068102e+07 9.73942595447166e+03 7.13699597231304e+07 2.11605223485632e+07 7.43952226282575e-01 3.04656798458283e+06 3.66607335482801e-05 1.13648932765822e-09 5.08620339261541e+21 2.88220588431370e+07 2.53265260390960e+03 5.47287365724419e+06 9.50976509477134e+05 7.42418444780449e-13 3.34394226258080e-11 
7.13196628853200e-15 3.67727597567183e+02 3.32862274172203e+02 5.08620339261521e+21 1.08418490254103e+08 2.47901008827109e+07 3.40461280082682e+07 1.55106183922596e+04 1.13660929846873e+08 3.36993975125323e+07 1.18478841203330e+00 4.85184174406331e+06 9.01394840289613e-05 2.79434020286944e-09 5.08620339261539e+21 4.59008526767633e+07 4.03340075941606e+03 8.71587865668819e+06 1.51448697278092e+06 1.82541942725949e-12 8.22190941147554e-11 
9.78562901581544e-15 3.67727597566879e+02 3.32862274172035e+02 5.08620339261512e+21 1.48758852911088e+08 3.40140040983669e+07 4.67140147095950e+07 2.12818108311162e+04 1.55951899995949e+08 4.62382726517545e+07 1.62562459213408e+00 6.65711550342250e+06 1.67825859053778e-04 5.20263178987660e-09 5.08620339261537e+21 6.29796465057435e+07 5.53414891376322e+03 1.19588836566083e+07 2.07799743555574e+06 3.39865027396545e-12 1.53079310914684e-10 
1.24392917430989e-14 3.67727597566575e+02 3.32862274171868e+02 5.08620339261503e+21 1.89099215568264e+08 4.32379073191284e+07 5.93819014107898e+07 2.70530032710474e+04 1.98242870170498e+08 5.87771477660941e+07 2.06646076655392e+00 8.46238926265975e+06 2.69852685761256e-04 8.36548175434405e-09 5.08620339261535e+21 8.00584403300519e+07 7.03489706694470e+03 1.52018886570070e+07 2.64150789779870e+06 5.46480086691352e-12 2.46141228893473e-10 
2.03149335606078e-14 3.67727597565673e+02 3.32862274171700e+02 5.08620339261477e+21 3.08822887990097e+08 7.06129603954180e+07 9.69781404563835e+07 4.41809691072156e+04 3.23755630395737e+08 9.59905011400729e+07 3.37479120559729e+00 1.38201498259048e+07 7.16143093151638e-04 2.22005646032581e-08 5.08620339261529e+21 1.30745538347194e+08 1.14888748739169e+04 2.48266030340164e+07 4.31391581425884e+06 1.45026510354610e-11 6.53216922984607e-10 
2.81905753781167e-14 3.67727597564770e+02 3.32862274171202e+02 5.08620339261451e+21 4.28546560413610e+08 9.79880135167249e+07 1.34574379500814e+08 6.13089349528584e+04 4.49268390845573e+08 1.33203854294654e+08 4.68312159455012e+00 1.91779103880746e+07 1.37705017936727e-03 4.26888030919459e-08 5.08620339261523e+21 1.81432636323146e+08 1.59428526706110e+04 3.44513174152464e+07 5.98632372602938e+06 2.78867144066548e-11 1.25605132514599e-09 
