Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 4.19735699168000e+02 3.66613564625600e+02 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 1.73891294837931e+22 1.73891294837931e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
6.08458386849969e-14 4.19735699163073e+02 3.72324415131628e+02 1.08016921022347e-06 2.26769691329034e-20 4.59968395001195e-21 6.23403260698993e-21 8.04313967040033e-18 6.84733937566938e+06 2.97899468961334e+07 8.02684005859024e-12 2.10056439044291e+06 1.16503862508987e-31 8.53629271297118e-65 1.73891294837929e+22 1.68809712898758e+08 2.26531797826370e+04 3.18905140919072e+07 6.84733657034073e+06 1.84366320574793e-11 6.64614630291805e-10 
1.21691677369994e-13 4.19735699158146e+02 3.72324415128750e+02 3.40914214478412e-06 9.77884597207129e-20 1.98349262165062e-20 2.68826245205785e-20 3.57861893249728e-17 1.36946819239448e+07 5.95798906636738e+07 2.53336530063676e-11 4.20112877221154e+06 6.00707679265723e-31 7.81593045879950e-64 1.73891294837927e+22 3.37619424043398e+08 4.53063595496951e+04 6.37810282898408e+07 1.36946730699961e+07 5.81881699508736e-11 2.09760231573380e-09 
1.82537516054991e-13 4.19735699153219e+02 3.72324415125873e+02 7.01324622389052e-06 2.56750146941131e-19 5.20779269265939e-20 7.05821301924059e-20 9.56142724298353e-17 2.05420277117094e+07 8.93698312366659e+07 5.21160729913638e-11 6.30169314512301e+06 2.53298913816301e-30 8.11708007896715e-63 1.73891294837925e+22 5.06429133398715e+08 6.79595393008460e+04 9.56715425960363e+07 2.05420094974760e+07 1.19703945048020e-10 4.31516165169072e-09 
4.48008562090321e-13 4.19735699131722e+02 3.72324415122995e+02 3.66604689727336e-05 2.83524305850695e-18 5.75086673629488e-19 7.79425044052762e-19 1.09591032496496e-15 5.04171061108032e+07 2.19343626222243e+08 2.72426937052503e-10 1.54664779111628e+07 9.47268472443809e-29 2.25999094310825e-60 1.73891294837916e+22 1.24294768426888e+09 1.66795605069127e+05 2.34810199344978e+08 5.04170108993039e+07 6.25729029449100e-10 2.25567063485882e-08 
7.13479608125652e-13 4.19735699110225e+02 3.72324415110441e+02 9.01386703171693e-05 9.98694971297548e-18 2.02570353297315e-18 2.74547139590603e-18 3.89459826426956e-15 8.02922450526644e+07 3.49317361504951e+08 6.69827096749644e-10 2.46312625116714e+07 4.94687040288448e-28 2.50105825878369e-59 1.73891294837907e+22 1.97946620169842e+09 2.65631670540117e+05 3.73948858117223e+08 8.02920109522444e+07 1.53850368058733e-09 5.54611102076099e-08 
9.78950654160983e-13 4.19735699088728e+02 3.72324415097887e+02 1.67824261968789e-04 2.42345430214675e-17 4.91561512242119e-18 6.66221885060153e-18 9.48977425586835e-15 1.10167445493424e+08 4.79291036141926e+08 1.24711310043738e-09 3.37960469440344e+07 1.58886642250863e-27 1.39005531633072e-58 1.73891294837898e+22 2.71598468515921e+09 3.64467735709121e+05 5.13087518944725e+08 1.10167009634995e+08 2.86444995547442e-09 1.03259947161592e-07 
1.24442170019631e-12 4.19735699067232e+02 3.72324415085332e+02 2.69850120614358e-04 4.82172131306129e-17 9.78014191185418e-18 1.32551963475182e-17 1.89232989318105e-14 1.40042707770500e+08 6.09264649800429e+08 2.00527173391385e-09 4.29608312073292e+07 3.94252128406578e-27 5.31734772743407e-58 1.73891294837889e+22 3.45250313446484e+09 4.63303800574483e+05 6.52226181838763e+08 1.40042006940036e+08 4.60583305894782e-09 1.66034945734265e-07 
2.03219889004455e-12 4.19735699003440e+02 3.72324415072778e+02 7.16068428402963e-04 2.12274739738038e-16 4.30567674946834e-17 5.83555782006907e-17 8.35433092138225e-14 2.28696997067742e+08 9.94957003980108e+08 5.32112534764762e-09 7.01570465226859e+07 3.01201473500296e-26 1.24517584499060e-56 1.73891294837862e+22 5.63809885004060e+09 7.56596790989091e+05 1.06511591020763e+09 2.28695137364335e+08 1.22218500693321e-08 4.40585809273489e-07 
2.81997607989279e-12 4.19735698939649e+02 3.72324415035523e+02 1.37685023623538e-03 5.56114594844691e-16 1.12799569345894e-16 1.52879182593658e-16 2.19050693483043e-13 3.17351831456805e+08 1.38064882062995e+09 1.02313786570755e-08 9.73532603476913e+07 1.06234785892854e-25 7.75491621686749e-56 1.73891294837835e+22 7.82369426453565e+09 1.04988977872706e+06 1.47800565679319e+09 3.17348255644008e+08 2.34999129975524e-08 8.47152998877055e-07 
