% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=782932, Tue Oct 28 14:41:30 2025
1 44 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
2 88 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
3 132 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
4 176 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
5 220 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
6 264 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
7 308 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
8 352 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
9 396 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
10 440 -0.027214737558562095 -0.005721538272232093 0.005249773668054934 0.024137948047759844 0.9522649625136566 0.9543217653789838 0.9682148374290721 0.9751689452080738 0.9779935828973312 0.982998304750529 0.9870768456895779 0.9880918209842305 0.9900320477139344 0.9934966969781669 0.9944864465061167 0.9955813057805523 0.9973509882351732 0.9983726156466103 0.9998876612851495 1.0013503137606423 1.0025029006915043 1.0033898105343253 1.004299844958202 1.0059932224930945 1.008249742913653 1.0128307962666474 1.0153634648575338 1.0176187508001808 1.0198083491675627 1.0290289512252522 1.0317558693603481 1.0357079558676803 1.0497024841424065
