% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=782932, Tue Oct 28 14:41:30 2025, <python>{}</python>
1 44 0.9339569102657412 1 0 0.3333333333333333 0.33333275862118505 0.3333321839100277 0.3333316091998612 0.3333310344906857 0.3333304597825009 0.3333298850753071 0.33332931036910407 0.33332873566389204 0.3333281609596708 0.33332758625644043 0.33332701155420097 0.3333264368529523 0.33332586215269455 0.33332528745342765 0.3333247127551516 0.3333241380578664 0.33332356336157215 0.33332298866626864 0.33332241397195606 0.33332183927863424 0.33332126458630335 0.3333206898949632 0.333320115204614 0.3333195405152557 0.33331896582688814 0.3333183911395114 0.3333178164531256 0.3333172417677306
2 88 0.913397864603473 1 0 0.3333333333333333 0.33333275862118505 0.3333321839100277 0.3333316091998612 0.3333310344906857 0.3333304597825009 0.3333298850753071 0.33332931036910407 0.33332873566389204 0.3333281609596708 0.33332758625644043 0.33332701155420097 0.3333264368529523 0.33332586215269455 0.33332528745342765 0.3333247127551516 0.3333241380578664 0.33332356336157215 0.33332298866626864 0.33332241397195606 0.33332183927863424 0.33332126458630335 0.3333206898949632 0.333320115204614 0.3333195405152557 0.33331896582688814 0.3333183911395114 0.3333178164531256 0.3333172417677306
3 132 0.9640791190675948 1 0 0.3333333333333333 0.32994494163983384 0.3333321839100277 0.3333316091998612 0.3333310344906857 0.3333304597825009 0.3333298850753071 0.33332931036910407 0.33332873566389204 0.3333281609596708 0.33332758625644043 0.33332701155420097 0.3333264368529523 0.33332586215269455 0.33332528745342765 0.3333247127551516 0.3333241380578664 0.33332356336157215 0.33332298866626864 0.33332241397195606 0.33332183927863424 0.33332126458630335 0.3333206898949632 0.333320115204614 0.3333195405152557 0.33331896582688814 0.3333183911395114 0.3333178164531256 0.3333172417677306
4 176 1.0394572641336606 1 0 0.30891279108673103 0.3064711063806014 0.3165334456487014 0.31937806443363537 0.3283786141502375 0.3158455478731124 0.3288434475405987 0.32127559725717303 0.32134619117861285 0.3293667183022751 0.32138712335716535 0.32746835878112107 0.3197309444728284 0.3242961675183643 0.32660878080072836 0.32111390363691644 0.3209157782591567 0.3211862879040975 0.3207292982671626 0.3181186209510574 0.3278321985295254 0.32247287027872185 0.32652635794599283 0.32928356790594965 0.3190802001690638 0.32666378635782706 0.3240516411793509 0.32089084627936465 0.32374771571513206
5 220 1.0833573783792372 1 0 0.29785344469982544 0.2920355344316529 0.30196341198641524 0.30735190604824486 0.31260494327722993 0.30345184567209327 0.31114638803955236 0.3083570305479807 0.31080204377519843 0.3198546168439119 0.3098707719623719 0.3211328629517947 0.30747514793608416 0.3115060918413799 0.31401512702252304 0.305800350678394 0.3069072876264725 0.3051124148478199 0.3055708588127744 0.3019311588873852 0.31490639502108914 0.30884936401020674 0.3140166767952187 0.3166799699270968 0.3050413590720121 0.3126917016640881 0.3104993321494267 0.311446546920184 0.31060102377284377
6 264 1.0683675519252387 1 0 0.29785344469982544 0.2920355344316529 0.30196341198641524 0.30735190604824486 0.31260494327722993 0.30345184567209327 0.31114638803955236 0.3083570305479807 0.31080204377519843 0.3198546168439119 0.3098707719623719 0.3211328629517947 0.30747514793608416 0.3115060918413799 0.31401512702252304 0.305800350678394 0.3069072876264725 0.3051124148478199 0.3055708588127744 0.3019311588873852 0.31490639502108914 0.30884936401020674 0.3140166767952187 0.3166799699270968 0.3050413590720121 0.3126917016640881 0.3104993321494267 0.311446546920184 0.31060102377284377
7 308 1.0162813042324013 1 0 0.29785344469982544 0.2920355344316529 0.30196341198641524 0.30735190604824486 0.31260494327722993 0.30345184567209327 0.31114638803955236 0.3083570305479807 0.31080204377519843 0.3198546168439119 0.3098707719623719 0.3211328629517947 0.30747514793608416 0.3115060918413799 0.31401512702252304 0.305800350678394 0.3069072876264725 0.3051124148478199 0.3055708588127744 0.3019311588873852 0.31490639502108914 0.30884936401020674 0.3140166767952187 0.3166799699270968 0.3050413590720121 0.3126917016640881 0.3104993321494267 0.311446546920184 0.31060102377284377
8 352 1.0396037802862979 1 0 0.29785344469982544 0.2920355344316529 0.30196341198641524 0.30735190604824486 0.31260494327722993 0.30345184567209327 0.31114638803955236 0.3083570305479807 0.31080204377519843 0.3198546168439119 0.3098707719623719 0.3211328629517947 0.30747514793608416 0.3115060918413799 0.31401512702252304 0.305800350678394 0.3069072876264725 0.3051124148478199 0.3055708588127744 0.3019311588873852 0.31490639502108914 0.30884936401020674 0.3140166767952187 0.3166799699270968 0.3050413590720121 0.3126917016640881 0.3104993321494267 0.311446546920184 0.31060102377284377
9 396 1.0528920038877765 1 0 0.29785344469982544 0.2920355344316529 0.30196341198641524 0.30735190604824486 0.31260494327722993 0.30345184567209327 0.31114638803955236 0.3083570305479807 0.31080204377519843 0.3198546168439119 0.3098707719623719 0.3211328629517947 0.30747514793608416 0.3115060918413799 0.31401512702252304 0.305800350678394 0.3069072876264725 0.3051124148478199 0.3055708588127744 0.3019311588873852 0.31490639502108914 0.30884936401020674 0.3140166767952187 0.3166799699270968 0.3050413590720121 0.3126917016640881 0.3104993321494267 0.311446546920184 0.31060102377284377
10 440 1.0623260465055566 1 0 0.29785344469982544 0.2920355344316529 0.30196341198641524 0.30735190604824486 0.31260494327722993 0.30345184567209327 0.31114638803955236 0.3057197276702559 0.31080204377519843 0.3198546168439119 0.3098707719623719 0.3211328629517947 0.30747514793608416 0.3115060918413799 0.3136269672853178 0.305800350678394 0.3069072876264725 0.3051124148478199 0.3055708588127744 0.3019311588873852 0.31490639502108914 0.30884936401020674 0.3140166767952187 0.3166799699270968 0.3050413590720121 0.3126917016640881 0.3104993321494267 0.311446546920184 0.31060102377284377
11 484 1.0649887463503676 1 0 0.29785344469982544 0.2920355344316529 0.30196341198641524 0.30735190604824486 0.31260494327722993 0.30345184567209327 0.31114638803955236 0.30560486562247996 0.31080204377519843 0.3198546168439119 0.3098707719623719 0.3211328629517947 0.30747514793608416 0.3115060918413799 0.31216395516772544 0.305800350678394 0.3069072876264725 0.3051124148478199 0.3055708588127744 0.3019311588873852 0.31490639502108914 0.30884936401020674 0.3140166767952187 0.3166799699270968 0.3050413590720121 0.3126917016640881 0.3104993321494267 0.311446546920184 0.31060102377284377
12 528 1.0952988219924553 1 0 0.29785344469982544 0.2920355344316529 0.29727929388089325 0.3016204897635682 0.3088490279600505 0.30345184567209327 0.30370738971654626 0.296757521319709 0.3033180241797738 0.3198546168439119 0.30651787057838537 0.3211328629517947 0.3060788422691078 0.3074633935108418 0.2996611186038217 0.3036180667982147 0.29731102354365024 0.30295642451301324 0.30497105111666484 0.30160516734394777 0.3099928053079825 0.2988612136977862 0.310358773374182 0.3166799699270968 0.3050413590720121 0.3063798376764139 0.3104993321494267 0.311446546920184 0.31060102377284377
13 572 1.1211482903598087 1 0 0.29512377910850374 0.2909425564058191 0.2893902469367913 0.2929737360787459 0.29995352423970734 0.30345184567209327 0.2939773649647325 0.2889227095108095 0.2938989334197412 0.3143474976757798 0.3005630043209464 0.31792456757585097 0.2979041892372898 0.30024654162574044 0.2918415103521802 0.29369807016976573 0.2923199034484688 0.2975242650479418 0.30099783059995766 0.292733894800817 0.30500227924488604 0.29224176402500224 0.3047385914034426 0.30961529567200213 0.29975540251365124 0.2992936212076866 0.30934066593187914 0.311446546920184 0.30384576210241454
14 616 1.1580308578402878 1 0 0.28439646237340116 0.2814488812013684 0.28182734053690733 0.2819733608613138 0.2918681130750434 0.2985115557981401 0.2848268086590896 0.27806468926005656 0.2848142061725896 0.30705176104214404 0.29012725478902335 0.3087343520930001 0.2857014570366285 0.2888843020265572 0.28041506480655126 0.28726047318783227 0.2832276153471769 0.28784391768402107 0.28760776435124313 0.2835672003756509 0.2956279808261378 0.2837696201284318 0.29359434435048765 0.2997159078450311 0.2917507193521213 0.28949887885868136 0.3000282611595113 0.311446546920184 0.29102835369611463
15 660 1.109270755985459 1 0 0.28439646237340116 0.2814488812013684 0.28182734053690733 0.2819733608613138 0.2918681130750434 0.2985115557981401 0.2848268086590896 0.27806468926005656 0.2848142061725896 0.30705176104214404 0.29012725478902335 0.3087343520930001 0.2857014570366285 0.2888843020265572 0.28041506480655126 0.28726047318783227 0.2832276153471769 0.28784391768402107 0.28760776435124313 0.2835672003756509 0.2956279808261378 0.2837696201284318 0.29359434435048765 0.2997159078450311 0.2917507193521213 0.28949887885868136 0.3000282611595113 0.311446546920184 0.29102835369611463
16 704 1.175519562318423 1 0 0.28339779522605674 0.2763684262361955 0.276608241156235 0.27598658235523477 0.285664681001137 0.2985115557981401 0.2778599800193865 0.2690797246942972 0.2805143035949454 0.30013341697781293 0.2808932385443617 0.3046727716936485 0.28067121409457635 0.28264943729237324 0.27950769497193795 0.2829427254351931 0.27649847810637784 0.28784391768402107 0.2847217799597611 0.27818489813170605 0.29041071374274974 0.277231860838813 0.29148610106576167 0.2941058692479775 0.28387626537020016 0.28548523750068944 0.296677782936676 0.311446546920184 0.2861764507650376
17 748 1.2561675529917877 1 0 0.2645169441738543 0.2562579661301936 0.25858445064446095 0.25725757228183405 0.27005786523184677 0.2827036712792788 0.25772838390264813 0.24686040713460847 0.26478618699160167 0.2820325706886172 0.26414850860270916 0.28553053564958397 0.26254957743613283 0.2646316399193391 0.2638866884017727 0.264123046255958 0.2554656540622604 0.2706180792933322 0.26830209336105193 0.2600363052995916 0.2715244443760867 0.2574857398045295 0.2688425131618733 0.2756187868358433 0.26252378978171886 0.26658156784560666 0.27746639419216973 0.311446546920184 0.269627150821656
