% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=782932, Tue Oct 28 14:41:30 2025, <python>{}</python>
1 44 0.9339569102657412 1.000048277027367 1.1748375618531857 1.1748375618531857e+00 11.401492343542907 1860.43459580317 68.10384296576704 5.240854974338232 nan   
2 88 0.913397864603473 1.1103550631827643 1.0015699765982156 1.0015699765982156e+00 3.8606449299728816 127109.93126668161 9.78333982862295 1.812419659864811 nan   
3 132 0.9640791190675948 1.1476157731143946 0.5438755053034918 5.4387550530349182e-01 1.2366314140516834 25.12821948785607 1.2944865045465046 0.9337644857717962 nan   
4 176 1.0394572641336606 1.2261063561763053 0.5438755053034918 5.7855236994110204e-01 0.984689076877967 13383.604746393408 0.6264029177319113 0.8000935702619076 nan   
5 220 1.0833573783792372 1.2423408974755654 0.5438755053034918 6.4084908887298375e-01 0.8997371066841917 4.889911449208209 0.40442605510287155 0.799438379350534 nan   
6 264 1.0683675519252387 1.2728831094849695 0.4710654297902047 4.7106542979020471e-01 0.8500411784330265 11.789217315833085 0.24023409549122499 0.7685949788796986 nan   
7 308 1.0162813042324013 1.3095955574498517 0.4710654297902047 4.8989284886429185e-01 0.8590149726556038 5.329318990567556 0.21030537474130395 0.7814084701813566 nan   
8 352 1.0396037802862979 1.3204880042181655 0.4710654297902047 4.9006097227693163e-01 0.8814375609930369 12.22984106592612 0.40572196815281303 0.7718500324442561 nan   
9 396 1.0528920038877765 1.3435000653557634 0.4710654297902047 5.2615760585523441e-01 0.8044366316363918 8.663817104638854 0.22410751060445144 0.7444783059312676 nan   
10 440 1.0623260465055566 1.3843686932181178 0.4710654297902047 6.9997215741835939e-01 0.8188779913300465 5.357801991117508 0.15083306451934742 0.7644921698239394 nan   
11 484 1.0649887463503676 1.3972536392265626 0.4531262648300203 4.5312626483002028e-01 0.838849617211849 21.510863561179118 0.9648761976894175 0.770187083192798 nan   
12 528 1.0952988219924553 1.3985378609769796 0.4531262648300203 5.8025099256117607e-01 0.890024640351823 327.20721045786405 0.44403289888907516 0.7728898519938849 nan   
13 572 1.1211482903598087 1.4383587670525078 0.4531262648300203 4.6715071546217829e-01 0.8273620093130138 23.728283328911406 0.3018403350281984 0.7239686347339518 nan   
14 616 1.1580308578402878 1.4727092351437858 0.4531262648300203 5.6609505361386103e-01 0.7888782223267337 13.077918114178857 0.21054839747717435 0.72330986877256 nan   
15 660 1.109270755985459 1.5234290456769146 0.4531262648300203 5.1708048714777732e-01 0.8180055949425654 8.851547401544437 0.22447390794785593 0.7117778489931721 nan   
16 704 1.175519562318423 1.5557011060988082 0.4531262648300203 5.6968457845839071e-01 0.775658708694873 16.440323231473545 0.2275854449459922 0.7050382368419323 nan   
17 748 1.2561675529917877 1.6115759045200622 0.4531262648300203 5.4556013347897081e-01 0.7873228511447538 12.15448342099081 0.18453297461465 0.7445628760346161 nan   
18 792 1.2889056664729832 1.6819964552901654 0.4531262648300203 5.1807517599200759e-01 0.9094955023764598 48.8391893640481 0.47362306348168337 0.7358928693833153 nan   
19 836 1.344816112189018 1.7420109417375762 0.4531262648300203 5.3749860521756720e-01 0.8359559863985646 173.4345610055462 0.29308457090368756 0.7213966850280997 nan   
20 880 1.371824435564082 1.800043988360892 0.4531262648300203 5.6129771339742374e-01 0.8398869407582296 36.42728246403376 0.38999606359280137 0.7168218057498094 nan   
21 924 1.493932484545341 1.8825915885781186 0.4531262648300203 4.9550961728779153e-01 0.7876207734874968 42.00737353734614 0.49318727095428105 0.6634421290118317 nan   
22 968 1.494918136426132 1.975036009890594 0.4531262648300203 6.1570929170509592e-01 0.892433066187013 92.97970339844345 0.4344732345791813 0.7372122195885666 nan   
23 1012 1.432757375314526 2.015618837881812 0.4531262648300203 4.8509166539572030e-01 0.7930201390435545 74.26931123872087 0.344175275973468 0.7013675250993185 nan   
24 1056 1.3634375182244403 2.0689533561283713 0.4531262648300203 5.2629563398239299e-01 0.8438268734165919 54.35809043731251 0.6858497841014597 0.7205970373703614 nan   
25 1100 1.387213230525209 2.121703723952023 0.4531262648300203 4.6717884356276979e-01 0.7646341232058204 31.64608046975134 0.22240025386366546 0.7080360490995228 nan   
26 1144 1.3051169179076267 2.1723851094264885 0.4531262648300203 5.6429234185316512e-01 0.8167372129556818 12.20301753433598 0.20985490898453563 0.6903350625799587 nan   
27 1188 1.1836563364837795 2.2092167799858253 0.4531262648300203 5.0554284779659830e-01 0.7489550781727836 33.99001939765051 0.13808012629357602 0.711435793933648 nan   
28 1232 1.0933942829266219 2.2725634274443474 0.4531262648300203 4.9452068495723800e-01 0.7803549455456162 1.7385083344601717 0.23197477992344528 0.6945073333178906 nan   
29 1276 1.0414928575285118 2.334690571150098 0.4531262648300203 4.6832694131481351e-01 0.7146837998714547 12.196199884102406 0.2119511021314705 0.6728540839543135 nan   
30 1320 1.0726906751016705 2.3642799261265797 0.44901809483130567 4.4901809483130567e-01 0.7254932200134718 6.995555602317812 0.25184409973106126 0.6700956085338708 nan   
31 1364 1.0621769945785995 2.3908601994111547 0.44901809483130567 4.8236452451187317e-01 0.7001643525595198 17.46354045753487 0.2759928639712883 0.609732543459951 nan   
32 1408 1.0356983414426506 2.4518128035323183 0.44901809483130567 4.8969705424504684e-01 0.6991583106953052 1.4105285138369876 0.1623083487989222 0.6002548399631275 nan   
33 1452 1.0220773862099173 2.5447865187593783 0.4434104253902561 4.4341042539025610e-01 0.7006447341999231 6.634068340326414 0.17483201735778842 0.6199636801784694 nan   
