Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.84630566220000e+02 3.50816254799000e+02 1.52898975036387e+20 1.52898975036387e-05 1.52898975036387e-05 1.52898975036387e-05 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
9.66862711156578e-15 3.84630566131735e+02 3.57961993698640e+02 1.52898975036370e+20 5.65222723259688e+06 1.32834218440660e+06 2.57494640883695e+06 8.87360798068384e+03 1.13450814645925e+07 3.72870706925746e+06 4.49505341587075e+00 2.98844260408939e+05 3.72817467997454e-07 5.20146024373894e-13 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.93372542231316e-14 3.84630566043469e+02 3.57961993645631e+02 1.52898975036353e+20 1.13044544651819e+07 2.65668436891760e+06 5.14989281666804e+06 1.77472159613596e+04 2.26901629314592e+07 7.45741413623816e+06 8.99010683193035e+00 5.97688520817178e+05 1.17665597494843e-06 1.64164230528024e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.90058813346973e-14 3.84630565955204e+02 3.57961993592622e+02 1.52898975036335e+20 1.69566816977704e+07 3.98502655355081e+06 7.72483922348768e+06 2.66208239420272e+04 3.40352444006481e+07 1.11861212008941e+07 1.34851602481828e+01 8.96532781224701e+05 2.42060215429620e-06 3.37716629719194e-12 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
8.91444179569752e-14 3.84630565406197e+02 3.57961993539613e+02 1.52898975036228e+20 5.21133456690767e+07 1.22472704296406e+07 2.37409195615876e+07 8.18143682123468e+04 1.04601270996204e+08 3.43785541382493e+07 4.14442418647302e+01 2.75533406617953e+06 1.95617146305699e-05 2.72920369909365e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.49282954579253e-13 3.84630564857189e+02 3.57961993209901e+02 1.52898975036121e+20 8.72700096405162e+07 2.05095143104030e+07 3.97569998610162e+07 1.37007912482352e+05 1.75167297680541e+08 5.75709869867214e+07 6.94033234886504e+01 4.61413535110701e+06 5.35295478080396e-05 7.46831466052322e-11 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.09421491201531e-13 3.84630564308182e+02 3.57961992880188e+02 1.52898975036013e+20 1.22426673612090e+08 2.87717581958899e+07 5.57730801213440e+07 1.92201456752041e+05 2.45733324454646e+08 8.07634197453230e+07 9.73624051200253e+01 6.47293663600683e+06 1.04511037533615e-04 1.45811303704891e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
2.69560027823809e-13 3.84630563759174e+02 3.57961992550476e+02 1.52898975035906e+20 1.57583337583800e+08 3.70340020861197e+07 7.17891603424201e+07 2.47395001021410e+05 3.16299351318865e+08 1.03955852413707e+08 1.25321486758884e+02 8.33173792087889e+06 1.72571831715132e-04 2.40768098826073e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.95303428673679e-13 3.84630561698353e+02 3.57961992220763e+02 1.52898975035503e+20 2.89551711497350e+08 6.80481760540244e+07 1.31909086755323e+08 4.54576270935096e+05 5.81184661668843e+08 1.91013816743263e+08 2.30272131259198e+02 1.53091628318265e+07 5.80567343213795e-04 8.09993701144428e-10 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
7.21046829523549e-13 3.84630559637531e+02 3.57961990983113e+02 1.52898975035101e+20 4.21520085412807e+08 9.90623500888052e+07 1.92029012614756e+08 6.61757540844288e+05 8.46069973289479e+08 2.78071779800708e+08 3.35222775865034e+02 2.22865877423827e+07 1.22938991646010e-03 1.71521548310162e-09 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
