Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 3.58146180227000e+02 3.38898281102150e+02 3.54796577552286e+19 3.54796577552286e-06 3.54796577552286e-06 3.54796577552286e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 3.54796577552286e+19 3.54796577552286e-06 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
4.85729714730396e-14 3.58146179818971e+02 3.40350329135007e+02 3.54796577552206e+19 2.44153252755490e+06 5.66647921235924e+05 1.12049034470561e+06 7.56448977236099e+03 5.86464863916029e+06 2.42164348195643e+06 5.77828269788306e+00 1.44502240366612e+05 2.10150490757090e-07 8.26223670638556e-14 3.54796577552259e+19 1.98563641516841e+06 4.09274861911682e+03 3.68917146066019e+05 2.99541403818984e+05 2.12933118925095e-11 2.03118407540775e-10 
9.71459429460792e-14 3.58146179410942e+02 3.40350328923265e+02 3.54796577552126e+19 4.88306505510811e+06 1.13329584250065e+06 2.24098068711865e+06 1.51289795450761e+04 1.17292972860318e+07 4.84328695623103e+06 1.15565653871001e+01 2.89004480731760e+05 6.63259776737245e-07 2.60765952194864e-13 3.54796577552233e+19 3.97127282984332e+06 8.18549720488824e+03 7.37834292163865e+05 5.99082807602587e+05 6.72042076822755e-11 6.41065691325667e-10 
1.45718914419119e-13 3.58146179002913e+02 3.40350328711523e+02 3.54796577552046e+19 7.32459758266323e+06 1.69994376379842e+06 3.36147102719442e+06 2.26934693181528e+04 1.75939459407773e+07 7.26493042266186e+06 1.73348480674685e+01 4.33506721095414e+05 1.36444982952551e-06 5.36444500515570e-13 3.54796577552206e+19 5.95690924401797e+06 1.22782457566113e+04 1.10675143829421e+06 8.98624211350064e+05 1.38251666220348e-10 1.31879243087258e-09 
5.11457963970675e-13 3.58146175930584e+02 3.40350328499781e+02 3.54796577551442e+19 2.57085621415477e+07 5.96662265805342e+06 1.17984073743883e+07 7.96516750154191e+04 6.17528880783430e+07 2.54991364257799e+07 6.08434813304057e+01 1.52156270045361e+06 1.42899688104531e-05 5.61821706829943e-12 3.54796577552006e+19 2.09081208356206e+07 4.30953415404451e+04 3.88458039019444e+06 3.15407585310656e+06 1.44791831664919e-09 1.38117960082702e-08 
8.77197013522232e-13 3.58146172858255e+02 3.40350326905433e+02 3.54796577550838e+19 4.40925267005390e+07 1.02333015541644e+07 2.02353435902753e+07 1.36609880732999e+05 1.05911830658257e+08 4.37333419882390e+07 1.04352114096228e+02 2.60961867972783e+06 4.11525318816749e-05 1.61794516813738e-11 3.54796577551806e+19 3.58593323991184e+07 7.39124354114597e+04 6.66240934392035e+06 5.40952749283347e+06 4.16974336636056e-09 3.97754804927572e-08 
1.24293606307379e-12 3.58146169785927e+02 3.40350325311085e+02 3.54796577550235e+19 6.24764912596381e+07 1.44999804521486e+07 2.86722796736458e+07 1.93568086471080e+05 1.50070773684595e+08 6.19675471059795e+07 1.47860746360355e+02 3.69767465891731e+06 8.20805403109173e-05 3.22706305552622e-11 3.54796577551606e+19 5.08105439342526e+07 1.04729527352033e+05 9.44023829948877e+06 7.66497913051210e+06 8.31673680456657e-09 7.93339505787869e-08 
1.60867511262535e-12 3.58146166713599e+02 3.40350323716737e+02 3.54796577549631e+19 8.08604558188453e+07 1.87666593520118e+07 3.71092156240763e+07 2.50526292229727e+05 1.94229717158783e+08 8.02017517775806e+07 1.91369378121184e+02 4.78573063802178e+06 1.37118930724513e-04 5.39094211162974e-11 3.54796577551406e+19 6.57617554409323e+07 1.35546617355996e+05 1.22180672569056e+07 9.92043076613589e+06 1.38934516316419e-08 1.32530639224510e-07 
3.16645830827848e-12 3.58146153627712e+02 3.40350322122389e+02 3.54796577547060e+19 1.59162816738122e+08 3.69396182069860e+07 7.30444446282931e+07 4.93126955129888e+05 3.82314806793345e+08 1.57866239147694e+08 3.76684600662520e+02 9.42006028345778e+06 5.29696066646299e-04 2.08254324521251e-10 3.54796577550553e+19 1.29443076731825e+08 2.66805057129374e+05 2.40496047510438e+07 1.95270195415694e+07 5.36709645106504e-08 5.11971308395462e-07 
4.72424150393161e-12 3.58146140541829e+02 3.40350315331625e+02 3.54796577544488e+19 2.37465177659363e+08 5.51125770960696e+07 1.08979671219384e+08 7.35727618403370e+05 5.70399904557279e+08 2.35530718419484e+08 5.61999814067993e+02 1.40543899273506e+07 1.17840491132787e-03 4.63299519182621e-10 3.54796577549701e+19 1.93124397506214e+08 3.98063461749433e+05 3.58811422787341e+07 2.91336082797036e+07 1.19400769585035e-07 1.13897297469660e-06 
