Species               Population
--------------------------------------------------------------------------------------------------
O2[22.680036%]
 O2(X)                9.56497952692000e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             4.32731532164787e-02
 O2(b1Sg+)            2.06939449565486e-04
 O2(A3Su+_C3Du_c1Su-) 2.19546419561585e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[3.574880%]
 O(3P)                9.99994753839064e-01
 O(1D)                5.24616093577701e-06
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[24.807407%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[48.937677%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99875934167732e-01
 | | CO(X,v=0,J=0)    | | 8.71146254132242e-03
 | | CO(X,v=0,J=1)    | | 2.57141539957945e-02
 | | CO(X,v=0,J=2)    | | 4.14897496697003e-02
 | | CO(X,v=0,J=3)    | | 5.53284605721397e-02
 | | CO(X,v=0,J=4)    | | 6.66703454010316e-02
 | | CO(X,v=0,J=5)    | | 7.51419466567255e-02
 | | CO(X,v=0,J=6)    | | 8.05735655103388e-02
 | | CO(X,v=0,J=7)    | | 8.29965183790738e-02
 | | CO(X,v=0,J=8)    | | 8.26222151647038e-02
 | | CO(X,v=0,J=9)    | | 7.98069519214152e-02
 | | CO(X,v=0,J=10)   | | 7.50076466824017e-02
 | | CO(X,v=0,J=11)   | | 6.87342369268961e-02
 | | CO(X,v=0,J=12)   | | 6.15041236525312e-02
 | | CO(X,v=0,J=13)   | | 5.38030442134961e-02
 | | CO(X,v=0,J=14)   | | 4.60553252558349e-02
 | | CO(X,v=0,J=15)   | | 3.86048823168077e-02
 | | CO(X,v=0,J=16)   | | 3.17068482688001e-02
 | | CO(X,v=0,J=17)   | | 2.55285228709862e-02
 | CO(X,v=1)          | 1.24048623446712e-04
 | CO(X,v=2)          | 1.72061526102352e-08
 | CO(X,v=3)          | 2.66821965672465e-12
 | CO(X,v=4)          | 4.62599730559154e-16
 | CO(X,v=5)          | 8.96675201707658e-20
 | CO(X,v=6)          | 1.94317059683256e-23
 | CO(X,v=7)          | 4.70795918277214e-27
 | CO(X,v=8)          | 1.27526498387626e-30
 | CO(X,v=9)          | 3.86201688848601e-34
 | CO(X,v=10)         | 1.30759692214997e-37
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
