Time(s)              GasTemp(K)           NearWallTemp(K)      [O2(X)](m^-3)        [O2(a1Dg)](m^-3)     [O2(b1Sg+)](m^-3)    [O2(A3Su+_C3Du_c1Su-)](m^-3) [O2(+,X)](m^-3)      [O(3P)](m^-3)        [O(1D)](m^-3)        [O(+,gnd)](m^-3)     [O(-,gnd)](m^-3)     [O3(X)](m^-3)        [O3(exc)](m^-3)      [CO2(X)](m^-3)       [CO2(e1)](m^-3)      [CO2(+,X)](m^-3)     [CO(X)](m^-3)        [CO(a3P)](m^-3)      [CO(+,X)](m^-3)      [C(X)](m^-3)        
0.00000000000000e+00 4.19735699168000e+02 3.66613564625600e+02 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 1.74824879732624e+22 1.74824879732624e-03 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
5.45127087700511e-14 4.19735699163609e+02 3.72324415131628e+02 1.08016916995539e-06 2.01965258114002e-20 4.09976022920176e-21 5.54446832277575e-21 5.59358807051605e-18 6.06608369895031e+06 2.65956767142552e+07 6.19823305719231e-12 1.87862297314253e+06 9.33492469894759e-32 6.77520893510121e-65 1.74824879732622e+22 1.50708845828138e+08 1.98371222891944e+04 2.84743019426958e+07 6.06608144365439e+06 1.43242172650607e-11 5.22323933701202e-10 
1.09025417540102e-13 4.19735699159219e+02 3.72324415129064e+02 3.40914197090391e-06 8.70921999933089e-20 1.76791365889073e-20 2.39090598312631e-20 2.48869836280050e-17 1.21321699488854e+07 5.31913509127114e+07 1.95623540635407e-11 3.75724593929744e+06 4.81319746080741e-31 6.20346134570307e-64 1.74824879732620e+22 3.01417690245439e+08 3.96742445662514e+04 5.69486039699960e+07 1.21321628309050e+07 4.52089087114932e-11 1.64851605996292e-09 
1.63538126310153e-13 4.19735699154828e+02 3.72324415126499e+02 7.01324576700401e-06 2.28666398651058e-19 4.64177563903291e-20 6.27748364011140e-20 6.64928792455741e-17 1.81982588035839e+07 7.97870225423318e+07 4.02434296993794e-11 5.63586889831743e+06 2.02956898431233e-30 6.44248180478465e-63 1.74824879732618e+22 4.52126533223945e+08 5.95113668309151e+04 8.54229060836843e+07 1.81982441605629e+07 9.30031810472692e-11 3.39130693316600e-09 
4.01377827462808e-13 4.19735699135671e+02 3.72324415123935e+02 3.66604936105409e-05 2.52512264579298e-18 5.12583106238247e-19 6.93211428753228e-19 7.62112153862543e-16 4.46647166858207e+07 1.95824277085440e+08 2.10365117026963e-10 1.38323267333137e+07 7.59004476409151e-29 1.79374677739942e-60 1.74824879732610e+22 1.10967128063153e+09 1.46061005075491e+05 2.09656680362545e+08 4.46646401421029e+07 4.86156469663146e-10 1.77274415922319e-08 
6.39217528615463e-13 4.19735699116515e+02 3.72324415112747e+02 9.01387460880853e-05 8.89457399619654e-18 1.80553943025297e-18 2.44179044396605e-18 2.70834849357165e-15 7.11312232485149e+07 3.11861483619543e+08 5.17233339450981e-10 2.20287844349652e+07 3.96371029394781e-28 1.98508168363927e-59 1.74824879732602e+22 1.76721600114946e+09 2.32610643088447e+05 3.33890456255914e+08 7.11310350472894e+07 1.19533177920117e-09 4.35872062372724e-08 
8.77057229768118e-13 4.19735699097358e+02 3.72324415101560e+02 1.67824410682776e-04 2.15837631780172e-17 4.38136066324632e-18 5.92530082732433e-18 6.59928440365751e-15 9.75977792604615e+07 4.27898641386450e+08 9.63007581423023e-10 3.02252420011660e+07 1.27308913297931e-27 1.10328239742132e-58 1.74824879732594e+22 2.42476069435304e+09 3.19160280866127e+05 4.58124233789289e+08 9.75974288591236e+07 2.22551882775649e-09 8.11525959346961e-08 
1.11489693092077e-12 4.19735699078202e+02 3.72324415090372e+02 2.69850359467761e-04 4.29432051127285e-17 8.71718586352568e-18 1.17890196724532e-17 1.31594373956840e-14 1.24064384992970e+08 5.43935750118594e+08 1.54844984977116e-09 3.84216994311728e+07 3.15896995176637e-27 4.22036153309515e-58 1.74824879732586e+22 3.08230536009242e+09 4.05709918407238e+05 5.82358012971670e+08 1.24063821571606e+08 3.57847769952363e-09 1.30487841408303e-07 
1.82068712068565e-12 4.19735699021354e+02 3.72324415079184e+02 7.16075379095468e-04 1.89058784195713e-16 3.83776837115154e-17 5.19015224383435e-17 5.80975451453570e-14 2.02604428104392e+08 8.88276008942235e+08 4.10895511616650e-09 6.27447162612786e+07 2.41344447816126e-26 9.88322747554918e-57 1.74824879732562e+22 5.03357141728038e+09 6.62546285407995e+05 9.51022220297121e+08 2.02602933012216e+08 9.49579241391387e-09 3.46262103234628e-07 
2.52647731045052e-12 4.19735698964507e+02 3.72324415045985e+02 1.37686884905704e-03 4.95296464985968e-16 1.00541918101107e-16 1.35971680332426e-16 1.52332653981500e-13 2.81144909516561e+08 1.23261583551065e+09 7.90066907144656e-09 8.70677318907946e+07 8.51235857428443e-26 6.15529880354853e-56 1.74824879732538e+22 6.98483723236325e+09 9.19382650323334e+05 1.31968644215904e+09 2.81142034761717e+08 1.82583887588466e-08 6.65791187538736e-07 
3.23226750021539e-12 4.19735698907660e+02 3.72324415012785e+02 2.25223860683137e-03 1.02145995876796e-15 2.07349657994199e-16 2.80417157575057e-16 3.14276339243083e-13 3.59685829242575e+08 1.57695522981092e+09 1.29236254561489e-08 1.11390746319684e+08 2.19761175865617e-25 2.47221118248423e-55 1.74824879732514e+22 8.93610280533354e+09 1.17621901315319e+06 1.68835067855787e+09 3.59681126819809e+08 2.98663211585689e-08 1.08907836017186e-06 
3.93805768998026e-12 4.19735698850813e+02 3.72324414979586e+02 3.34218433880542e-03 1.82917604537055e-15 3.71310747853271e-16 5.02156097759211e-16 5.62901288831747e-13 4.38227187278794e+08 1.92129419184665e+09 1.91778108958289e-08 1.35713759547954e+08 4.73060615528443e-25 7.66246659067784e-55 1.74824879732490e+22 1.08873681361930e+10 1.43305537389758e+06 2.05701492949352e+09 4.38220209186562e+08 4.43195344362880e-08 1.61612292949074e-06 
1.09959595876290e-11 4.19735698282340e+02 3.72324414946386e+02 2.60436253115594e-02 4.76340122616067e-14 9.66940468542411e-15 1.30767672443031e-14 1.46639303544697e-11 1.22366487424271e+09 5.36466003810978e+09 1.49434836618079e-07 3.78943825797381e+08 4.23299246077793e-23 7.31556306550525e-52 1.74824879732250e+22 3.04000081288471e+10 4.00141886664224e+06 5.74365823836524e+09 1.22361049983669e+09 3.45327749474109e-07 1.25931780753264e-05 
1.80538614852777e-11 4.19735697713868e+02 3.72324414614391e+02 7.02038421776348e-02 1.91830837367618e-13 3.89404850779003e-14 5.26625214140067e-14 5.90551847268659e-11 2.00914639121548e+09 8.80798265892412e+09 4.02808339674574e-07 6.22173771986097e+08 2.48508248419927e-22 9.82385869594772e-51 1.74824879732010e+22 4.99126239106673e+10 6.56978215084258e+06 9.43030300090310e+09 2.00899982136293e+09 9.30821542317175e-07 3.39459273534270e-05 
2.51117633829264e-11 4.19735697145396e+02 3.72324414282395e+02 1.35823961673241e-01 4.93129519011775e-13 1.00102357934019e-13 1.35376793439760e-13 1.51809351246344e-10 2.79467173764109e+09 1.22512620548445e+10 7.79293760914416e-07 8.65403598114261e+08 8.45173975628050e-22 5.97289236285306e-50 1.74824879731771e+22 6.94252154817033e+10 9.13814522649917e+06 1.31169492171041e+10 2.79438817376726e+09 1.80076726395202e-06 6.56744012342963e-05 
3.21696652805752e-11 4.19735696576924e+02 3.72324413950400e+02 2.22905180360282e-01 1.01302447922939e-12 2.05638121360849e-13 2.78101389709929e-13 3.11855226357405e-10 3.58024091297078e+09 1.56944982264190e+10 1.27888642023201e-06 1.10863330418195e+09 2.16937868920291e-21 2.40530607458147e-49 1.74824879731531e+22 8.89377828419883e+10 1.17065080936125e+07 1.68035968869663e+10 3.57977555705101e+09 2.95512989323010e-06 1.07778639589897e-04 
9.97058546047401e-11 4.19735691137286e+02 3.72324413618404e+02 2.14161333496767e+00 2.90250905684867e-11 5.89199794148371e-12 7.96813625919240e-12 8.93344261257103e-09 1.10994712328092e+10 4.86402132154845e+10 1.22835776454181e-05 3.43606217299508e+09 2.35596668837018e-19 3.55301803993347e-46 1.74824879729235e+22 2.75649899558761e+11 3.62828438000717e+07 5.20807454517872e+10 1.10950011737827e+10 2.83761396163873e-05 1.03533935635968e-03 
1.67242043928905e-10 4.19735685697651e+02 3.72324410441582e+02 6.02653437724061e+00 1.36644926818439e-10 2.77386821907755e-11 3.75125553627850e-11 4.20515402097898e-08 1.86227141500898e+10 8.15819709618648e+10 3.45558726691421e-05 5.76348004872142e+09 1.61769678123065e-18 5.43816968877838e-45 1.74824879726940e+22 4.62359799486177e+11 6.08591604119948e+07 8.73580271170172e+10 1.86101380557060e+10 7.98054689701212e-05 2.91298026672262e-03 
2.34778233253070e-10 4.19735680258020e+02 3.72324407264761e+02 1.18787209226726e+01 3.77889977812210e-10 7.67116108918391e-11 1.03740533795141e-10 1.16277217255889e-07 2.61499691886707e+10 1.14519771941124e+11 6.80916882200847e-05 8.09088693141286e+09 5.92575518640727e-18 3.55802854725162e-44 1.74824879724645e+22 6.49067482650563e+11 8.54354579297402e+07 1.22635441881084e+11 2.61251862038690e+10 1.57212474006582e-04 5.74073763760970e-03 
3.02314422577235e-10 4.19735674818392e+02 3.72324404087943e+02 1.96992252640776e+01 8.06792135464221e-10 1.63780035712695e-10 2.21485207658260e-10 2.48215483912866e-07 3.36812358728201e+10 1.47453616628418e+11 1.12886948734954e-04 1.04182828211207e+10 1.58972556754664e-17 1.50765979372740e-43 1.74824879722350e+22 8.35772949078123e+11 1.10011736353665e+08 1.57912989742424e+11 3.36401456193148e+10 2.60566558418855e-04 9.51864777594538e-03 
3.69850611901400e-10 4.19735669378768e+02 3.72324400911126e+02 2.94890992062382e+01 1.47739802347840e-09 2.99916596237159e-10 4.05583752171804e-10 4.54465432058312e-07 4.12165137268571e+10 1.80383505498853e+11 1.68937585295561e-04 1.27456677178967e+10 3.52265588279593e-17 4.87074861928305e-43 1.74824879720054e+22 1.02247619879513e+12 1.34587995684129e+08 1.93190670699467e+11 4.11550163030891e+10 3.89837170787405e-04 1.42467469447611e-02 
1.04521250514305e-09 4.19735614982712e+02 3.72324397734312e+02 2.35934381277079e+02 3.34031694443776e-08 6.78175571610948e-09 9.17001865689742e-09 1.02541471096608e-05 1.16789802010822e+11 5.09464928748853e+11 1.34760163457015e-03 3.60189120858501e+10 2.73249270703300e-15 4.51629953338257e-40 1.74824879697104e+22 2.88938678267989e+12 3.80349538927241e+08 5.45974800187563e+11 1.16298843129601e+11 3.10127661050890e-03 1.13796105280931e-01 
1.72057439838470e-09 4.19735560586996e+02 3.72324365966280e+02 6.40472534095713e+02 1.49181837281819e-07 3.02903800368581e-08 4.09541735236728e-08 4.57335644855606e-05 1.92763684419349e+11 8.38151292541431e+11 3.64737330011348e-03 5.92910572177205e+10 1.79716331761566e-14 6.42481112570004e-39 1.74824879674155e+22 4.75607572445825e+12 6.26109173218364e+08 8.98772237517451e+11 1.91433797941374e+11 8.37105269639730e-03 3.08404228362804e-01 
2.39593629162635e-09 4.19735506191622e+02 3.72324334198452e+02 1.24415334958360e+03 4.03317015885720e-07 8.18973579735115e-08 1.10720599614010e-07 1.23472369666139e-04 2.69137686107194e+11 1.16644307114408e+12 7.06427350299511e-03 8.25621031654194e+10 6.43187335205221e-14 4.06283487609208e-38 1.74824879651208e+22 6.62254305044449e+12 8.71866898915756e+08 1.25158298111787e+12 2.66559881785928e+11 1.61691819959913e-02 5.98107350709964e-01 
3.07129818486800e-09 4.19735451796589e+02 3.72324302430826e+02 2.04802535961842e+03 8.50610294507499e-07 1.72738773046828e-07 2.33513597898569e-07 2.60038511105627e-04 3.45911332814856e+11 1.49434073823858e+12 1.15943809770188e-02 1.05832049980864e+11 1.70084637470881e-13 1.68972612683464e-37 1.74824879628264e+22 8.48878878695139e+12 1.11762271637755e+09 1.60440702941765e+12 3.41677095710723e+11 2.64660457867188e-02 9.82941701580161e-01 
3.74666007810965e-09 4.19735397401896e+02 3.72324270663403e+02 3.05313584580155e+03 1.54615994555467e-06 3.14014966754529e-07 4.24458864360123e-07 4.71988896270402e-04 4.23084150870786e+11 1.82184476691886e+12 1.72338314041940e-02 1.29100897715964e+11 3.73359962645421e-13 5.39950332424034e-37 1.74824879605322e+22 1.03548129602873e+13 1.36337662596173e+09 1.95724438084589e+12 4.16785440763045e+11 3.92323844112020e-02 1.46294350631380e+00 
6.96860973212473e-09 4.19735137905766e+02 3.72324238896184e+02 1.06507578354655e+04 1.00104078371173e-05 2.03388355925861e-06 2.74809190728142e-06 3.03464868340504e-03 7.96732560027913e+11 3.37886473560202e+12 5.92913354043229e-02 2.40094485300150e+11 4.44310030016027e-12 2.69400284875030e-35 1.74824879495902e+22 1.92540073030960e+13 2.53576879509370e+09 3.64070895399595e+12 7.74982848225454e+11 1.33240339216354e-01 5.06400748072143e+00 
1.01905593861398e-08 4.19734878417370e+02 3.72324087347067e+02 2.29654463722060e+04 3.15004779956666e-05 6.40282362993712e-06 8.64758620501228e-06 9.48328061184322e-03 1.17940400806134e+12 4.92698751687800e+12 1.26115277340244e-01 3.51063065084509e+11 2.04444417950228e-11 2.46620577858490e-34 1.74824879386531e+22 2.81481624131229e+13 3.70811758866859e+09 5.32447609464284e+12 1.13297854129010e+12 2.79772010650742e-01 1.08357992105660e+01 
1.34125090401549e-08 4.19734618936692e+02 3.72323935802555e+02 4.01097790069586e+04 7.22679304298571e-05 1.46953360001682e-05 1.98390856512640e-05 2.16081468457293e-02 1.57104759579220e+12 6.46626394727342e+12 2.17335059150875e-01 4.62006642702307e+11 6.17496193363462e-11 1.23754041723800e-33 1.74824879277209e+22 3.70372811438478e+13 4.88042304542871e+09 7.00854563240056e+12 1.49077263354916e+12 4.75958814431962e-01 1.87822479712282e+01 
1.66344586941700e-08 4.19734359463716e+02 3.72323784262640e+02 6.21957139614633e+04 1.38711057994913e-04 2.82178327456359e-05 3.80789885157708e-05 4.11971030705518e-02 1.97161271378755e+12 7.99674457360216e+12 3.32605055821839e-01 5.72925223785777e+11 1.47020225941137e-10 4.47247877195793e-33 1.74824879167937e+22 4.59213663471867e+13 6.05268520404755e+09 8.69291739697588e+12 1.84836523853293e+12 7.19089091824280e-01 2.89072807648218e+01 
1.98564083481851e-08 4.19734099998427e+02 3.72323632727313e+02 8.93345927766929e+04 2.37374296704902e-04 4.83085633541521e-05 6.51637849249771e-05 7.00368089932488e-02 2.38104904115138e+12 9.51847965417518e+12 4.71603257399511e-01 6.83818813965966e+11 3.00379366099858e-10 1.30449194768113e-32 1.74824879058714e+22 5.48004208734605e+13 7.22490410312965e+09 1.03775912181703e+13 2.20575646970855e+12 1.00659937840008e+00 4.12148223312551e+01 
2.30783580022001e-08 4.19733840540810e+02 3.72323481196563e+02 1.21637142897024e+05 3.74947649769580e-04 7.63375395976971e-05 1.02929898160712e-04 1.09913793789789e-01 2.79930654436384e+12 1.10315191599621e+13 6.34030061960742e-01 7.94687418872562e+11 5.51572639192534e-10 3.26562880187453e-32 1.74824878949540e+22 6.36744475713601e+13 8.39707978121034e+09 1.20625669258823e+13 2.56294644047864e+12 1.33606667476368e+00 5.57087951604842e+01 
3.35643526328399e-08 4.19732996176076e+02 3.72323329670383e+02 2.63848367200215e+05 1.17592446696685e-03 2.39728158435531e-04 3.22808393745900e-04 3.37811793362624e-01 4.22101677916763e+12 1.58961794558562e+13 1.32160387781211e+00 1.15534186854394e+12 2.52010560117331e-09 3.53251139507106e-31 1.74824878594570e+22 9.25206319544724e+13 1.22116847795752e+10 1.75484917667568e+13 3.72404686427085e+12 2.67179336194471e+00 1.18065035198242e+02 
4.40503472634796e-08 4.19732151891907e+02 3.72322836552454e+02 4.65666775081330e+05 2.70873121957898e-03 5.52928708522840e-04 7.43576838530862e-04 7.63405737003862e-01 5.73394290930178e+12 2.06709514200609e+13 2.24632515604910e+00 1.51573192542270e+12 7.62618991585428e-09 1.91803215203120e-30 1.74824878240121e+22 1.21313689284781e+14 1.60258337049670e+10 2.30376065641421e+13 4.88302062156882e+12 4.35832519109024e+00 2.03756636925113e+02 
5.45363418941193e-08 4.19731307687784e+02 3.72322343482519e+02 7.30777263862340e+05 5.23533289444336e-03 1.07004603545162e-03 1.43713926496379e-03 1.44900851003627e+00 7.33642198112752e+12 2.53574958575237e+13 3.40189191754011e+00 1.87585778329467e+12 1.82582942525470e-08 7.26213369696655e-30 1.74824877886191e+22 1.50053717408996e+14 1.98395278707447e+10 2.85299054752782e+13 6.03987160759645e+12 6.33730441138744e+00 3.12918322875205e+02 
