Species               Population
--------------------------------------------------------------------------------------------------
O2[55.386761%]
 O2(X)                9.22991140430118e-01
 | O2(X,v=0)          | 1.00000000000000e+00
 | O2(X,v=1)          | 0.00000000000000e+00
 | O2(X,v=2)          | 0.00000000000000e+00
 | O2(X,v=3)          | 0.00000000000000e+00
 | O2(X,v=4)          | 0.00000000000000e+00
 O2(a1Dg)             7.66383716064147e-02
 O2(b1Sg+)            3.49454005335191e-04
 O2(A3Su+_C3Du_c1Su-) 2.10339581322030e-05
 O2(9.97eV)           0.00000000000000e+00
 O2(14.7eV)           0.00000000000000e+00
 O2(+,X)              0.00000000000000e+00
O[24.049567%]
 O(3P)                9.99825967893001e-01
 O(1D)                1.74032106999388e-04
 O(1S)                0.00000000000000e+00
 O(4S0)               0.00000000000000e+00
 O(2D0)               0.00000000000000e+00
 O(2P0)               0.00000000000000e+00
 O(3P0)               0.00000000000000e+00
 O(-,gnd)             0.00000000000000e+00
 O(+,gnd)             0.00000000000000e+00
CO2[9.138204%]
 CO2(X)               1.00000000000000e+00
 | CO2(X,v=00001)     | 9.19698215000000e-01
 | CO2(X,v=01101)     | 7.41884390000000e-02
 | CO2(X,v=02201)     | 2.87871000000000e-03
 | CO2(X,v=10002)     | 2.87871000000000e-03
 | CO2(X,v=03301)     | 1.07463000000000e-04
 | CO2(X,v=11102)     | 2.14927000000000e-04
 | CO2(X,v=00011)     | 1.18866000000000e-05
 | CO2(X,v=04401)     | 3.71299000000000e-06
 | CO2(X,v=12202)     | 7.42598000000000e-06
 | CO2(X,v=20003)     | 5.56949000000000e-06
 | CO2(X,v=01111)     | 3.71299000000000e-06
 | CO2(X,v=05501)     | 1.49756000000000e-07
 | CO2(X,v=13302)     | 2.99512000000000e-07
 | CO2(X,v=21103)     | 4.49269000000000e-07
 | CO2(X,v=02211)     | 1.49756000000000e-07
 | CO2(X,v=10012)     | 1.49756000000000e-07
 | CO2(X,v=30004)     | 0.00000000000000e+00
 | CO2(X,v=06601)     | 0.00000000000000e+00
 | CO2(X,v=14402)     | 1.20802000000000e-08
 | CO2(X,v=22203)     | 1.78208001000000e-08
 | CO2(X,v=0n0+n00)   | 0.00000000000000e+00
 CO2(e1)              0.00000000000000e+00
 CO2(+,X)             0.00000000000000e+00
CO[11.425467%]
 CO(X)                1.00000000000000e+00
 | CO(X,v=0)          | 9.99984518872135e-01
 | | CO(X,v=0,J=0)    | | 1.03532479197057e-02
 | | CO(X,v=0,J=1)    | | 3.04459030163553e-02
 | | CO(X,v=0,J=2)    | | 4.87572936569905e-02
 | | CO(X,v=0,J=3)    | | 6.42925424845851e-02
 | | CO(X,v=0,J=4)    | | 7.63183609053487e-02
 | | CO(X,v=0,J=5)    | | 8.44178264086446e-02
 | | CO(X,v=0,J=6)    | | 8.85056059100671e-02
 | | CO(X,v=0,J=7)    | | 8.88046330777099e-02
 | | CO(X,v=0,J=8)    | | 8.57908983424113e-02
 | | CO(X,v=0,J=9)    | | 8.01170251746328e-02
 | | CO(X,v=0,J=10)   | | 7.25271179676448e-02
 | | CO(X,v=0,J=11)   | | 6.37749113676280e-02
 | | CO(X,v=0,J=12)   | | 5.45549208227704e-02
 | | CO(X,v=0,J=13)   | | 4.54527924542345e-02
 | | CO(X,v=0,J=14)   | | 3.69171936166953e-02
 | | CO(X,v=0,J=15)   | | 2.92521129717167e-02
 | | CO(X,v=0,J=16)   | | 2.26258730458569e-02
 | | CO(X,v=0,J=17)   | | 1.70917408570024e-02
 | CO(X,v=1)          | 1.54808529106111e-05
 | CO(X,v=2)          | 2.74948790007461e-10
 | CO(X,v=3)          | 5.60227034089449e-15
 | CO(X,v=4)          | 1.30957878911902e-19
 | CO(X,v=5)          | 3.51200013016064e-24
 | CO(X,v=6)          | 1.08051981405640e-28
 | CO(X,v=7)          | 3.81387335731120e-33
 | CO(X,v=8)          | 1.54438338741564e-37
 | CO(X,v=9)          | 7.17462647391317e-42
 | CO(X,v=10)         | 3.82383189072744e-46
 CO(a3P)              0.00000000000000e+00
 CO(a'3Su+)           0.00000000000000e+00
 CO(A1P)              0.00000000000000e+00
 CO(b3Su+)            0.00000000000000e+00
 CO(B1Su+)            0.00000000000000e+00
 CO(C1Su+)            0.00000000000000e+00
 CO(E1P)              0.00000000000000e+00
 CO(+,X)              0.00000000000000e+00
C[0.000000%]
 C(X)                 0.00000000000000e+00
O3[0.000000%]
 O3(X)                0.00000000000000e+00
